Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,TGT9,TGT29,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,TGT10,TGT210,,,,
712,14:19:42,1,,,12,5,1,281,31.96,11.00,13.35,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
713,14:19:44,1,,,12,5,1,281,31.96,11.00,13.35,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
714,14:19:46,1,,,12,5,1,281,31.96,11.00,13.35,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
715,14:19:48,1,,,12,5,1,281,31.96,11.00,13.35,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
716,14:19:50,1,,,12,5,1,281,31.96,11.00,13.35,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
717,14:19:52,1,,,12,5,1,281,31.96,10.66,13.01,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
718,14:19:54,1,,,12,5,1,281,31.96,10.66,13.01,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
719,14:19:56,1,,,12,5,1,281,31.96,10.66,13.01,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
720,14:19:58,1,,,12,5,1,281,31.96,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
721,14:20:00,1,,,12,5,1,281,31.96,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
722,14:20:02,1,,,12,5,1,281,31.96,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
723,14:20:04,1,,,12,5,1,281,31.96,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
724,14:20:06,1,,,12,5,1,281,31.96,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
725,14:20:08,1,,,12,5,1,281,31.96,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
726,14:20:10,1,,,12,5,1,281,31.96,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
727,14:20:12,1,,,12,5,1,281,31.96,10.33,12.34,2.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
728,14:20:14,1,,,12,5,1,281,31.96,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
729,14:20:16,1,,,12,5,1,281,31.96,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
730,14:20:18,1,,,12,5,1,281,31.58,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
731,14:20:20,1,,,12,5,1,281,31.58,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
732,14:20:22,1,,,12,5,1,281,31.58,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
733,14:20:24,1,,,12,5,1,281,31.58,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
734,14:20:26,1,,,12,5,1,281,31.58,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
735,14:20:28,1,,,12,5,1,281,31.58,10.33,12.01,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
736,14:20:30,1,,,12,5,1,280,31.58,10.66,11.67,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
737,14:20:32,1,,,12,5,1,280,31.58,10.66,11.67,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
738,14:20:34,1,,,12,5,1,280,31.58,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
739,14:20:36,1,,,12,5,1,280,31.58,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
740,14:20:38,1,,,12,5,1,280,31.58,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
741,14:20:40,1,,,12,5,1,280,31.58,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
742,14:20:42,1,,,12,5,1,280,31.58,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
743,14:20:44,1,,,12,5,1,280,31.58,11.00,11.67,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
744,14:20:46,1,,,12,5,1,280,31.58,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
745,14:20:48,1,,,12,5,1,280,31.58,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
746,14:20:51,1,,,12,5,1,280,31.58,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
747,14:20:53,1,,,12,5,1,280,31.58,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
748,14:20:55,1,,,12,5,1,280,31.58,11.00,12.01,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
749,14:20:57,1,,,12,5,1,279,31.58,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
750,14:20:59,1,,,12,5,1,279,31.58,11.00,12.34,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
751,14:21:01,1,,,12,5,1,279,31.21,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
752,14:21:03,1,,,12,5,1,279,31.21,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
753,14:21:05,1,,,12,5,1,279,31.21,10.66,12.68,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
754,14:21:07,1,,,12,5,1,279,31.21,10.33,12.68,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
755,14:21:09,1,,,12,5,1,279,31.21,10.33,12.68,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
756,14:21:11,1,,,12,5,1,279,31.21,10.33,12.68,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
757,14:21:13,1,,,12,5,1,279,31.21,10.33,13.01,2.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
758,14:21:15,1,,,12,5,1,279,31.21,10.33,13.01,2.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
759,14:21:17,1,,,12,5,1,279,31.21,10.33,13.01,2.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
760,14:21:19,1,,,12,5,1,279,31.21,10.33,13.01,2.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
761,14:21:21,1,,,12,5,1,279,31.21,10.33,13.01,2.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
762,14:21:23,1,,,12,5,1,279,31.21,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
763,14:21:25,1,,,12,5,1,279,31.21,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
764,14:21:27,1,,,12,5,1,280,31.21,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
765,14:21:29,1,,,12,5,1,280,31.21,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
766,14:21:31,1,,,12,5,1,280,31.21,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
767,14:21:33,1,,,12,5,1,280,31.58,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
768,14:21:35,1,,,12,5,1,280,31.58,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
769,14:21:37,1,,,12,5,1,280,31.58,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
770,14:21:39,1,,,12,5,1,280,31.21,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
771,14:21:41,1,,,12,5,1,280,31.21,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
772,14:21:43,1,,,12,5,1,280,31.58,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
773,14:21:45,1,,,12,5,1,280,31.58,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
774,14:21:47,1,,,12,5,1,280,31.58,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
775,14:21:49,1,,,12,5,1,280,31.58,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
776,14:21:51,1,,,12,5,1,280,31.58,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
777,14:21:53,1,,,12,5,1,280,31.58,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
778,14:21:55,1,,,12,5,1,280,31.21,9.99,12.01,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
779,14:21:57,1,,,12,5,1,280,31.21,9.99,12.01,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
780,14:21:59,1,,,12,5,1,280,31.21,9.99,11.67,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
781,14:22:01,1,,,12,5,1,280,31.21,9.99,11.67,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
782,14:22:03,1,,,12,5,1,280,31.21,9.99,11.67,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
783,14:22:05,1,,,12,5,1,280,31.21,9.99,11.34,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
784,14:22:07,1,,,12,5,1,280,31.21,9.99,11.34,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
785,14:22:09,1,,,12,5,1,280,31.21,9.99,11.34,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
786,14:22:11,1,,,12,5,1,280,30.83,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
787,14:22:13,1,,,12,5,1,280,30.83,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
788,14:22:15,1,,,12,5,1,280,30.83,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
789,14:22:17,1,,,12,5,1,280,30.83,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
790,14:22:19,1,,,12,5,1,280,30.83,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
791,14:22:21,1,,,12,5,1,280,30.46,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
792,14:22:23,1,,,12,5,1,280,30.46,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
793,14:22:25,1,,,12,5,1,276,30.46,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
794,14:22:27,1,,,12,5,1,276,30.46,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
795,14:22:29,1,,,12,5,1,276,30.46,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
796,14:22:31,1,,,12,5,1,276,30.46,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
797,14:22:33,1,,,12,5,1,276,30.46,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
798,14:22:35,1,,,12,5,1,276,30.46,10.33,10.33,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
799,14:22:37,1,,,12,5,1,276,30.46,10.66,10.33,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
800,14:22:39,1,,,12,5,1,276,30.46,10.66,10.33,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
801,14:22:41,1,,,12,5,1,276,30.46,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
802,14:22:43,1,,,12,5,1,276,30.46,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
803,14:22:45,1,,,12,5,1,276,30.46,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
804,14:22:47,1,,,12,5,1,276,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
805,14:22:49,1,,,12,5,1,276,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
806,14:22:51,1,,,12,5,1,276,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
807,14:22:53,1,,,12,5,1,276,30.09,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
808,14:22:55,1,,,12,5,1,276,30.09,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
809,14:22:57,1,,,12,5,1,266,30.09,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
810,14:22:59,1,,,12,5,1,266,30.09,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
811,14:23:01,1,,,12,5,1,266,30.09,11.00,10.33,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
812,14:23:03,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
813,14:23:05,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
814,14:23:07,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
815,14:23:09,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
816,14:23:11,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
817,14:23:13,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
818,14:23:15,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
819,14:23:17,1,,,12,5,1,266,30.46,11.00,9.99,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
820,14:23:19,1,,,12,5,1,266,30.83,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
821,14:23:21,1,,,12,5,1,266,30.83,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
822,14:23:23,1,,,12,5,1,266,30.46,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
823,14:23:25,1,,,12,5,1,266,30.46,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
824,14:23:27,1,,,12,5,1,266,30.46,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
825,14:23:29,1,,,12,5,1,257,30.46,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
826,14:23:31,1,,,12,5,1,257,30.46,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
827,14:23:34,1,,,12,5,1,257,30.46,11.34,10.33,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
828,14:23:36,1,,,12,5,1,257,30.83,11.67,10.33,-1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
829,14:23:38,1,,,12,5,1,257,30.83,11.67,10.33,-1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
830,14:23:40,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
831,14:23:42,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
832,14:23:44,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
833,14:23:46,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
834,14:23:48,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
835,14:23:50,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
836,14:23:52,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
837,14:23:54,1,,,12,5,1,257,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
838,14:23:56,1,,,12,5,1,242,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
839,14:23:58,1,,,12,5,1,242,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
840,14:24:00,1,,,12,5,1,242,30.83,11.67,10.66,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
841,14:24:02,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
842,14:24:04,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
843,14:24:06,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
844,14:24:08,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
845,14:24:10,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
846,14:24:12,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
847,14:24:14,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
848,14:24:16,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
849,14:24:18,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
850,14:24:20,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
851,14:24:22,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
852,14:24:24,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
853,14:24:26,1,,,12,5,1,242,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
854,14:24:28,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
855,14:24:30,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
856,14:24:32,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
857,14:24:34,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
858,14:24:36,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
859,14:24:38,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
860,14:24:40,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
861,14:24:42,1,,,12,5,1,241,30.83,11.67,11.00,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
862,14:24:44,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
863,14:24:46,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
864,14:24:48,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
865,14:24:50,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
866,14:24:52,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
867,14:24:54,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
868,14:24:56,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
869,14:24:58,1,,,12,5,1,241,30.83,11.34,11.00,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
870,14:25:00,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
871,14:25:02,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
872,14:25:04,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
873,14:25:06,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
874,14:25:08,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
875,14:25:10,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
876,14:25:12,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
877,14:25:14,1,,,12,5,1,238,30.46,11.34,10.66,-0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
878,14:25:16,1,,,12,5,1,238,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
879,14:25:18,1,,,12,5,1,238,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
880,14:25:20,1,,,12,5,1,238,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
881,14:25:22,1,,,12,5,1,238,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
882,14:25:24,1,,,12,5,1,238,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
883,14:25:26,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
884,14:25:28,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
885,14:25:30,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
886,14:25:32,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
887,14:25:34,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
888,14:25:36,1,,,12,5,1,230,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
889,14:25:38,1,,,12,5,1,230,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
890,14:25:40,1,,,12,5,1,230,30.46,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
891,14:25:42,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
892,14:25:44,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
893,14:25:46,1,,,12,5,1,230,30.83,11.00,10.66,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
