Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Friday, December 04 18:51:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V H/P,Multi V 5,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점1,Version:,"0.0.0",LGMV:,8.2.9U,External:,"0"
Installer:,설치자1,EEPROM:,"0.0.0",COMP:,"12.12",FAN:,"2.2"
Model:,모델1,IDU NUM:,10,Connect:,ODU
Site:,현장1,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,목표과열,목표과냉과열,현재고압,현재저압,현재과열,현재과냉과열,가중평균실내온도,압축비,현재과냉,,ACCUM.,4WAY,HEX V/V,균유 V/V,리시버 IN,리시버 OUT,흡입 V/V,오일센서,오일센서2,,열교환기상부,열교환기하부,INV1 예열,INV2 예열,오일제어1,오일제어2,Dry Contact,적설,,,INV 목표/현재,INV 목표/현재,INV2 목표/현재,INV2 목표/현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,,Main EEV,Sub EEV,과냉각기EEV,TVI EEV,VI EEV1,VI EEV2,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,INV2 토출온도,열교환기온도,상부열교환기,하부열교환기,과냉입구온도,과냉출구온도,액관온도,TVI 입구온도,TVI 출구온도,INV IPM온도,INV2 IPM온도,Fan Heatsink,Fan2 Heatsink,습도,소음레벨,
68,18:53:58,2,,,2500,1000,7.0,15.0,1928,1732,-17.4,-20.1,29.30,1.11,-8.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,38.0,65,37.0,0,0,0,0,,1950,0,20,0,8,8,,8.7,11.7,33.0,29.1,65.0,25.0,2.3,220.0,220.0,13.3,9.0,41.6,220.0,220.0,51,45,13,13,22,0,
69,18:54:00,2,,,2500,1000,7.0,15.0,2058,1604,-11.2,-15.7,29.00,1.27,-4.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,39.0,65,39.0,0,0,0,0,,1950,0,20,0,8,8,,8.7,15.1,35.4,26.4,65.0,25.0,5.2,220.0,220.0,14.3,10.7,39.7,220.0,220.0,50,44,13,13,22,0,
70,18:54:02,2,,,2500,1000,7.0,15.0,2124,1549,-8.3,-13.4,29.00,1.35,-2.2,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,41.0,65,41.0,0,0,0,0,,1950,0,20,0,8,8,,8.7,16.8,36.6,25.1,65.0,26.0,6.6,220.0,220.0,14.7,11.7,38.8,220.0,220.0,50,44,13,13,22,0,
71,18:54:04,2,,,2500,1000,7.0,15.0,2255,1418,-1.6,-7.7,29.00,1.55,2.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,44.0,65,43.0,0,0,0,0,,1950,0,20,0,8,8,,8.8,20.4,39.0,22.0,65.0,26.0,9.7,220.0,220.0,16.0,14.3,36.6,220.0,220.0,50,44,13,13,22,0,
72,18:54:06,2,,,2500,1000,7.0,15.0,2312,1382,0.3,-5.8,29.00,1.63,4.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,46.0,65,45.0,0,0,0,0,,1950,0,20,0,8,8,,8.8,21.5,40.0,21.2,64.0,26.0,10.3,220.0,220.0,16.4,15.4,35.7,220.0,220.0,49,44,13,13,22,0,
73,18:54:08,2,,,2500,1000,7.0,15.0,2410,1281,5.6,-1.1,28.60,1.82,8.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,48.0,65,47.0,0,0,0,0,,1950,0,20,0,8,8,,8.8,24.1,41.5,18.5,64.0,27.0,11.7,220.0,220.0,17.4,17.4,32.8,220.0,220.0,49,42,13,13,22,0,
74,18:54:10,2,,,2500,1000,7.0,15.0,2443,1231,7.4,0.4,28.60,1.91,10.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,50.0,65,49.0,0,0,0,0,,1950,0,20,0,8,8,,8.8,24.7,42.1,17.3,64.0,27.0,12.0,220.0,220.0,17.7,17.7,31.7,220.0,220.0,48,42,13,13,22,0,
75,18:54:12,2,,,2500,1000,7.0,15.0,2508,1124,10.9,4.4,27.80,2.13,14.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,53.0,65,52.0,80,0,80,0,,1950,0,20,0,8,8,,8.8,25.2,43.2,14.3,63.0,29.0,12.0,220.0,220.0,18.7,18.7,28.6,220.0,220.0,47,41,13,13,22,0,
76,18:54:14,2,,,2500,1000,7.0,15.0,2549,1078,11.9,6.1,28.60,2.25,16.7,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,54.0,65,53.0,80,0,80,0,,1950,0,20,0,8,8,,8.8,24.9,43.8,13.0,63.0,30.0,12.0,220.0,220.0,19.1,19.1,27.1,220.0,220.0,47,40,13,13,22,0,
77,18:54:16,2,,,2500,1000,7.0,15.0,2606,1019,12.7,8.2,28.20,2.42,20.1,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,57.0,65,56.0,80,0,80,0,,1950,0,20,0,8,8,,8.8,23.9,44.7,11.2,62.0,30.0,12.0,220.0,220.0,19.7,19.4,24.6,220.0,220.0,47,40,13,13,22,0,
78,18:54:18,2,,,2500,1000,7.0,15.0,2655,987,12.5,9.5,28.20,2.53,22.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,58.0,65,58.0,80,0,80,0,,1950,0,20,0,8,8,,8.8,22.7,45.5,10.2,62.0,31.0,12.3,220.0,220.0,20.1,19.7,23.5,220.0,220.0,47,40,13,13,22,0,
79,18:54:20,2,,,2500,1000,7.0,15.0,2687,967,12.2,10.1,28.20,2.61,23.2,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,59.0,65,59.0,80,0,80,0,,1950,0,20,0,8,8,,8.8,21.8,46.0,9.6,62.0,31.0,12.3,220.0,220.0,20.1,19.7,22.8,220.0,220.0,46,40,13,13,22,0,
80,18:54:22,2,,,2500,1000,7.0,15.0,2777,941,10.9,11.0,27.10,2.76,24.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,65.0,65,61.0,80,0,80,80,,1950,0,20,0,8,8,,8.8,19.6,47.3,8.8,62.0,32.0,13.0,220.0,220.0,20.8,19.7,22.8,220.0,220.0,46,40,13,15,22,0,
81,18:54:24,2,,,2500,1000,7.0,15.0,2818,938,10.2,11.1,27.10,2.81,24.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,65.0,65,65.0,100,10,100,10,,1950,0,20,0,8,8,,8.9,18.8,48.0,8.6,62.0,33.0,13.3,220.0,220.0,20.8,19.7,23.5,220.0,220.0,47,40,13,13,22,0,
82,18:54:26,2,,,2500,1000,7.0,15.0,2892,938,8.1,11.1,26.00,2.88,23.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,65.0,65,65.0,100,300,100,100,,1950,0,20,0,8,8,,8.9,16.7,49.0,8.6,62.0,34.0,14.3,220.0,220.0,21.4,19.7,26.0,220.0,220.0,47,41,13,13,22,0,
83,18:54:28,2,,,2500,1000,7.0,15.0,2883,935,7.5,11.2,25.70,2.88,21.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,65,65.0,65,65.0,100,250,100,250,,1950,0,20,0,8,8,,8.9,16.0,48.9,8.5,62.0,36.0,15.0,220.0,220.0,21.4,19.7,27.1,220.0,220.0,47,41,13,13,22,0,
84,18:54:31,2,,,2500,1000,7.0,15.0,2867,898,7.5,12.8,24.60,2.97,19.7,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,65.0,90,65.0,100,300,100,270,,1950,0,20,0,8,8,,8.9,14.8,48.7,7.3,62.0,36.0,16.4,220.0,220.0,21.8,20.1,29.0,220.0,220.0,48,43,15,13,22,0,
85,18:54:33,2,,,2500,1000,7.0,15.0,2851,875,7.4,13.5,24.20,3.02,18.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,65.0,90,64.0,100,300,100,300,,1950,0,20,0,8,8,,8.9,14.0,48.5,6.6,62.0,37.0,17.4,220.0,220.0,21.8,20.1,30.1,220.0,220.0,48,43,15,15,22,0,
86,18:54:35,2,,,2500,1000,7.0,15.0,2843,830,8.2,15.1,23.50,3.16,17.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,67.0,90,67.0,430,270,430,270,,1950,0,20,0,8,8,,8.9,13.2,48.3,5.0,62.0,38.0,19.1,220.0,220.0,22.1,20.1,31.3,220.0,220.0,48,44,15,15,22,0,
87,18:54:37,2,,,2500,1000,7.0,15.0,2835,817,8.1,15.9,23.20,3.20,16.2,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,69.0,90,68.0,430,280,430,280,,1950,0,20,0,8,8,,8.9,12.6,48.2,4.5,62.0,39.0,20.1,220.0,220.0,22.1,20.4,32.0,220.0,220.0,49,44,15,15,22,0,
88,18:54:39,2,,,2500,1000,7.0,15.0,2785,807,7.5,16.2,22.50,3.18,15.1,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,72.0,90,71.0,430,310,430,310,,1950,0,20,0,8,8,,9.0,11.7,47.5,4.2,62.0,40.0,21.8,220.0,220.0,22.5,20.4,32.4,220.0,220.0,49,44,15,15,22,0,
89,18:54:41,2,,,2500,1000,7.0,15.0,2769,807,7.1,16.6,22.10,3.16,14.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,73.0,90,72.0,430,320,430,320,,1950,0,20,0,8,8,,9.0,11.3,47.2,4.2,62.0,40.0,22.5,220.0,220.0,22.5,20.8,32.4,220.0,220.0,49,44,15,15,22,0,
90,18:54:43,2,,,2500,1000,7.0,15.0,2777,794,6.5,17.1,22.10,3.21,14.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,75.0,90,75.0,430,350,430,360,,1950,0,20,0,8,8,,9.1,10.2,47.3,3.7,62.0,41.0,24.2,220.0,220.0,22.5,20.8,32.8,220.0,220.0,49,44,16,16,23,0,
91,18:54:45,2,,,2500,1000,7.0,15.0,2777,784,6.5,17.8,21.80,3.25,14.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,77.0,90,76.0,430,360,430,370,,1950,0,20,0,8,8,,9.1,9.9,47.3,3.3,62.0,41.0,24.9,220.0,220.0,22.5,21.1,32.8,220.0,220.0,49,45,16,16,23,0,
92,18:54:47,2,,,2500,1000,7.0,15.0,2777,752,6.7,19.2,21.80,3.37,14.9,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,79.0,90,79.0,430,430,430,430,,1950,0,20,0,8,8,,9.2,8.9,47.3,2.2,61.0,41.0,26.7,220.0,220.0,22.8,21.4,32.4,220.0,220.0,49,45,16,16,23,0,
93,18:54:49,2,,,2500,1000,7.0,15.0,2794,739,6.9,19.7,21.10,3.45,15.2,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,81.0,90,81.0,430,430,430,430,,1950,0,20,0,8,8,,9.3,8.6,47.6,1.7,60.0,41.0,27.1,220.0,220.0,22.8,21.4,32.4,220.0,220.0,49,44,16,16,23,0,
94,18:54:51,2,,,2500,1000,7.0,15.0,2785,705,7.4,21.3,20.80,3.58,15.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,83.0,90,83.0,430,430,430,430,,1950,0,20,0,8,8,,9.3,7.9,47.5,0.4,60.0,42.0,29.0,220.0,220.0,22.8,21.8,32.0,220.0,220.0,49,45,17,17,23,0,
95,18:54:53,2,,,2500,1000,7.0,15.0,2785,692,7.5,21.9,20.40,3.64,15.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,85.0,90,86.0,430,430,430,430,,1950,0,20,0,8,8,,9.3,7.4,47.5,-0.1,60.0,42.0,29.7,220.0,220.0,22.8,21.8,32.0,220.0,220.0,49,44,17,17,22,0,
96,18:54:55,2,,,2500,1000,7.0,15.0,2777,663,7.8,23.4,20.10,3.77,15.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.4,6.6,47.3,-1.3,58.0,43.0,30.9,220.0,220.0,22.8,22.1,31.7,220.0,220.0,49,45,17,17,22,0,
97,18:54:57,2,,,2500,1000,7.0,15.0,2761,653,8.0,24.2,19.40,3.79,15.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.4,6.3,47.1,-1.7,58.0,43.0,30.9,220.0,220.0,22.8,22.5,31.7,220.0,220.0,49,45,18,18,22,0,
98,18:54:59,2,,,2500,1000,7.0,15.0,2729,634,8.1,25.3,18.70,3.85,15.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.5,5.6,46.6,-2.5,57.0,43.0,31.7,220.0,220.0,22.8,22.8,31.3,220.0,220.0,49,44,18,18,22,0,
99,18:55:01,2,,,2500,1000,7.0,15.0,2696,614,8.4,26.1,18.70,3.91,14.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.5,5.1,46.1,-3.3,57.0,44.0,31.7,220.0,220.0,22.8,22.8,31.3,220.0,220.0,48,44,18,18,22,0,
100,18:55:03,2,,,2500,1000,7.0,15.0,2671,601,8.6,27.1,18.00,3.95,14.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.5,4.7,45.7,-3.9,57.0,44.0,31.7,220.0,220.0,22.8,23.2,31.3,220.0,220.0,48,44,18,18,22,0,
101,18:55:05,2,,,2500,1000,7.0,15.0,2606,562,9.3,29.1,17.70,4.08,13.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.6,3.7,44.7,-5.6,55.0,44.0,31.3,220.0,220.0,22.8,23.5,30.9,220.0,220.0,48,44,19,19,22,0,
102,18:55:07,2,,,2500,1000,7.0,15.0,2581,552,9.4,29.6,17.00,4.11,13.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.6,3.3,44.3,-6.1,55.0,44.0,30.9,220.0,220.0,22.8,23.5,30.5,220.0,220.0,48,44,19,19,22,0,
103,18:55:09,2,,,2500,1000,7.0,15.0,2524,532,9.4,30.8,16.40,4.15,13.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.6,2.5,43.5,-6.9,55.0,44.0,30.5,220.0,220.0,22.8,23.9,30.1,220.0,220.0,48,43,19,19,22,0,
104,18:55:11,2,,,2500,1000,7.0,15.0,2475,522,9.3,31.3,16.00,4.13,12.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,490,490,490,490,,1950,0,20,0,8,8,,9.6,1.9,42.7,-7.4,54.0,45.0,29.7,220.0,220.0,22.8,23.9,30.1,220.0,220.0,47,43,19,19,22,0,
105,18:55:13,2,,,2500,1000,7.0,15.0,2418,516,8.8,32.0,15.40,4.08,12.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,350,490,350,490,,1950,0,20,0,8,8,,9.6,1.0,41.7,-7.8,54.0,45.0,29.0,220.0,220.0,22.5,24.2,29.7,220.0,220.0,47,43,20,19,22,0,
106,18:55:15,2,,,2500,1000,7.0,15.0,2402,512,8.5,32.2,15.00,4.08,11.7,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,350,490,350,490,,1950,0,20,0,8,8,,9.6,0.6,41.4,-7.9,53.0,45.0,28.6,220.0,220.0,22.5,24.2,29.7,220.0,220.0,47,42,20,20,22,0,
107,18:55:17,2,,,2500,1000,7.0,15.0,2337,503,8.0,33.0,14.30,4.03,11.1,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,350,390,350,420,,1950,0,20,0,8,8,,9.7,-0.3,40.4,-8.4,52.0,44.0,27.5,220.0,220.0,22.5,24.6,29.3,220.0,220.0,46,42,20,20,22,0,
108,18:55:19,2,,,2500,1000,7.0,15.0,2312,496,7.8,33.6,14.30,4.04,11.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,350,350,350,350,,1950,0,20,0,8,8,,9.7,-0.9,40.0,-8.7,52.0,44.0,27.1,220.0,220.0,22.5,24.9,29.0,220.0,220.0,46,42,20,20,22,0,
109,18:55:21,2,,,2500,1000,7.0,15.0,2279,493,7.3,34.1,13.30,4.01,10.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,350,350,350,350,,1950,0,20,0,8,8,,9.7,-1.5,39.3,-8.9,52.0,44.0,26.4,220.0,220.0,22.5,25.3,29.0,220.0,220.0,46,41,20,20,22,0,
110,18:55:23,2,,,2500,1000,7.0,15.0,2271,490,7.1,34.3,13.30,4.01,10.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,350,350,350,350,,1950,0,20,0,8,8,,9.7,-1.9,39.2,-9.0,51.0,44.0,26.0,220.0,220.0,22.5,25.3,28.6,220.0,220.0,45,41,20,20,22,0,
111,18:55:25,2,,,2500,1000,7.0,15.0,2247,483,6.7,35.1,12.30,4.02,10.2,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,210,340,210,340,,1950,0,20,0,8,8,,9.8,-2.6,38.8,-9.4,50.0,44.0,25.7,220.0,220.0,22.5,25.7,28.6,220.0,220.0,45,41,21,21,22,0,
112,18:55:27,2,,,2500,1000,7.0,15.0,2230,480,6.7,35.2,12.30,4.01,10.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,210,330,210,330,,1950,0,20,0,8,8,,9.8,-2.8,38.5,-9.5,50.0,43.0,25.3,220.0,220.0,22.1,25.7,28.2,220.0,220.0,45,41,21,21,22,0,
113,18:55:29,2,,,2500,1000,7.0,15.0,2222,473,6.4,35.9,11.70,4.05,10.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,210,300,210,300,,1950,0,20,0,8,8,,9.8,-3.5,38.4,-9.9,48.0,43.0,24.9,220.0,220.0,22.1,26.0,27.8,220.0,220.0,45,40,21,21,22,0,
114,18:55:31,2,,,2500,1000,7.0,15.0,2222,470,6.4,36.1,11.30,4.07,10.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,210,290,210,290,,1950,0,20,0,8,8,,9.8,-3.7,38.4,-10.1,48.0,43.0,24.9,220.0,220.0,22.1,26.0,27.8,220.0,220.0,45,40,21,21,22,0,
115,18:55:33,2,,,2500,1000,7.0,15.0,2230,464,6.2,36.8,11.00,4.12,11.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,120,260,120,260,,1950,0,20,0,8,8,,9.9,-4.2,38.5,-10.4,48.0,42.0,24.9,220.0,220.0,22.1,26.4,27.5,220.0,220.0,45,40,21,21,22,0,
116,18:55:35,2,,,2500,1000,7.0,15.0,2230,460,6.1,36.9,10.70,4.15,11.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,120,210,120,210,,1950,0,20,0,8,8,,9.9,-4.4,38.5,-10.6,47.0,42.0,24.9,220.0,220.0,22.1,26.4,27.1,220.0,220.0,44,40,21,21,22,0,
117,18:55:37,2,,,2500,1000,7.0,15.0,2239,454,6.1,37.6,10.30,4.21,11.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,120,210,120,210,,1950,0,20,0,8,8,,9.9,-4.8,38.7,-10.9,47.0,42.0,24.9,220.0,220.0,22.1,26.7,27.1,220.0,220.0,44,39,21,21,22,0,
118,18:55:39,2,,,2500,1000,7.0,15.0,2247,447,6.1,37.9,10.00,4.28,12.1,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,120,200,120,200,,1950,0,20,0,8,8,,9.9,-5.1,38.8,-11.2,46.0,41.0,24.9,220.0,220.0,22.1,26.7,26.7,220.0,220.0,44,39,21,21,22,0,
119,18:55:41,2,,,2500,1000,7.0,15.0,2255,444,5.8,38.1,9.70,4.32,12.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,120,120,120,120,,1950,0,20,0,8,8,,9.9,-5.6,39.0,-11.4,45.0,41.0,25.3,220.0,220.0,21.8,26.7,26.7,220.0,220.0,44,39,21,21,22,0,
120,18:55:43,2,,,2500,1000,7.0,15.0,2271,438,5.8,38.4,9.30,4.40,12.8,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,120,120,120,120,,1950,0,20,0,8,8,,9.9,-5.9,39.2,-11.7,45.0,41.0,25.3,220.0,220.0,21.8,26.7,26.4,220.0,220.0,44,39,21,21,22,0,
121,18:55:45,2,,,2500,1000,7.0,15.0,2295,434,5.6,38.6,9.00,4.48,13.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.0,-6.3,39.7,-11.9,44.0,41.0,25.7,220.0,220.0,21.8,26.7,26.4,220.0,220.0,44,39,21,21,22,0,
122,18:55:47,2,,,2500,1000,7.0,15.0,2312,428,5.7,39.3,8.60,4.56,13.6,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.0,-6.6,40.0,-12.2,44.0,41.0,26.0,220.0,220.0,21.8,27.1,26.4,220.0,220.0,43,39,21,21,22,0,
123,18:55:49,2,,,2500,1000,7.0,15.0,2320,428,5.5,39.3,8.60,4.57,13.7,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.1,-6.8,40.1,-12.2,44.0,41.0,26.0,220.0,220.0,21.8,27.1,26.4,220.0,220.0,43,39,21,21,22,0,
124,18:55:51,2,,,2500,1000,7.0,15.0,2345,421,5.5,39.7,8.30,4.68,14.1,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.1,-7.1,40.5,-12.6,43.0,41.0,26.7,220.0,220.0,21.8,27.1,26.4,220.0,220.0,43,39,21,21,22,0,
125,18:55:53,2,,,2500,1000,7.0,15.0,2369,418,5.3,39.9,8.00,4.76,14.5,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.1,-7.4,40.9,-12.8,43.0,41.0,27.5,220.0,220.0,21.8,27.1,26.4,220.0,220.0,43,39,21,21,22,0,
126,18:55:55,2,,,2500,1000,7.0,15.0,2402,415,5.2,40.0,7.60,4.85,14.7,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.1,-7.8,41.4,-12.9,43.0,41.0,28.6,220.0,220.0,21.8,27.1,26.7,220.0,220.0,43,39,21,21,22,0,
127,18:55:57,2,,,2500,1000,7.0,15.0,2418,415,4.9,40.0,7.60,4.88,15.0,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.1,-8.1,41.7,-12.9,42.0,41.0,29.3,220.0,220.0,21.4,27.1,26.7,220.0,220.0,43,39,21,21,22,0,
128,18:55:59,2,,,2500,1000,7.0,15.0,2435,412,4.7,40.2,7.30,4.94,15.3,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.1,-8.4,42.0,-13.1,42.0,41.0,30.1,220.0,220.0,21.4,27.1,26.7,220.0,220.0,43,39,21,21,22,0,
129,18:56:01,2,,,2500,1000,7.0,15.0,2451,412,4.6,40.2,6.90,4.97,15.1,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.2,-8.5,42.3,-13.1,42.0,41.0,30.9,220.0,220.0,21.4,27.1,27.1,220.0,220.0,43,39,21,21,22,0,
130,18:56:03,2,,,2500,1000,7.0,15.0,2467,408,4.4,40.4,6.90,5.04,15.4,,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,90,90.0,90,90.0,0,0,0,0,,1950,0,20,0,8,8,,10.2,-8.9,42.5,-13.3,42.0,41.0,31.7,220.0,220.0,21.4,27.1,27.1,220.0,220.0,43,39,21,21,22,0,
131,18:56:05,2,,,2500,1000,7.0,15.0,2475,408,4.2,40.4,6.90,5.06,15.6,,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,40,90.0,40,90.0,0,0,0,0,,1928,0,20,0,8,8,,10.3,-9.1,42.7,-13.3,42.0,41.0,32.0,220.0,220.0,21.4,27.1,27.1,220.0,220.0,43,39,21,21,22,0,
132,18:56:07,2,,,2500,1000,7.0,15.0,2508,408,4.0,40.4,6.20,5.12,16.1,,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,40,88.0,40,88.0,0,0,0,0,,1402,0,20,0,8,8,,10.5,-9.3,43.2,-13.3,42.0,41.0,32.8,220.0,220.0,21.1,27.1,27.1,220.0,220.0,43,39,21,21,22,0,
133,18:56:09,2,,,2500,1000,7.0,15.0,2524,412,3.7,40.2,6.20,5.11,16.4,,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,40,82.0,40,85.0,0,0,0,0,,1118,0,20,0,8,8,,10.5,-9.4,43.5,-13.1,42.0,41.0,33.2,220.0,220.0,21.1,27.1,27.1,220.0,220.0,43,39,21,21,22,0,
134,18:56:11,2,,,2500,1000,7.0,15.0,2565,421,3.0,39.7,6.20,5.10,17.4,,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,,,40,76.0,40,77.0,0,0,0,0,,590,0,20,0,8,8,,10.6,-9.6,44.1,-12.6,42.0,41.0,33.2,220.0,220.0,21.1,27.1,26.7,220.0,220.0,43,39,21,21,22,0,
