Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Friday, December 04 18:51:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V H/P,Multi V 5,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점1,Version:,"0.0.0",LGMV:,8.2.9U,External:,"0"
Installer:,설치자1,EEPROM:,"0.0.0",COMP:,"12.12",FAN:,"2.2"
Model:,모델1,IDU NUM:,10,Connect:,ODU
Site:,현장1,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,습도9,H/L9,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,습도10,H/L10,,,,
295,19:01:34,2,,,18,6,1,150,16.84,45.61,42.55,-1.26,,35,0,0,0,0,,,,,28,6,1,243,16.84,34.88,42.06,9.47,,27,0,0,0,0,,,,
296,19:01:36,2,,,18,6,1,150,16.84,45.61,42.55,-1.26,,35,0,0,0,0,,,,,28,6,1,243,16.84,34.88,42.06,9.47,,28,0,0,0,0,,,,
297,19:01:38,2,,,18,6,1,150,16.84,45.61,42.55,-1.26,,36,0,0,0,0,,,,,28,6,1,243,16.84,36.58,42.06,7.77,,28,0,0,0,0,,,,
298,19:01:40,2,,,18,6,1,150,16.84,45.61,42.55,-1.14,,36,0,0,0,0,,,,,28,6,1,243,16.84,36.58,42.06,7.89,,29,0,0,0,0,,,,
299,19:01:42,2,,,18,6,1,150,16.84,45.61,43.04,-1.14,,36,0,0,0,0,,,,,28,6,1,243,16.84,38.33,42.55,6.14,,29,0,0,0,0,,,,
300,19:01:44,2,,,18,6,1,150,16.84,45.61,43.04,-1.14,,37,0,0,0,0,,,,,28,6,1,243,16.84,38.33,42.55,6.14,,30,0,0,0,0,,,,
301,19:01:46,2,,,18,6,1,150,16.84,45.09,43.04,-0.62,,37,0,0,0,0,,,,,28,6,1,230,16.84,39.24,42.55,5.23,,30,0,0,0,0,,,,
302,19:01:48,2,,,18,6,1,150,16.84,45.09,43.04,-0.62,,38,0,0,0,0,,,,,28,6,1,230,16.84,39.24,42.55,5.23,,31,0,0,0,0,,,,
303,19:01:50,2,,,18,6,1,150,16.84,45.09,43.04,-0.62,,38,0,0,0,0,,,,,28,6,1,230,16.84,39.24,42.55,5.23,,31,0,0,0,0,,,,
304,19:01:52,2,,,18,6,1,150,16.84,45.09,43.04,-0.62,,39,0,0,0,0,,,,,28,6,1,230,16.84,39.24,42.55,5.23,,32,0,0,0,0,,,,
305,19:01:54,2,,,18,6,1,150,16.84,45.09,43.04,-0.49,,39,0,0,0,0,,,,,28,6,1,230,16.84,39.24,42.55,5.36,,32,0,0,0,0,,,,
306,19:01:56,2,,,18,6,1,150,16.84,45.09,43.04,-0.49,,40,0,0,0,0,,,,,28,6,1,230,16.84,39.24,43.04,5.36,,32,0,0,0,0,,,,
307,19:01:58,2,,,18,6,1,150,16.84,45.09,43.04,-0.49,,40,0,0,0,0,,,,,28,6,1,230,16.84,39.24,43.04,5.36,,33,0,0,0,0,,,,
308,19:02:00,2,,,18,6,1,150,16.84,45.09,43.54,-0.49,,40,0,0,0,0,,,,,28,6,1,230,16.84,38.33,43.04,6.27,,33,0,0,0,0,,,,
309,19:02:02,2,,,18,6,1,150,16.84,45.09,43.54,-0.49,,41,0,0,0,0,,,,,28,6,1,230,16.84,38.33,43.04,6.27,,34,0,0,0,0,,,,
310,19:02:04,2,,,18,6,1,150,16.84,45.09,43.54,-0.37,,41,0,0,0,0,,,,,28,6,1,230,16.84,38.33,43.04,6.39,,34,0,0,0,0,,,,
311,19:02:06,2,,,18,6,1,150,16.84,45.09,43.54,-0.37,,42,0,0,0,0,,,,,28,6,1,230,16.84,38.33,43.04,6.39,,35,0,0,0,0,,,,
312,19:02:08,2,,,18,6,1,150,16.84,45.09,43.54,-0.37,,42,0,0,0,0,,,,,28,6,1,230,16.84,37.45,43.54,7.27,,35,0,0,0,0,,,,
313,19:02:10,2,,,18,6,1,150,16.84,45.09,43.54,-0.37,,43,0,0,0,0,,,,,28,6,1,230,16.84,37.45,43.54,7.27,,36,0,0,0,0,,,,
314,19:02:12,2,,,18,6,1,150,16.84,45.09,43.54,-0.24,,43,0,0,0,0,,,,,28,6,1,230,16.84,37.45,43.54,7.40,,36,0,0,0,0,,,,
315,19:02:14,2,,,18,6,1,150,16.84,45.09,43.54,-0.24,,44,0,0,0,0,,,,,28,6,1,230,16.84,37.45,43.54,7.40,,36,0,0,0,0,,,,
316,19:02:16,2,,,18,6,1,150,16.84,45.09,43.54,-0.24,,44,0,0,0,0,,,,,28,6,1,230,16.84,37.45,43.54,7.40,,37,0,0,0,0,,,,
317,19:02:18,2,,,18,6,1,150,16.84,44.05,43.54,0.80,,45,0,0,0,0,,,,,28,6,1,245,16.84,36.58,43.54,8.27,,37,0,0,0,0,,,,
318,19:02:20,2,,,18,6,1,150,16.84,44.05,43.54,0.92,,45,0,0,0,0,,,,,28,6,1,245,16.84,36.58,43.54,8.39,,38,0,0,0,0,,,,
319,19:02:22,2,,,18,6,1,150,16.84,44.05,43.54,0.92,,45,0,0,0,0,,,,,28,6,1,245,16.84,34.88,43.54,10.09,,38,0,0,0,0,,,,
320,19:02:24,2,,,18,6,1,150,16.84,44.05,43.54,0.92,,46,0,0,0,0,,,,,28,6,1,245,16.84,34.88,43.54,10.09,,39,0,0,0,0,,,,
321,19:02:26,2,,,18,6,1,150,16.84,44.05,43.54,1.05,,46,0,0,0,0,,,,,28,6,1,245,16.84,34.06,43.54,11.04,,39,0,0,0,0,,,,
322,19:02:28,2,,,18,6,1,150,16.84,44.05,43.54,1.17,,47,0,0,0,0,,,,,28,6,1,245,16.84,34.06,43.54,11.16,,40,0,0,0,0,,,,
323,19:02:30,2,,,18,6,1,150,16.84,44.05,44.05,1.17,,47,0,0,0,0,,,,,28,6,1,245,16.84,34.06,43.54,11.16,,40,0,0,0,0,,,,
324,19:02:32,2,,,18,6,1,150,16.84,44.05,44.05,1.30,,48,0,0,0,0,,,,,28,6,1,245,16.84,33.24,43.54,12.11,,41,0,0,0,0,,,,
325,19:02:34,2,,,18,6,1,150,16.84,45.09,44.05,0.38,,48,0,0,0,0,,,,,28,6,1,245,16.84,33.24,43.54,12.23,,41,0,0,0,0,,,,
326,19:02:36,2,,,18,6,1,150,16.84,45.09,44.05,0.38,,49,0,0,0,0,,,,,28,6,1,245,16.84,32.44,44.05,13.03,,41,0,0,0,0,,,,
327,19:02:38,2,,,18,6,1,150,16.84,45.09,44.05,0.51,,49,0,0,0,0,,,,,28,6,1,245,16.84,32.44,44.05,13.16,,42,0,0,0,0,,,,
328,19:02:40,2,,,18,6,1,150,17.49,45.09,44.05,0.51,,49,0,0,0,0,,,,,28,6,1,245,16.84,31.65,44.05,13.95,,42,0,0,0,0,,,,
329,19:02:42,2,,,18,6,1,150,17.49,45.09,44.05,0.63,,50,0,0,0,0,,,,,28,6,1,245,16.84,31.65,44.05,14.07,,43,0,0,0,0,,,,
330,19:02:44,2,,,18,6,1,150,16.84,45.09,44.05,0.63,,50,0,0,0,0,,,,,28,6,1,245,16.84,30.87,44.05,14.85,,43,0,0,0,0,,,,
331,19:02:46,2,,,18,6,1,150,16.84,45.09,44.05,0.76,,51,0,0,0,0,,,,,28,6,1,245,16.84,30.87,44.05,14.98,,44,0,0,0,0,,,,
332,19:02:48,2,,,18,6,1,150,16.84,46.15,44.57,-0.30,,51,0,0,0,0,,,,,28,6,1,278,16.84,30.10,44.05,15.75,,44,0,0,0,0,,,,
333,19:02:50,2,,,18,6,1,150,16.84,46.15,44.57,-0.18,,52,0,0,0,0,,,,,28,6,1,278,16.84,30.10,44.05,15.87,,45,0,0,0,0,,,,
334,19:02:52,2,,,18,6,1,150,16.84,46.15,44.57,-0.18,,52,0,0,0,0,,,,,28,6,1,278,16.84,30.10,44.05,15.87,,45,0,0,0,0,,,,
335,19:02:54,2,,,18,6,1,150,16.84,46.15,44.57,-0.05,,53,0,0,0,0,,,,,28,6,1,278,16.84,30.10,44.57,16.00,,45,0,0,0,0,,,,
336,19:02:56,2,,,18,6,1,150,16.84,46.15,44.57,-0.05,,53,0,0,0,0,,,,,28,6,1,278,16.84,30.10,44.57,16.00,,46,0,0,0,0,,,,
337,19:02:58,2,,,18,6,1,150,16.84,47.24,44.57,-1.14,,54,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,16.76,,46,0,0,0,0,,,,
338,19:03:00,2,,,18,6,1,150,16.84,47.24,44.57,-1.02,,54,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,16.88,,47,0,0,0,0,,,,
339,19:03:02,2,,,18,6,1,150,16.84,47.24,44.57,-1.02,,54,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,16.88,,47,0,0,0,0,,,,
340,19:03:04,2,,,18,6,1,150,16.84,47.24,44.57,-0.89,,55,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,17.01,,48,0,0,0,0,,,,
341,19:03:06,2,,,18,6,1,150,16.84,47.24,45.09,-0.89,,55,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,17.01,,48,0,0,0,0,,,,
342,19:03:08,2,,,18,6,1,150,16.84,47.24,45.09,-0.77,,56,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,17.01,,49,0,0,0,0,,,,
343,19:03:10,2,,,18,6,1,150,16.84,48.36,45.09,-1.89,,56,0,0,0,0,,,,,28,6,1,278,16.84,29.34,44.57,17.13,,49,0,0,0,0,,,,
344,19:03:12,2,,,18,6,1,150,16.84,48.36,45.09,-1.89,,57,0,0,0,0,,,,,28,6,1,278,16.84,28.96,45.09,17.51,,50,0,0,0,0,,,,
345,19:03:14,2,,,18,6,1,150,16.84,48.36,45.09,-1.76,,57,0,0,0,0,,,,,28,6,1,278,16.84,28.96,45.09,17.64,,50,0,0,0,0,,,,
346,19:03:16,2,,,18,6,1,150,16.84,48.36,45.09,-1.76,,58,0,0,0,0,,,,,28,6,1,307,16.84,28.59,45.09,18.01,,50,0,0,0,0,,,,
347,19:03:18,2,,,18,6,1,150,16.84,48.36,45.09,-1.64,,58,0,0,0,0,,,,,28,6,1,307,16.84,28.59,45.09,18.13,,51,0,0,0,0,,,,
348,19:03:20,2,,,18,6,1,150,16.84,48.36,45.61,-1.64,,58,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.09,18.13,,51,0,0,0,0,,,,
349,19:03:22,2,,,18,6,1,150,16.84,48.36,45.61,-1.51,,59,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.09,18.26,,52,0,0,0,0,,,,
350,19:03:24,2,,,18,6,1,150,16.84,48.36,45.61,-1.51,,59,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.09,18.26,,52,0,0,0,0,,,,
351,19:03:26,2,,,18,6,1,150,16.84,48.36,45.61,-1.39,,60,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.09,18.38,,53,0,0,0,0,,,,
352,19:03:28,2,,,18,6,1,150,16.84,49.52,45.61,-2.55,,60,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.61,18.38,,53,0,0,0,0,,,,
353,19:03:30,2,,,18,6,1,150,16.84,49.52,45.61,-2.42,,61,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.61,18.51,,54,0,0,0,0,,,,
354,19:03:32,2,,,18,6,1,150,16.84,49.52,46.15,-2.42,,61,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.61,18.51,,54,0,0,0,0,,,,
355,19:03:34,2,,,18,6,1,150,16.84,49.52,46.15,-2.30,,62,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.61,18.63,,55,0,0,0,0,,,,
356,19:03:36,2,,,18,6,1,150,16.84,49.52,46.15,-2.30,,62,0,0,0,0,,,,,28,6,1,315,16.84,28.59,45.61,18.63,,55,0,0,0,0,,,,
357,19:03:38,2,,,18,6,1,150,16.84,49.52,46.15,-2.30,,62,0,0,0,0,,,,,28,6,1,315,16.84,28.59,46.15,18.63,,55,0,0,0,0,,,,
358,19:03:40,2,,,18,6,1,150,16.84,49.52,46.15,-2.17,,63,0,0,0,0,,,,,28,6,1,315,16.84,28.59,46.15,18.76,,56,0,0,0,0,,,,
359,19:03:42,2,,,18,6,1,150,16.84,49.52,46.69,-2.05,,63,0,0,0,0,,,,,28,6,1,315,17.49,28.59,46.15,18.88,,56,0,0,0,0,,,,
360,19:03:44,2,,,18,6,1,150,16.84,49.52,46.69,-1.92,,64,0,0,0,0,,,,,28,6,1,315,17.49,28.59,46.15,19.01,,57,0,0,0,0,,,,
361,19:03:46,2,,,18,6,1,150,16.84,49.52,46.69,-1.92,,64,0,0,0,0,,,,,28,6,1,357,17.49,28.59,46.69,19.01,,57,0,0,0,0,,,,
362,19:03:48,2,,,18,6,1,150,16.84,49.52,46.69,-1.92,,65,0,0,0,0,,,,,28,6,1,357,17.49,28.59,46.69,19.01,,58,0,0,0,0,,,,
363,19:03:50,2,,,18,6,1,150,16.84,49.52,47.24,-1.80,,65,0,0,0,0,,,,,28,6,1,357,17.49,28.59,46.69,19.13,,58,0,0,0,0,,,,
364,19:03:52,2,,,18,6,1,150,16.84,49.52,47.24,-1.80,,66,0,0,0,0,,,,,28,6,1,357,17.49,28.59,46.69,19.13,,59,0,0,0,0,,,,
365,19:03:54,2,,,18,6,1,150,16.84,49.52,47.24,-1.67,,66,0,0,0,0,,,,,28,6,1,357,17.49,28.59,46.69,19.26,,59,0,0,0,0,,,,
366,19:03:56,2,,,18,6,1,150,16.84,49.52,47.24,-1.67,,67,0,0,0,0,,,,,28,6,1,357,17.49,28.96,47.24,18.89,,59,0,0,0,0,,,,
367,19:03:58,2,,,18,6,1,150,16.84,49.52,47.24,-1.55,,67,0,0,0,0,,,,,28,6,1,357,17.49,28.96,47.24,19.01,,60,0,0,0,0,,,,
368,19:04:00,2,,,18,6,1,150,16.84,50.11,47.79,-2.14,,67,0,0,0,0,,,,,28,6,1,357,17.49,28.96,47.79,19.01,,60,0,0,0,0,,,,
369,19:04:02,2,,,18,6,1,150,16.84,50.11,47.79,-2.01,,68,0,0,0,0,,,,,28,6,1,357,17.49,28.96,47.79,19.14,,61,0,0,0,0,,,,
370,19:04:04,2,,,18,6,1,150,16.84,50.11,47.79,-2.01,,68,0,0,0,0,,,,,28,6,1,357,17.49,28.96,47.79,19.14,,61,0,0,0,0,,,,
371,19:04:06,2,,,18,6,1,150,16.84,50.11,47.79,-1.89,,69,0,0,0,0,,,,,28,6,1,357,17.49,28.96,47.79,19.26,,62,0,0,0,0,,,,
372,19:04:08,2,,,18,6,1,150,16.84,50.11,48.36,-1.89,,69,0,0,0,0,,,,,28,6,1,357,17.49,29.34,48.36,18.88,,62,0,0,0,0,,,,
373,19:04:10,2,,,18,6,1,150,16.84,50.11,48.36,-1.76,,70,0,0,0,0,,,,,28,6,1,357,17.49,29.34,48.36,19.01,,63,0,0,0,0,,,,
374,19:04:12,2,,,18,6,1,150,16.84,50.11,48.93,-1.76,,70,0,0,0,0,,,,,28,6,1,357,17.49,29.34,48.36,19.01,,63,0,0,0,0,,,,
375,19:04:14,2,,,18,6,1,150,16.84,50.11,48.93,-1.64,,71,0,0,0,0,,,,,28,6,1,357,17.49,29.34,48.93,19.13,,64,0,0,0,0,,,,
376,19:04:16,2,,,18,6,1,150,16.84,50.11,48.93,-1.51,,71,0,0,0,0,,,,,28,6,1,357,17.49,29.34,48.93,19.26,,64,0,0,0,0,,,,
377,19:04:18,2,,,18,6,1,150,16.84,50.71,49.52,-2.01,,72,0,0,0,0,,,,,28,6,1,387,17.49,29.34,49.52,19.36,,65,0,0,0,0,,,,
378,19:04:20,2,,,18,6,1,150,16.84,50.71,49.52,-2.01,,72,0,0,0,0,,,,,28,6,1,387,17.49,29.34,49.52,19.36,,65,0,0,0,0,,,,
379,19:04:22,2,,,18,6,1,150,16.84,50.71,50.11,-1.91,,73,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.11,18.70,,66,0,0,0,0,,,,
380,19:04:24,2,,,18,6,1,150,16.84,50.71,50.11,-1.81,,73,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.11,18.80,,66,0,0,0,0,,,,
381,19:04:26,2,,,18,6,1,150,16.84,50.71,50.11,-1.81,,74,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.11,18.80,,66,0,0,0,0,,,,
382,19:04:28,2,,,18,6,1,150,16.84,50.71,50.11,-1.71,,74,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.11,18.90,,67,0,0,0,0,,,,
383,19:04:30,2,,,18,6,1,150,16.84,50.71,50.71,-1.58,,74,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.11,19.02,,67,0,0,0,0,,,,
384,19:04:32,2,,,18,6,1,150,16.84,50.71,50.71,-1.58,,75,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.71,19.02,,68,0,0,0,0,,,,
385,19:04:34,2,,,18,6,1,150,16.84,50.71,50.71,-1.46,,75,0,0,0,0,,,,,28,6,1,387,17.49,30.10,50.71,19.15,,68,0,0,0,0,,,,
386,19:04:36,2,,,18,6,1,150,16.84,50.71,51.32,-1.46,,76,0,0,0,0,,,,,28,6,1,387,17.49,30.87,51.32,18.38,,68,0,0,0,0,,,,
387,19:04:38,2,,,18,6,1,150,16.84,50.71,51.32,-1.33,,76,0,0,0,0,,,,,28,6,1,387,17.49,30.87,51.32,18.50,,69,0,0,0,0,,,,
388,19:04:40,2,,,18,6,1,150,16.84,50.71,51.95,-1.21,,76,0,0,0,0,,,,,28,6,1,387,17.49,30.87,51.95,18.63,,69,0,0,0,0,,,,
389,19:04:42,2,,,18,6,1,150,16.84,50.71,51.95,-1.08,,77,0,0,0,0,,,,,28,6,1,387,17.49,30.87,51.95,18.75,,70,0,0,0,0,,,,
390,19:04:44,2,,,18,6,1,150,16.84,51.95,52.58,-2.33,,77,0,0,0,0,,,,,28,6,1,387,17.49,31.65,52.58,17.98,,70,0,0,0,0,,,,
391,19:04:46,2,,,18,6,1,150,16.84,51.95,52.58,-2.20,,78,0,0,0,0,,,,,28,6,1,387,17.49,31.65,52.58,18.10,,71,0,0,0,0,,,,
392,19:04:48,2,,,18,6,1,150,17.49,51.95,52.58,-2.20,,78,0,0,0,0,,,,,28,6,1,406,17.49,31.65,53.23,18.10,,71,0,0,0,0,,,,
393,19:04:50,2,,,18,6,1,150,17.49,51.95,52.58,-2.08,,79,0,0,0,0,,,,,28,6,1,406,17.49,31.65,53.23,18.23,,72,0,0,0,0,,,,
394,19:04:52,2,,,18,6,1,150,17.49,51.95,53.23,-2.08,,79,0,0,0,0,,,,,28,6,1,406,17.49,31.65,53.23,18.23,,72,0,0,0,0,,,,
395,19:04:54,2,,,18,6,1,150,17.49,51.95,53.23,-1.95,,80,0,0,0,0,,,,,28,6,1,406,17.49,32.44,53.23,17.56,,73,0,0,0,0,,,,
396,19:04:56,2,,,18,6,1,150,17.49,51.95,53.23,-1.95,,80,0,0,0,0,,,,,28,6,1,406,17.49,32.44,53.23,17.56,,73,0,0,0,0,,,,
397,19:04:58,2,,,18,6,1,150,17.49,51.95,53.88,-1.95,,81,0,0,0,0,,,,,28,6,1,406,17.49,32.44,53.88,17.56,,74,0,0,0,0,,,,
398,19:05:00,2,,,18,6,1,150,17.49,51.95,53.88,-1.85,,81,0,0,0,0,,,,,28,6,1,406,17.49,32.44,53.88,17.66,,74,0,0,0,0,,,,
399,19:05:02,2,,,18,6,1,150,17.49,51.95,54.55,-1.85,,82,0,0,0,0,,,,,28,6,1,406,17.49,32.84,54.55,17.26,,75,0,0,0,0,,,,
400,19:05:04,2,,,18,6,1,150,17.49,51.95,54.55,-1.75,,82,0,0,0,0,,,,,28,6,1,406,17.49,32.84,54.55,17.36,,75,0,0,0,0,,,,
401,19:05:06,2,,,18,6,1,150,16.84,51.95,54.55,-1.75,,83,0,0,0,0,,,,,28,6,1,406,17.82,33.65,55.23,16.55,,75,0,0,0,0,,,,
402,19:05:08,2,,,18,6,1,150,16.84,51.95,54.55,-1.65,,83,0,0,0,0,,,,,28,6,1,406,17.82,33.65,55.23,16.65,,76,0,0,0,0,,,,
403,19:05:10,2,,,18,6,1,150,17.49,51.95,55.23,-1.55,,83,0,0,0,0,,,,,28,6,1,406,17.82,34.06,55.23,16.34,,76,0,0,0,0,,,,
404,19:05:12,2,,,18,6,1,150,17.49,51.95,55.23,-1.55,,84,0,0,0,0,,,,,28,6,1,406,17.82,34.06,55.23,16.34,,77,0,0,0,0,,,,
405,19:05:14,2,,,18,6,1,150,17.49,53.23,55.93,-2.70,,84,0,0,0,0,,,,,28,6,1,406,17.82,34.06,55.23,16.47,,77,0,0,0,0,,,,
406,19:05:16,2,,,18,6,1,150,17.49,53.23,55.93,-2.58,,85,0,0,0,0,,,,,28,6,1,406,17.82,34.06,55.93,16.59,,78,0,0,0,0,,,,
407,19:05:18,2,,,18,6,1,150,17.49,53.23,55.93,-2.58,,85,0,0,0,0,,,,,28,6,1,406,17.82,34.06,55.93,16.59,,78,0,0,0,0,,,,
408,19:05:20,2,,,18,6,1,150,17.49,53.23,55.93,-2.45,,86,0,0,0,0,,,,,28,6,1,426,17.82,34.88,56.64,15.90,,79,0,0,0,0,,,,
409,19:05:22,2,,,18,6,1,150,17.49,53.23,55.93,-2.45,,86,0,0,0,0,,,,,28,6,1,426,17.82,34.88,56.64,15.90,,79,0,0,0,0,,,,
410,19:05:24,2,,,18,6,1,150,17.49,53.23,56.64,-2.33,,87,0,0,0,0,,,,,28,6,1,426,17.82,35.72,56.64,15.18,,80,0,0,0,0,,,,
411,19:05:26,2,,,18,6,1,150,17.49,53.23,56.64,-2.23,,87,0,0,0,0,,,,,28,6,1,426,17.82,35.72,56.64,15.28,,80,0,0,0,0,,,,
412,19:05:28,2,,,18,6,1,150,16.84,53.23,56.64,-2.23,,88,0,0,0,0,,,,,28,6,1,426,17.82,35.72,57.37,15.28,,81,0,0,0,0,,,,
413,19:05:30,2,,,18,6,1,150,16.84,53.23,56.64,-2.13,,88,0,0,0,0,,,,,28,6,1,426,17.82,35.72,57.37,15.38,,81,0,0,0,0,,,,
414,19:05:32,2,,,18,6,1,150,16.84,53.23,57.37,-2.13,,88,0,0,0,0,,,,,28,6,1,426,17.82,35.72,57.37,15.38,,81,0,0,0,0,,,,
415,19:05:34,2,,,18,6,1,150,16.84,53.23,57.37,-2.03,,89,0,0,0,0,,,,,28,6,1,426,17.82,36.58,57.37,14.62,,82,0,0,0,0,,,,
416,19:05:37,2,,,18,6,1,150,16.84,53.23,57.37,-1.93,,89,0,0,0,0,,,,,28,6,1,426,17.82,36.58,57.37,14.72,,82,0,0,0,0,,,,
417,19:05:39,2,,,18,6,1,150,16.84,53.23,57.37,-1.93,,90,0,0,0,0,,,,,28,6,1,426,17.82,37.45,57.37,13.85,,83,0,0,0,0,,,,
418,19:05:41,2,,,18,6,1,150,16.84,53.23,57.37,-1.81,,90,0,0,0,0,,,,,28,6,1,426,17.82,37.45,57.37,13.97,,83,0,0,0,0,,,,
419,19:05:43,2,,,18,6,1,150,16.84,53.23,58.11,-1.81,,90,0,0,0,0,,,,,28,6,1,426,17.82,37.45,58.11,13.97,,83,0,0,0,0,,,,
420,19:05:45,2,,,18,6,1,150,16.84,53.23,58.11,-1.68,,91,0,0,0,0,,,,,28,6,1,426,17.82,37.45,58.11,14.10,,84,0,0,0,0,,,,
421,19:05:47,2,,,18,6,1,150,16.84,53.23,58.11,-1.56,,91,0,0,0,0,,,,,28,6,1,447,17.82,37.45,58.11,14.22,,84,0,0,0,0,,,,
422,19:05:49,2,,,18,6,1,150,16.84,53.23,58.11,-1.43,,92,0,0,0,0,,,,,28,6,1,447,17.82,37.45,58.11,14.35,,85,0,0,0,0,,,,
423,19:05:51,2,,,18,6,1,150,17.49,54.55,58.11,-2.75,,92,0,0,0,0,,,,,28,6,1,447,17.82,37.89,58.86,13.91,,85,0,0,0,0,,,,
424,19:05:53,2,,,18,6,1,150,17.49,54.55,58.11,-2.65,,93,0,0,0,0,,,,,28,6,1,447,17.82,37.89,58.86,14.01,,86,0,0,0,0,,,,
425,19:05:55,2,,,18,6,1,150,17.49,54.55,58.86,-2.65,,93,0,0,0,0,,,,,28,6,1,447,17.82,37.89,58.86,14.01,,86,0,0,0,0,,,,
426,19:05:57,2,,,18,6,1,150,17.49,54.55,58.86,-2.45,,94,0,0,0,0,,,,,28,6,1,447,17.82,37.89,58.86,14.21,,87,0,0,0,0,,,,
427,19:05:59,2,,,18,6,1,150,17.49,54.55,58.86,-2.45,,94,0,0,0,0,,,,,28,6,1,447,17.82,37.89,58.86,14.21,,87,0,0,0,0,,,,
428,19:06:01,2,,,18,6,1,150,17.49,54.55,58.86,-2.35,,95,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,13.87,,88,0,0,0,0,,,,
429,19:06:03,2,,,18,6,1,150,17.49,54.55,58.86,-2.22,,95,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,13.99,,88,0,0,0,0,,,,
430,19:06:05,2,,,18,6,1,150,17.49,54.55,59.64,-2.10,,96,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,14.12,,89,0,0,0,0,,,,
431,19:06:07,2,,,18,6,1,150,17.49,54.55,59.64,-1.97,,96,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,14.24,,89,0,0,0,0,,,,
432,19:06:09,2,,,18,6,1,150,17.49,54.55,59.64,-1.75,,97,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,14.47,,90,0,0,0,0,,,,
433,19:06:11,2,,,18,6,1,150,17.49,54.55,59.64,-1.65,,97,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,14.57,,90,0,0,0,0,,,,
434,19:06:13,2,,,18,6,1,150,17.49,54.55,60.43,-1.55,,98,0,0,0,0,,,,,28,6,1,447,17.82,38.33,59.64,14.57,,90,0,0,0,0,,,,
435,19:06:15,2,,,18,6,1,150,17.49,54.55,60.43,-1.65,,98,0,0,0,0,,,,,28,6,1,447,17.82,38.33,60.43,14.57,,91,0,0,0,0,,,,
436,19:06:17,2,,,18,6,1,150,17.49,54.55,60.43,-1.65,,98,0,0,0,0,,,,,28,6,1,447,17.82,38.33,60.43,14.57,,91,0,0,0,0,,,,
437,19:06:19,2,,,18,6,1,150,17.49,54.55,60.43,-1.75,,99,0,0,0,0,,,,,28,6,1,483,17.82,38.33,60.43,14.47,,92,0,0,0,0,,,,
438,19:06:21,2,,,18,6,1,150,17.49,54.55,60.43,-1.85,,99,0,0,0,0,,,,,28,6,1,483,17.82,38.33,60.43,14.37,,92,0,0,0,0,,,,
439,19:06:23,2,,,18,6,1,150,17.49,54.55,60.43,-2.10,,100,0,0,0,0,,,,,28,6,1,483,17.82,39.24,61.24,13.21,,93,0,0,0,0,,,,
440,19:06:25,2,,,18,6,1,150,17.49,54.55,60.43,-2.22,,100,0,0,0,0,,,,,28,6,1,483,17.82,39.24,61.24,13.08,,93,0,0,0,0,,,,
441,19:06:27,2,,,18,6,1,150,17.49,55.23,61.24,-3.03,,101,0,0,0,0,,,,,28,6,1,483,17.82,39.24,61.24,12.96,,94,0,0,0,0,,,,
