Micom IDU1 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,TGT1,TGT21,,,,,용량2,모드2,풍량2,EEV2,공기2,배관in2,배관out2,SC/SH2,추가정보2,통신2,CEN2,에러2,TGT2,TGT22,,,,,용량3,모드3,풍량3,EEV3,공기3,배관in3,배관out3,SC/SH3,추가정보3,통신3,CEN3,에러3,TGT3,TGT23,,,,,용량4,모드4,풍량4,EEV4,공기4,배관in4,배관out4,SC/SH4,추가정보4,통신4,CEN4,에러4,TGT4,TGT24,,,,,용량5,모드5,풍량5,EEV5,공기5,배관in5,배관out5,SC/SH5,추가정보5,통신5,CEN5,에러5,TGT5,TGT25,,,,,용량6,모드6,풍량6,EEV6,공기6,배관in6,배관out6,SC/SH6,추가정보6,통신6,CEN6,에러6,TGT6,TGT26,,,,,용량7,모드7,풍량7,EEV7,공기7,배관in7,배관out7,SC/SH7,추가정보7,통신7,CEN7,에러7,TGT7,TGT27,,,,,용량8,모드8,풍량8,EEV8,공기8,배관in8,배관out8,SC/SH8,추가정보8,통신8,CEN8,에러8,TGT8,TGT28,,,,
1582,14:48:53,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,11.67,7.61,-4.06,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.07,17.03,-3.04,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.03,12.68,-4.35,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.30,3.46,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.54,9.32,3.78,,0,02,0,0,2,,,,
1583,14:48:55,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,11.67,7.61,-4.06,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.07,17.03,-3.04,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.03,12.68,-4.35,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.30,3.46,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.54,9.32,3.78,,0,02,0,0,2,,,,
1584,14:48:57,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,11.67,7.61,-4.06,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.07,17.03,-3.04,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.03,12.68,-4.35,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.30,3.46,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.54,9.32,3.78,,0,02,0,0,2,,,,
1585,14:48:59,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,11.67,7.61,-4.06,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.07,17.03,-3.04,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.03,13.01,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.54,9.32,3.78,,0,02,0,0,2,,,,
1586,14:49:01,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,11.67,7.61,-4.06,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.07,17.03,-3.04,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.03,13.01,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.54,9.32,3.78,,0,02,0,0,2,,,,
1587,14:49:03,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.61,-4.40,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.03,-3.38,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.03,13.01,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.54,9.32,3.78,,0,02,0,0,2,,,,
1588,14:49:05,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.37,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.61,-4.40,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.03,-3.38,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.03,13.01,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.54,9.32,3.78,,0,02,0,0,2,,,,
1589,14:49:07,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.71,1.35,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.61,-4.40,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.03,-3.38,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.03,13.01,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.54,9.32,3.78,,0,02,0,0,2,,,,
1590,14:49:09,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.71,1.35,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.96,-4.05,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.03,-3.38,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.01,-4.35,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.54,9.32,3.78,,0,02,0,0,2,,,,
1591,14:49:11,1,,,7,0,0,40,25.48,18.71,16.69,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.03,-2.36,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.36,18.71,1.35,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.96,-4.05,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.03,-3.38,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.01,-4.35,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.54,9.32,3.78,,0,02,0,0,2,,,,
1592,14:49:13,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.96,-4.05,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.01,-4.35,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.84,8.64,3.80,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.54,9.32,3.78,,0,02,0,0,2,,,,
1593,14:49:15,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.96,-4.05,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.49,8.64,4.15,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1594,14:49:17,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.01,7.96,-4.05,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.49,8.64,4.15,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1595,14:49:19,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.49,8.64,4.15,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1596,14:49:21,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,31.96,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.49,8.64,4.15,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1597,14:49:23,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.49,8.64,4.15,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1598,14:49:25,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.14,8.64,4.50,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1599,14:49:27,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.41,17.36,-3.05,,0,04,0,0,3,,,,,7,0,0,40,23.77,17.36,13.35,-4.01,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.14,8.64,4.50,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1600,14:49:29,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.68,-3.68,,0,07,0,0,3,,,,,12,5,2,149,25.13,4.14,8.64,4.50,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1601,14:49:31,1,,,7,0,0,40,25.48,18.71,17.03,-1.68,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.68,-3.68,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.14,8.64,4.50,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1602,14:49:33,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.34,7.96,-4.38,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.36,13.68,-3.68,,0,07,0,0,3,,,,,12,5,2,149,25.48,4.14,8.64,4.50,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1603,14:49:35,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.68,7.96,-4.72,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.48,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.89,9.65,3.76,,0,02,0,0,2,,,,
1604,14:49:37,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.68,7.96,-4.72,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.48,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.89,9.65,3.76,,0,02,0,0,2,,,,
1605,14:49:39,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.68,8.30,-4.38,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.48,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.45,5.89,9.65,3.76,,0,02,0,0,2,,,,
1606,14:49:41,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.68,8.30,-4.38,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.48,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1607,14:49:43,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,12.68,8.30,-4.38,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.48,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1608,14:49:45,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1609,14:49:47,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1610,14:49:49,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,13.68,-4.02,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.78,8.30,4.52,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1611,14:49:51,1,,,7,0,0,40,25.48,19.05,17.03,-2.02,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,14.01,-3.69,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1612,14:49:53,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.79,19.39,17.36,-2.03,,0,00,0,0,2,,,,,7,0,0,40,22.09,17.70,18.71,1.01,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,20.75,17.70,-3.05,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,14.01,-3.69,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1613,14:49:55,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.75,18.04,-2.71,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,14.01,-3.69,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.32,3.43,,0,02,0,0,2,,,,
1614,14:49:57,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.36,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.75,18.04,-2.71,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,14.01,-3.69,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1615,14:49:59,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.70,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.01,8.30,-4.71,,0,05,0,0,3,,,,,7,0,0,40,29.73,20.75,18.04,-2.71,,0,04,0,0,3,,,,,7,0,0,40,24.11,17.70,14.01,-3.69,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1616,14:50:01,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.70,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.35,8.30,-5.05,,0,05,0,0,3,,,,,7,0,0,40,30.09,21.10,18.04,-3.06,,0,04,0,0,3,,,,,7,0,0,40,24.11,18.04,14.01,-4.03,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,5.89,9.65,3.76,,0,02,0,0,2,,,,
1617,14:50:03,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.39,17.70,-1.69,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.35,8.30,-5.05,,0,05,0,0,3,,,,,7,0,0,40,30.09,21.10,18.04,-3.06,,0,04,0,0,3,,,,,7,0,0,40,24.11,18.04,14.01,-4.03,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,6.24,9.65,3.41,,0,02,0,0,2,,,,
1618,14:50:05,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.70,-1.35,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.35,8.30,-5.05,,0,05,0,0,3,,,,,7,0,0,40,30.09,21.10,18.04,-3.06,,0,04,0,0,3,,,,,7,0,0,40,24.11,18.04,14.01,-4.03,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,6.24,9.65,3.41,,0,02,0,0,2,,,,
1619,14:50:07,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.70,-1.35,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.35,8.64,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,21.10,18.04,-3.06,,0,04,0,0,3,,,,,7,0,0,40,24.11,18.04,14.01,-4.03,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,6.24,9.65,3.41,,0,02,0,0,2,,,,
1620,14:50:09,1,,,7,0,0,40,25.48,19.05,17.36,-1.69,,0,03,0,0,2,,,,,28,0,0,40,24.45,19.05,17.70,-1.35,,0,00,0,0,2,,,,,7,0,0,40,22.09,18.04,18.71,0.67,,0,01,0,0,3,,,,,7,0,0,40,32.34,13.35,8.64,-4.71,,0,05,0,0,3,,,,,7,0,0,40,30.09,21.10,18.04,-3.06,,0,04,0,0,3,,,,,7,0,0,40,24.11,18.04,14.01,-4.03,,0,07,0,0,3,,,,,12,5,2,149,25.13,3.43,7.96,4.53,,0,08,0,0,4,,,,,7,0,0,40,19.78,6.24,9.65,3.41,,0,02,0,0,2,,,,
