CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
3149,2.0,2.5,1.1,1.5,1.3,2.7,1.5,3.0,1.6,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3150,2.1,2.5,1.1,1.4,1.4,2.7,1.2,3.0,1.7,1.6,1.6,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3151,2.0,2.4,1.1,1.5,1.4,2.7,1.5,3.0,1.7,1.5,1.7,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3152,1.9,2.5,1.2,1.4,1.3,2.7,1.3,3.0,1.9,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3153,1.9,2.4,1.1,1.6,1.3,2.7,1.3,2.9,1.6,1.6,1.7,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3154,2.1,2.3,1.2,1.5,1.4,2.8,1.2,2.9,1.6,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3155,2.1,2.7,1.3,1.6,1.5,2.7,1.4,3.0,1.8,1.6,1.7,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3156,2.2,2.7,1.1,1.6,1.3,2.7,1.4,3.0,1.8,1.6,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3157,2.0,2.4,1.1,1.6,1.3,2.7,1.3,3.1,1.7,1.6,1.7,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3158,2.0,2.5,1.2,1.5,1.3,2.7,1.3,3.0,1.8,1.5,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3159,2.0,2.4,1.2,1.6,1.4,2.7,1.4,2.9,1.8,1.5,1.6,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3160,2.2,2.7,1.3,1.6,1.4,2.8,1.4,3.0,1.8,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3161,2.1,2.5,1.1,1.4,1.4,2.7,1.4,3.0,1.7,1.6,1.7,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3162,2.0,2.5,1.2,1.5,1.4,2.8,1.5,3.0,1.9,1.6,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3163,2.1,2.5,1.2,1.5,1.4,2.7,1.4,3.0,1.8,1.6,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3164,2.0,2.4,1.2,1.4,1.4,2.8,1.3,3.0,1.5,1.5,1.5,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3165,2.0,2.5,1.2,1.4,1.3,2.8,1.3,3.0,1.8,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3166,2.0,2.4,1.0,1.4,1.4,2.8,1.3,2.9,1.6,1.5,1.6,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3167,2.1,2.5,1.1,1.4,1.4,2.8,1.4,3.1,1.7,1.5,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3168,2.0,2.4,1.1,1.5,1.3,2.8,1.2,3.0,1.7,1.5,1.5,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3169,2.0,2.4,1.1,1.4,1.3,2.8,1.3,3.0,1.7,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3170,2.0,2.5,1.2,1.6,1.4,2.8,1.5,3.0,1.7,1.6,1.7,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3171,2.0,2.4,1.1,1.4,1.3,2.7,1.4,3.0,1.7,1.6,1.5,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3172,1.9,2.4,1.1,1.6,1.4,2.8,1.4,3.1,1.7,1.5,1.6,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3173,2.0,2.5,1.0,1.4,1.3,2.8,1.3,2.9,1.6,1.6,1.5,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3174,1.9,2.4,1.1,1.4,1.4,2.9,1.3,2.9,1.7,1.5,1.6,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3175,2.0,2.4,1.2,1.4,1.4,2.7,1.3,3.1,1.8,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3176,2.1,2.4,1.1,1.4,1.3,2.9,1.3,3.0,1.7,1.6,1.6,1.9,141,141,71,141,141,141,141,141,141,141,141,141
3177,2.0,2.3,1.1,1.5,1.3,2.9,1.3,2.9,1.8,1.6,1.6,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3178,2.0,2.4,1.1,1.4,1.4,2.8,1.4,3.0,1.6,1.5,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3179,2.0,2.4,1.2,1.5,1.4,3.0,1.4,3.0,1.7,1.5,1.7,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3180,2.1,2.4,1.2,1.5,1.4,2.8,1.3,3.0,1.9,1.5,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3181,2.1,2.3,1.1,1.5,1.4,2.7,1.3,3.0,1.6,1.4,1.6,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3182,2.1,2.5,1.1,1.5,1.4,2.8,1.3,3.0,1.6,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3183,2.2,2.4,1.1,1.4,1.3,2.8,1.3,2.9,1.6,1.5,1.7,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3184,2.1,2.5,1.2,1.5,1.4,2.8,1.4,2.9,1.9,1.6,1.8,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3185,2.0,2.5,1.1,1.3,1.4,2.8,1.3,3.0,1.6,1.5,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3186,2.1,2.5,1.2,1.4,1.4,2.7,1.2,3.0,1.5,1.5,1.5,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3187,2.1,2.5,1.2,1.4,1.4,2.7,1.3,2.9,1.6,1.5,1.7,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3188,2.1,2.4,1.1,1.4,1.4,2.7,1.3,3.0,1.7,1.5,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3189,2.0,2.6,1.3,1.6,1.3,2.8,1.4,3.1,1.8,1.6,1.7,2.1,141,141,70,141,141,141,141,141,141,141,141,141
3190,2.0,2.5,1.2,1.4,1.4,2.8,1.4,2.9,1.6,1.6,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3191,2.1,2.4,1.1,1.4,1.4,2.7,1.4,3.1,1.8,1.5,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3192,2.0,2.3,1.1,1.5,1.3,2.8,1.3,3.0,1.6,1.5,1.6,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3193,1.9,2.3,1.1,1.4,1.3,2.6,1.4,3.0,1.6,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3194,2.0,2.4,1.2,1.6,1.3,2.8,1.3,3.0,1.6,1.7,1.6,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3195,2.0,2.4,1.1,1.5,1.3,2.7,1.3,2.9,1.5,1.5,1.6,2.0,141,141,71,141,141,141,141,141,141,141,141,141
3196,2.0,2.4,1.0,1.4,1.3,2.8,1.3,3.0,1.7,1.5,1.5,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3197,2.0,2.4,1.2,1.4,1.3,2.8,1.3,2.9,1.6,1.5,1.6,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3198,2.1,2.5,1.1,1.4,1.3,2.7,1.2,3.0,1.6,1.7,1.6,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3199,2.0,2.5,1.2,1.4,1.3,2.7,1.2,3.2,1.8,1.6,1.7,2.0,141,141,70,141,141,141,141,141,141,141,141,141
3200,2.0,2.4,1.1,1.4,1.3,2.7,1.2,3.0,1.7,1.6,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3201,2.0,2.3,1.1,1.6,1.3,2.8,1.2,2.8,1.6,1.7,1.6,1.9,141,141,70,141,141,141,141,141,141,141,141,141
3202,2.0,2.5,1.2,1.4,1.3,2.7,1.2,3.0,1.6,1.5,1.6,1.8,141,141,70,141,141,141,141,141,141,141,141,141
3203,2.0,2.4,1.0,1.4,1.3,2.8,1.3,3.0,1.7,1.5,1.5,1.9,141,141,71,141,141,141,141,141,141,141,141,141
3204,1.9,2.3,1.1,1.4,1.4,2.7,1.3,2.9,1.6,1.6,1.5,1.8,142,142,71,142,142,142,71,142,142,142,142,142
3205,1.8,2.2,1.2,1.3,1.3,2.6,1.2,2.9,1.6,1.4,1.4,1.8,143,143,72,143,143,143,143,143,143,143,143,143
3206,1.7,2.2,1.0,1.5,1.3,2.3,1.3,2.8,1.7,1.4,1.4,1.7,144,144,72,216,144,144,72,144,144,144,144,144
3207,1.6,2.1,1.0,1.3,1.2,2.3,1.2,2.7,1.5,1.4,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3208,1.5,2.1,1.0,1.3,1.2,2.3,1.2,2.7,1.5,1.4,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3209,1.6,2.1,1.1,1.3,1.3,2.3,1.2,2.9,1.4,1.4,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3210,1.5,2.1,1.0,1.3,1.3,2.4,1.2,3.0,1.5,1.3,1.3,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3211,1.6,1.9,1.0,1.3,1.2,2.3,1.2,2.8,1.4,1.3,1.4,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3212,1.5,2.0,1.0,1.3,1.2,2.4,1.2,2.7,1.5,1.3,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3213,1.7,2.0,1.0,1.3,1.3,2.3,1.2,2.9,1.5,1.5,1.4,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3214,1.6,2.1,1.1,1.3,1.3,2.4,1.4,3.0,1.6,1.4,1.4,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3215,1.7,2.1,1.1,1.4,1.3,2.2,1.1,2.9,1.5,1.4,1.3,1.8,145,145,73,14,145,145,145,145,145,145,145,145
3216,1.6,2.0,1.0,1.3,1.3,2.4,1.2,2.7,1.4,1.4,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3217,1.6,2.0,0.9,1.3,1.4,2.4,1.2,2.8,1.5,1.4,1.4,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3218,1.6,2.0,1.0,1.3,1.2,2.4,1.2,2.7,1.4,1.4,1.4,1.7,145,145,73,218,145,145,145,145,145,145,145,145
3219,1.5,2.0,1.0,1.2,1.3,2.3,1.3,2.8,1.4,1.4,1.4,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3220,1.6,2.0,1.0,1.3,1.2,2.4,1.2,2.7,1.3,1.4,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3221,1.6,2.0,1.1,1.2,1.2,2.3,1.2,3.0,1.4,1.4,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3222,1.7,2.1,1.1,1.2,1.3,2.4,1.2,2.7,1.6,1.5,1.3,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3223,1.6,2.0,1.1,1.3,1.3,2.2,1.2,2.7,1.4,1.4,1.4,1.6,145,145,72,14,145,145,145,145,145,145,145,145
3224,1.6,2.0,1.0,1.3,1.2,2.3,1.1,2.8,1.5,1.4,1.4,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3225,1.7,2.1,1.0,1.3,1.2,2.3,1.2,2.7,1.5,1.4,1.3,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3226,1.6,2.1,1.0,1.3,1.2,2.4,1.2,2.7,1.4,1.4,1.4,1.7,145,145,73,14,145,145,145,145,145,145,145,145
3227,1.7,2.0,1.1,1.3,1.3,2.3,1.1,2.9,1.4,1.5,1.4,1.7,145,145,72,14,145,145,145,145,145,145,145,145
3228,1.6,2.0,1.0,1.3,1.3,2.3,1.3,3.0,1.5,1.3,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3229,1.7,2.0,1.2,1.2,1.2,2.4,1.2,2.8,1.5,1.4,1.5,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3230,1.6,2.1,1.1,1.3,1.2,2.3,1.2,2.8,1.5,1.3,1.4,1.6,145,145,72,218,145,145,145,145,145,145,145,145
3231,1.7,2.0,1.1,1.3,1.3,2.4,1.1,2.8,1.5,1.5,1.3,1.7,145,145,72,14,145,145,145,145,145,145,145,145
3232,1.6,2.1,1.0,1.3,1.2,2.3,1.2,2.8,1.4,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3233,1.7,2.0,1.0,1.3,1.3,2.4,1.1,2.9,1.5,1.3,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3234,1.7,2.0,1.0,1.4,1.3,2.4,1.3,2.9,1.6,1.4,1.4,1.7,145,145,73,14,145,145,145,145,145,145,145,145
3235,1.7,2.0,1.0,1.2,1.3,2.4,1.2,2.9,1.5,1.4,1.3,1.6,145,145,72,14,145,145,145,145,145,145,145,145
3236,1.6,2.0,1.0,1.3,1.2,2.3,1.2,2.9,1.4,1.4,1.3,1.5,145,145,72,217,145,145,145,145,145,145,145,145
3237,1.7,2.2,1.1,1.3,1.2,2.4,1.1,2.9,1.4,1.3,1.3,1.6,145,145,72,14,145,145,145,145,145,145,145,145
3238,1.6,2.1,1.0,1.3,1.3,2.5,1.2,2.8,1.6,1.4,1.4,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3239,1.7,2.0,1.0,1.3,1.2,2.3,1.2,2.9,1.5,1.4,1.3,1.6,145,145,72,14,145,145,145,145,145,145,145,145
3240,1.7,2.1,1.0,1.3,1.3,2.3,1.2,2.8,1.4,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3241,1.6,2.1,1.0,1.3,1.2,2.5,1.4,2.8,1.6,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3242,1.8,2.0,1.2,1.4,1.3,2.5,1.2,2.8,1.5,1.4,1.4,1.7,145,145,73,218,145,145,145,145,145,145,145,145
3243,1.6,2.0,1.0,1.3,1.2,2.4,1.2,2.7,1.5,1.5,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3244,1.6,2.0,1.0,1.3,1.3,2.3,1.2,2.8,1.5,1.3,1.3,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3245,1.7,2.0,1.1,1.3,1.3,2.3,1.2,2.9,1.6,1.3,1.4,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3246,1.6,2.1,1.0,1.3,1.3,2.3,1.3,2.9,1.4,1.4,1.4,1.8,145,145,73,218,145,145,145,145,145,145,145,145
3247,1.6,2.0,1.0,1.3,1.3,2.3,1.2,2.8,1.5,1.4,1.4,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3248,1.6,2.1,1.1,1.3,1.3,2.4,1.2,2.7,1.4,1.4,1.4,1.6,145,145,72,217,145,145,145,145,145,145,145,145
3249,1.7,2.1,1.1,1.3,1.3,2.4,1.3,2.8,1.6,1.3,1.4,1.7,145,145,72,14,145,145,145,145,145,145,145,145
3250,1.7,1.9,1.1,1.3,1.3,2.4,1.2,2.8,1.4,1.4,1.5,1.7,145,145,73,14,145,145,145,145,145,145,145,145
3251,1.6,2.1,1.0,1.4,1.3,2.4,1.3,2.8,1.4,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3252,1.7,2.1,1.0,1.3,1.3,2.4,1.2,2.8,1.4,1.4,1.3,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3253,1.7,2.0,1.1,1.3,1.3,2.3,1.3,2.8,1.5,1.3,1.4,1.6,145,145,72,14,145,145,145,145,145,145,145,145
3254,1.7,2.0,1.0,1.4,1.3,2.4,1.2,2.8,1.5,1.5,1.4,1.8,145,145,72,14,145,145,145,145,145,145,145,145
3255,1.7,2.1,1.0,1.5,1.3,2.4,1.3,2.9,1.5,1.4,1.4,1.6,145,145,72,14,145,145,145,145,145,145,145,145
3256,1.7,2.1,1.0,1.4,1.4,2.3,1.2,2.8,1.5,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3257,1.7,2.1,1.1,1.3,1.3,2.4,1.2,2.8,1.4,1.3,1.4,1.7,145,145,72,14,145,145,145,145,145,145,145,145
3258,1.7,2.1,1.0,1.3,1.3,2.4,1.2,2.8,1.5,1.5,1.4,1.8,145,145,72,14,145,145,145,145,145,145,145,145
3259,1.6,2.1,1.0,1.3,1.3,2.3,1.1,2.7,1.4,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3260,1.8,2.1,1.1,1.4,1.3,2.4,1.3,2.9,1.6,1.3,1.4,1.7,145,145,72,14,145,145,145,145,145,145,145,145
3261,1.7,2.1,1.0,1.4,1.3,2.3,1.3,2.9,1.4,1.4,1.4,1.6,145,145,73,14,145,145,145,145,145,145,145,145
3262,1.8,2.0,1.1,1.3,1.2,2.4,1.2,2.9,1.5,1.4,1.4,1.7,145,145,72,14,145,145,145,145,145,145,145,145
3263,1.7,2.0,1.0,1.4,1.3,2.4,1.3,2.8,1.4,1.4,1.4,1.7,145,145,72,217,145,145,145,145,145,145,145,145
3264,1.7,2.1,1.1,1.4,1.3,2.3,1.2,2.8,1.4,1.3,1.3,1.9,145,145,72,217,145,145,145,145,145,145,145,145
3265,1.8,2.1,1.3,1.3,1.2,2.4,1.3,2.8,1.8,1.3,1.4,1.7,146,146,73,218,146,146,73,73,73,146,146,146
3266,1.6,1.9,1.1,1.4,1.2,2.3,1.3,2.9,1.6,1.4,1.3,1.7,147,147,73,220,147,147,73,73,73,147,147,147
3267,1.7,1.9,1.1,1.4,1.2,2.1,1.2,2.9,1.5,1.3,1.4,1.6,148,148,74,221,148,148,74,74,74,148,148,148
3268,1.5,2.0,1.0,1.4,1.3,2.1,1.3,2.9,1.5,1.4,1.4,1.6,149,74,74,223,149,149,74,74,74,149,149,149
3269,1.5,1.8,1.0,1.3,1.2,2.1,1.3,2.9,1.4,1.5,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3270,1.6,1.9,0.9,1.3,1.2,2.1,1.2,2.8,1.3,1.4,1.3,1.7,149,149,74,223,149,149,149,149,149,149,149,149
3271,1.4,1.8,1.0,1.4,1.1,2.0,1.2,2.8,1.4,1.4,1.3,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3272,1.5,1.8,1.0,1.3,1.2,2.0,1.2,2.7,1.4,1.4,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3273,1.5,1.9,1.0,1.5,1.2,2.0,1.3,2.9,1.4,1.3,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3274,1.4,1.8,1.0,1.3,1.1,2.0,1.1,2.8,1.4,1.3,1.3,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3275,1.5,1.9,1.1,1.4,1.2,2.0,1.2,2.8,1.5,1.4,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3276,1.5,1.8,1.0,1.3,1.2,2.0,1.1,2.8,1.4,1.4,1.4,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3277,1.5,2.0,1.1,1.3,1.1,2.0,1.2,2.9,1.3,1.3,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3278,1.4,2.0,1.0,1.4,1.1,2.0,1.1,2.8,1.4,1.3,1.3,1.6,149,149,74,224,149,149,149,149,149,149,149,149
3279,1.5,1.9,1.0,1.3,1.1,2.0,1.2,2.7,1.4,1.4,1.2,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3280,1.4,1.8,1.0,1.4,1.1,2.1,1.1,2.8,1.3,1.3,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3281,1.6,2.1,1.0,1.3,1.1,1.9,1.2,2.8,1.4,1.4,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3282,1.4,1.9,1.0,1.3,1.1,2.0,1.1,2.9,1.5,1.4,1.3,1.6,149,149,74,224,149,149,149,149,149,149,149,149
3283,1.5,1.9,1.0,1.5,1.1,2.1,1.2,2.7,1.4,1.3,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3284,1.6,1.9,1.0,1.5,1.2,2.0,1.2,2.9,1.5,1.4,1.4,1.6,149,149,74,224,149,149,149,149,149,149,149,149
3285,1.6,1.9,1.0,1.4,1.1,2.0,1.2,2.9,1.4,1.4,1.4,1.7,149,149,74,224,149,149,149,149,149,149,149,149
3286,1.5,1.8,1.1,1.4,1.1,2.0,1.1,2.8,1.3,1.3,1.3,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3287,1.5,1.8,1.0,1.3,1.2,2.1,1.1,2.8,1.4,1.3,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3288,1.5,1.9,1.0,1.3,1.1,2.0,1.1,2.7,1.3,1.4,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3289,1.5,1.9,0.9,1.4,1.1,2.1,1.1,2.7,1.3,1.4,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3290,1.5,1.8,1.0,1.4,1.2,2.0,1.2,2.8,1.6,1.4,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3291,1.5,2.0,1.1,1.4,1.1,2.1,1.1,2.8,1.4,1.4,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3292,1.4,1.8,1.0,1.4,1.2,2.0,1.2,2.8,1.4,1.5,1.3,1.4,149,149,74,224,149,149,149,149,149,149,149,149
3293,1.5,1.8,1.0,1.2,1.1,1.9,1.2,2.9,1.3,1.4,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3294,1.5,1.9,1.0,1.4,1.1,2.0,1.2,2.8,1.4,1.4,1.3,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3295,1.4,1.8,1.0,1.3,1.2,1.9,1.2,2.8,1.4,1.4,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3296,1.5,1.9,1.0,1.4,1.2,2.0,1.1,2.9,1.5,1.4,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3297,1.5,1.9,0.9,1.3,1.2,2.1,1.2,2.8,1.5,1.4,1.3,1.6,149,149,74,224,149,149,149,149,149,149,149,149
3298,1.5,1.9,1.0,1.3,1.2,2.0,1.1,2.9,1.4,1.4,1.3,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3299,1.5,1.8,1.0,1.4,1.2,2.1,1.1,2.9,1.4,1.4,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3300,1.6,1.8,1.1,1.4,1.2,2.0,1.2,2.8,1.5,1.3,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3301,1.5,1.9,1.0,1.3,1.2,2.0,1.2,2.8,1.3,1.3,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3302,1.5,1.9,0.9,1.3,1.2,2.1,1.1,2.7,1.3,1.4,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3303,1.5,1.8,1.0,1.4,1.1,2.2,1.1,2.8,1.6,1.5,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3304,1.6,1.8,1.1,1.4,1.2,2.0,1.2,2.8,1.4,1.3,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3305,1.6,1.9,1.0,1.3,1.2,1.9,1.2,2.9,1.3,1.4,1.3,1.5,149,149,74,224,149,149,149,149,149,149,149,149
3306,1.5,1.9,1.1,1.4,1.2,2.0,1.2,2.8,1.5,1.4,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3307,1.5,1.9,1.1,1.4,1.2,2.1,1.2,2.8,1.4,1.4,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3308,1.5,1.9,1.0,1.3,1.2,2.1,1.3,3.1,1.4,1.4,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3309,1.5,1.9,1.0,1.2,1.2,2.0,1.2,3.0,1.5,1.3,1.3,1.6,149,149,74,223,149,149,149,149,149,149,149,149
3310,1.5,1.9,1.0,1.3,1.1,2.0,1.1,2.8,1.3,1.3,1.3,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3311,1.5,1.9,0.9,1.4,1.2,2.2,1.3,2.8,1.3,1.4,1.3,1.5,149,149,75,224,149,149,120,149,149,149,149,149
3312,1.5,1.9,0.9,1.4,1.2,2.1,1.2,2.8,1.3,1.4,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3313,1.6,1.8,0.9,1.4,1.2,2.0,1.2,2.8,1.4,1.5,1.3,1.5,149,149,74,224,149,149,149,149,149,149,149,149
3314,1.5,1.8,1.0,1.3,1.2,2.1,1.1,2.7,1.4,1.4,1.4,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3315,1.5,1.8,1.1,1.4,1.2,2.0,1.2,2.9,1.5,1.4,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3316,1.6,1.9,1.1,1.3,1.1,2.0,1.2,2.8,1.4,1.4,1.3,1.7,149,149,75,224,149,149,149,149,149,149,149,149
3317,1.5,1.9,1.0,1.3,1.1,2.0,1.1,2.8,1.2,1.3,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3318,1.4,1.8,1.0,1.3,1.2,2.1,1.1,2.8,1.4,1.3,1.3,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3319,1.5,1.8,1.0,1.3,1.2,2.1,1.2,2.9,1.3,1.5,1.3,1.6,149,149,75,224,149,149,149,149,149,149,149,149
3320,1.6,1.9,0.9,1.4,1.2,2.2,1.1,2.9,1.3,1.4,1.4,1.5,149,149,75,224,149,149,149,149,149,149,149,149
3321,1.6,1.9,1.0,1.3,1.2,2.1,1.2,2.9,1.2,1.4,1.3,1.6,149,149,74,224,149,149,149,149,149,149,149,149
3322,1.6,2.0,1.0,1.3,1.1,2.1,1.1,2.8,1.3,1.4,1.2,1.5,149,149,74,223,149,149,149,149,149,149,149,149
3323,1.5,2.0,1.0,1.3,1.2,2.1,1.2,3.0,1.3,1.4,1.4,1.5,149,75,75,224,149,149,75,75,75,149,149,149
3324,1.4,2.0,1.1,1.4,1.1,1.8,1.1,2.7,1.3,1.2,1.1,1.3,75,75,75,226,150,150,75,75,75,150,150,301
3325,1.3,2.1,1.0,1.2,1.0,1.7,1.1,2.9,1.2,1.3,1.3,1.3,76,76,76,227,151,151,76,151,76,151,151,303
3326,1.2,2.1,0.9,1.3,0.9,1.8,1.2,3.0,1.3,1.5,1.3,1.2,76,76,76,229,152,152,76,76,76,152,152,305
3327,1.2,2.0,1.0,1.2,1.0,1.6,1.2,2.9,1.4,1.3,1.3,1.3,153,153,77,14,153,153,153,153,153,153,153,153
3328,1.3,2.0,1.0,1.2,1.0,1.7,1.2,2.9,1.4,1.3,1.3,1.1,153,153,77,14,153,153,153,153,153,153,153,153
3329,1.2,2.0,1.0,1.2,1.0,1.7,1.2,3.0,1.3,1.4,1.2,1.3,153,153,77,14,153,153,153,153,153,153,153,153
3330,1.3,2.1,1.0,1.4,1.1,1.7,1.2,2.9,1.3,1.4,1.3,1.3,153,153,77,14,153,153,153,153,153,153,153,153
3331,1.2,2.1,1.1,1.3,1.0,1.7,1.2,3.0,1.4,1.4,1.3,1.2,153,153,77,14,153,153,153,153,153,153,153,153
