CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32
205,0.3,0.5,0.8,0.2,0.4,0.4,1.6,2.2,0.6,2.3,0.3,0.9,0.8,1,0.2,1.1,2.7,7,0.6,3.7,30,30,61,30,30,61,61,30,30,30,61,30,61,61,273,30,61,61,121,30
206,0.3,0.5,0.9,0.2,0.4,0.4,1.6,2.2,0.6,2.3,0.2,0.9,0.8,0.9,0.3,1,2.8,6.9,0.4,3.7,30,30,61,91,30,61,61,30,30,30,61,30,61,61,273,30,61,61,121,30
207,0.3,0.5,0.8,0.2,0.4,0.4,1.7,2.2,0.6,2.4,0.3,0.9,0.8,1,0.3,1,2.7,7.1,0.6,3.6,30,30,61,91,30,61,61,30,30,30,61,30,61,61,273,30,61,61,121,30
208,0.3,0.5,0.9,0.2,0.4,0.5,1.6,2.2,0.5,2.4,0.2,0.9,0.9,1,0.2,0.9,2.7,7.3,0.6,3.6,30,30,61,91,30,61,61,30,30,30,61,30,61,61,272,30,61,61,121,30
209,0.3,0.5,0.9,0.2,0.4,0.4,1.7,2.2,0.5,2.4,0.3,0.9,0.8,1,0.2,0.9,2.7,6.9,0.5,3.7,30,30,61,91,30,61,61,30,30,30,61,30,61,61,272,30,61,61,121,30
210,0.3,0.5,0.9,0.2,0.5,0.5,1.5,2.3,0.5,2.4,0.3,0.9,0.7,0.9,0.2,1,2.5,6.5,0.5,3.6,30,30,61,91,30,61,61,30,30,30,61,30,61,61,272,30,61,61,121,30
211,0.3,0.5,0.8,0.2,0.4,0.4,1.5,2.2,0.5,2.4,0.3,0.9,0.7,0.8,0.2,0.9,2.4,6.5,0.5,3.4,30,30,61,91,30,60,61,30,30,30,61,30,91,61,272,30,61,61,121,30
212,0.3,0.5,0.7,0.2,0.4,0.4,1.5,2.1,0.5,2.4,0.2,0.9,0.6,0.8,0.3,0.9,2.4,6.7,0.5,3.4,30,30,61,91,30,61,61,30,30,30,61,30,91,61,272,30,61,61,121,30
213,0.3,0.5,0.8,0.2,0.4,0.4,1.6,2.3,0.5,2.4,0.3,0.9,0.7,0.9,0.2,1,2.5,6.8,0.5,3.4,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
214,0.3,0.5,0.8,0.2,0.4,0.4,1.6,2.3,0.4,2.3,0.2,0.9,0.7,0.9,0.3,1,2.6,6.7,0.4,3.3,30,30,61,91,30,61,61,30,30,30,61,30,91,61,272,30,61,61,121,30
215,0.3,0.5,0.8,0.2,0.4,0.5,1.5,2.2,0.6,2.4,0.3,0.9,0.6,0.9,0.2,0.9,2.6,7.1,0.5,3.4,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
216,0.3,0.5,0.7,0.2,0.4,0.4,1.5,2.3,0.5,2.3,0.3,0.9,0.6,0.8,0.2,1,2.6,7.2,0.5,3.3,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
217,0.4,0.5,0.8,0.2,0.4,0.5,1.5,2.3,0.6,2.5,0.3,0.9,0.8,0.9,0.2,0.9,2.7,6.9,0.5,3.4,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
218,0.3,0.5,0.8,0.2,0.4,0.4,1.5,2.3,0.5,2.5,0.3,0.9,0.7,0.8,0.2,0.9,2.6,7.3,0.5,3.7,30,30,61,30,30,61,61,30,30,30,61,30,91,61,272,30,61,61,121,30
219,0.3,0.5,0.8,0.2,0.4,0.4,1.5,2.3,0.5,2.5,0.3,0.9,0.7,0.9,0.2,1,2.5,7.2,0.4,3.6,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
220,0.3,0.5,0.8,0.2,0.4,0.4,1.5,2.4,0.5,2.6,0.3,0.9,0.8,0.8,0.2,1,2.5,6.9,0.4,3.6,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
221,0.3,0.6,0.9,0.2,0.4,0.4,1.6,2.4,0.5,2.5,0.3,1,0.7,0.8,0.2,1,2.7,6.7,0.4,3.7,30,30,61,91,30,61,61,30,30,30,61,30,91,61,272,30,61,61,121,30
222,0.4,0.5,0.9,0.2,0.5,0.5,1.8,2.6,0.6,2.8,0.3,1,0.8,1,0.2,1,2.7,7.1,0.5,3.9,30,30,61,91,30,61,61,30,30,30,61,30,91,61,273,30,61,61,121,30
223,0.5,1.5,1.5,0.2,0.9,1.6,3,4.1,1.2,4.4,0.9,1.6,1.6,1.9,0.3,1,3,7.7,1,6.8,65,34,68,34,33,34,34,33,33,33,34,33,33,33,137,32,64,64,137,33
224,0.4,1.4,1.4,0.2,0.7,1.4,2.7,3.5,1.1,3.7,0.8,1.4,1.5,1.5,0.4,1,1.4,1.7,1,5.9,69,34,69,103,34,34,34,34,34,34,69,34,69,34,137,34,34,137,137,34
225,0.4,1.4,1.4,0.2,0.8,1.3,2.6,3.5,1.1,3.8,0.8,1.4,1.5,1.5,0.4,1,1.3,1.8,1,6,69,34,69,103,137,34,34,34,34,34,34,34,69,34,137,34,34,137,137,34
226,0.4,1.4,1.5,0.2,0.7,1.3,2.5,3.6,1.1,3.8,0.8,1.3,1.5,1.5,0.4,1,1.2,1.9,0.9,5.5,69,34,69,103,34,34,34,34,34,34,34,34,69,34,137,34,34,137,137,34
227,0.4,1.4,1.4,0.2,0.8,1.4,2.8,3.6,1.1,3.8,0.8,1.4,1.5,1.5,0.4,1.1,1.3,2.2,1,5.6,69,34,69,103,34,34,34,34,34,34,34,34,69,34,137,34,34,69,137,34
228,0.4,1.3,1.4,0.2,0.7,1.4,2.6,3.5,1.1,3.8,0.8,1.4,1.5,1.6,0.4,1.1,1.4,2.5,0.9,5.6,69,34,69,103,137,34,34,34,34,34,34,34,69,34,137,34,69,69,137,34
229,0.4,1.3,1.5,0.2,0.8,1.5,2.7,3.5,1.2,3.7,0.9,1.4,1.6,1.6,0.4,1,1.3,2.5,1,5.4,69,34,69,103,137,34,34,34,34,34,69,34,69,34,137,34,69,69,137,34
230,0.4,1.3,1.4,0.2,0.7,1.4,2.7,3.5,1.1,3.8,0.8,1.3,1.5,1.6,0.4,1,1.4,3.4,1,5.5,69,34,69,34,34,34,34,34,34,34,69,34,69,69,137,34,69,69,137,34
231,0.4,0.8,1.1,0.2,0.5,1,2.8,2.4,0.9,2.6,0.5,1,1.6,1.3,0.3,1.3,1.4,4.7,0.9,3.1,76,38,76,38,38,38,38,38,38,38,38,38,76,38,38,38,76,74,154,38
232,0.4,0.6,1,0.2,0.4,0.8,2.5,2.1,0.7,2.3,0.4,0.9,1.7,1.1,0.3,1.3,1.2,3.2,0.9,1.8,77,38,77,115,38,38,38,38,38,38,77,38,77,38,230,38,77,77,153,38
233,0.4,0.6,1,0.2,0.4,0.8,2.4,2.2,0.7,2.3,0.5,0.9,1.6,1.1,0.3,1.3,1.2,3.4,0.7,1.7,77,38,77,77,38,38,38,38,38,38,77,38,77,38,230,38,77,77,153,38
234,0.4,0.7,1,0.2,0.4,0.8,2.4,2.1,0.6,2.2,0.4,0.9,1.6,1.1,0.4,1.2,1.2,3.3,0.8,1.6,77,38,77,115,38,38,38,38,38,38,77,38,77,38,230,38,77,77,153,38
235,0.4,0.7,1,0.2,0.4,0.9,2.5,2.1,0.7,2.2,0.5,0.9,1.6,1.1,0.3,1.2,1.2,3.4,0.8,1.1,77,38,77,115,38,38,38,38,38,38,77,38,77,38,230,38,77,77,153,38
236,0.4,0.7,1,0.2,0.5,0.9,2.4,2.1,0.7,2.2,0.4,0.9,1.7,1.2,0.3,1.3,1.2,3.4,0.7,1.6,77,38,77,115,38,38,38,38,38,38,77,38,77,38,230,38,77,77,153,38
237,0.5,0.6,1,0.2,0.4,0.9,2.4,2.1,0.8,2.2,0.4,0.8,1.7,1.2,0.3,1.3,1.2,3.4,0.7,2,77,38,77,115,38,38,38,38,38,38,77,38,77,38,230,38,77,77,153,38
238,0.4,0.5,0.9,0.2,0.6,0.8,2.2,2,1,2.2,0.5,0.8,1.6,1.3,0.4,1.7,1.3,3.5,0.9,1.9,41,41,41,119,41,41,41,40,41,40,41,40,84,40,41,41,84,84,41,41
239,0.4,0.6,0.7,0.2,0.6,0.7,2,1.3,0.9,1.6,0.4,0.6,1.7,0.9,0.4,1.3,1.3,3.2,0.8,1.9,85,42,42,85,42,42,42,42,42,42,42,42,85,85,42,42,85,85,85,42
240,0.4,0.5,0.6,0.2,0.6,0.7,2,1.4,0.8,1.5,0.4,0.6,1.7,0.8,0.4,1.3,1.3,3.2,0.8,1.7,85,42,42,127,42,42,42,42,42,42,42,42,85,85,42,42,212,85,42,42
241,0.4,0.5,0.7,0.2,0.6,0.8,2,1.3,0.9,1.5,0.4,0.6,1.7,0.9,0.4,1.3,1.4,3.1,0.8,1.6,85,42,42,127,42,42,42,42,42,42,42,42,85,85,42,42,212,85,42,42
242,0.4,0.6,0.7,0.2,0.6,0.8,2,1.3,0.8,1.5,0.4,0.6,1.7,0.9,0.4,1.2,1.3,3.1,0.9,1.6,85,42,42,127,42,42,42,42,42,42,42,42,85,85,42,42,212,85,42,42
243,0.4,0.6,0.8,0.2,0.6,0.8,2,1.3,0.9,1.6,0.4,0.6,1.7,0.9,0.4,1.3,1.3,3.3,0.8,1.7,85,42,42,127,42,42,42,42,42,42,42,42,85,85,42,42,212,85,42,42
244,0.4,0.6,0.7,0.2,0.6,0.8,2,1.3,0.8,1.5,0.4,0.5,1.7,0.9,0.4,1.2,1.3,3.2,0.8,1.7,85,42,42,127,42,42,42,42,42,42,42,42,85,85,42,42,212,85,42,42
245,0.4,0.7,1,0.2,0.8,0.8,2.1,1.3,0.8,1.6,0.4,0.5,2.6,1,0.4,1.2,1.5,5.5,1,3,44,44,44,43,44,44,44,43,43,43,44,43,89,86,43,43,90,90,89,89
246,0.5,0.7,1.1,0.2,0.9,0.9,2.6,1.2,0.7,1.4,0.5,0.6,2.4,0.9,0.4,0.7,1.8,6.3,0.9,3,93,47,93,140,47,93,93,47,93,47,93,47,93,93,233,47,93,93,93,93
247,0.5,0.7,1.1,0.2,0.8,1,2.5,1.2,0.7,1.5,0.5,0.5,2.3,0.9,0.4,0.7,1.8,6.3,1,3,93,46,93,139,46,93,93,46,93,46,93,46,93,93,232,46,93,93,93,93
248,0.5,0.7,1.1,0.2,1,0.9,2.5,1.2,0.7,1.4,0.5,0.5,2.3,0.9,0.4,0.8,1.7,6.2,1,2.9,93,46,93,139,46,93,93,46,93,46,93,46,93,93,232,46,93,93,93,93
249,0.5,0.7,1.1,0.2,1,1,2.6,1.2,0.6,1.6,0.5,0.6,2.3,0.9,0.4,0.8,1.8,6.2,0.9,3,93,46,93,139,46,93,93,46,93,46,93,46,93,93,232,46,93,93,93,93
250,0.5,0.7,1.1,0.2,1,1,2.6,1.2,0.7,1.4,0.5,0.5,2.4,0.9,0.4,0.7,1.8,6.3,1,2.9,93,46,93,139,46,93,93,46,93,46,93,46,93,93,139,46,93,93,93,93
251,0.5,0.7,1.2,0.2,0.9,1,2.6,1.2,0.6,1.3,0.5,0.5,2.3,0.9,0.4,0.8,1.8,6.2,1,2.9,93,46,93,139,46,93,93,46,93,46,93,46,93,93,139,46,93,93,93,93
252,0.5,0.8,1.1,0.2,0.9,1.1,2.6,1.2,0.7,1.5,0.6,0.5,2.4,0.9,0.4,0.7,1.9,6.4,1,2.9,93,46,93,139,46,93,93,46,93,93,93,46,93,93,139,46,93,93,93,93
253,0.5,0.8,1.1,0.2,1,1.1,2.7,1.3,0.6,1.3,0.6,0.5,2.3,0.9,0.4,0.7,2,6,0.8,2.8,49,48,95,48,49,49,49,49,48,49,48,49,95,49,48,48,48,95,95,95
254,0.4,0.5,0.8,0.2,0.7,0.7,1.8,1,0.4,1.1,0.4,0.4,0.9,0.7,0.2,0.5,1.2,2,0.6,1.3,51,51,101,152,51,51,51,51,51,51,101,51,101,51,404,101,51,101,101,101
255,0.4,0.5,0.7,0.2,0.8,0.7,1.7,1,0.4,1,0.4,0.4,1,0.8,0.2,0.4,1.2,2,0.5,1.4,50,50,101,151,50,101,50,50,50,50,101,50,101,50,404,101,50,101,101,101
256,0.3,0.5,0.7,0.2,0.8,0.7,1.7,1,0.4,1,0.4,0.3,1,0.7,0.2,0.4,1.1,1.8,0.5,1.4,50,50,101,151,50,101,50,50,50,50,101,50,101,101,404,101,50,101,101,101
257,0.3,0.4,0.6,0.2,0.7,0.7,1.6,1,0.4,0.9,0.4,0.4,1,0.8,0.2,0.4,1.2,1.9,0.6,1.4,50,50,101,151,50,101,50,50,101,50,101,50,101,101,404,101,50,101,101,101
258,0.4,0.5,0.7,0.2,0.8,0.7,1.7,0.9,0.4,0.9,0.4,0.3,0.9,0.8,0.2,0.4,1.1,1.9,0.5,1.5,50,50,101,151,50,101,50,50,101,50,101,50,101,101,404,59,50,101,101,101
259,0.4,0.5,0.7,0.2,0.8,0.7,1.7,0.9,0.4,0.8,0.4,0.4,0.9,0.8,0.2,0.5,1,2,0.5,1.4,50,50,101,151,50,101,50,50,101,50,101,50,101,101,404,101,50,101,101,101
260,0.5,0.6,1,0.2,1.2,1.1,2.1,1.5,0.5,1.4,0.6,0.5,1.5,1.3,0.2,0.4,2.1,2.6,0.7,1.9,51,51,102,51,51,51,51,52,51,52,51,52,102,52,404,59,51,102,102,102
261,0.4,0.6,0.9,0.2,1.1,0.9,2,1.6,0.6,1.8,0.7,0.7,1.4,1.4,0.3,0.4,1.8,2.5,0.7,1.7,55,55,109,164,55,109,55,55,55,55,109,55,55,55,218,55,218,109,164,109
262,0.5,0.6,0.9,0.2,1.2,0.9,2,1.6,0.5,1.7,0.7,0.6,1.4,1.4,0.3,0.5,1.6,2.7,0.7,1.7,55,55,109,164,55,109,55,55,54,55,109,55,55,55,218,218,218,109,109,109
263,0.5,0.7,0.9,0.2,1.1,1,2,1.7,0.6,1.6,0.8,0.6,1.5,1.4,0.4,0.5,1.7,2.4,0.6,1.8,55,55,109,164,55,109,55,55,4,55,55,55,55,55,218,218,218,109,109,109
264,0.5,0.6,0.9,0.2,1.1,1,2,1.7,0.5,1.6,0.7,0.6,1.4,1.4,0.3,0.5,1.7,2.6,0.7,1.6,55,55,109,164,55,109,55,55,55,55,55,55,55,55,218,218,218,109,109,109
265,0.5,0.7,0.9,0.3,1.2,1,2.1,1.8,0.5,1.7,0.7,0.7,1.5,1.4,0.3,0.5,1.8,2.5,0.6,1.5,54,55,109,164,55,109,55,55,55,55,109,54,55,55,218,218,218,109,109,109
266,0.5,0.7,0.9,0.2,1.2,1,2,1.8,0.5,1.9,0.7,0.7,1.6,1.3,0.3,0.5,1.7,2.7,0.7,1.7,55,55,109,164,55,109,55,55,55,55,55,55,55,55,218,218,218,109,109,109
267,0.5,0.7,0.9,0.2,1.2,1,2.1,1.8,0.5,1.7,0.8,0.7,1.6,1.6,0.3,0.5,1.6,2.4,0.7,1.7,55,55,109,55,55,55,55,55,55,55,55,55,55,55,218,55,218,55,164,55
268,0.4,0.6,0.9,0.3,1.5,1.1,2.4,2.2,0.8,2.3,0.7,0.9,2.3,2.6,0.4,0.7,1.4,2.4,0.8,1.8,58,58,58,58,58,58,58,58,58,58,58,58,58,58,234,58,58,58,117,58
269,0.5,0.6,0.9,0.3,1.7,1.1,2.5,2.3,0.8,2.3,0.7,0.9,2.4,2.7,0.5,0.7,1.4,2.5,0.8,1.8,59,59,117,176,59,59,59,59,59,59,59,59,59,59,234,59,59,59,117,117
270,0.5,0.7,1,0.3,1.8,1.1,2.5,2.4,0.8,2.3,0.7,0.9,2.4,2.6,0.5,0.7,1.3,2.6,0.8,1.6,59,59,117,59,59,59,59,59,59,59,59,59,59,59,234,59,59,59,117,117
271,0.5,0.6,1,0.2,1.9,1.2,2.6,2.4,0.7,2.3,0.8,0.9,2.5,2.7,0.5,0.8,1.3,2.4,0.8,1.7,59,59,117,176,59,59,59,59,59,59,59,59,59,59,234,59,59,59,117,117
272,0.5,0.7,1,0.2,1.9,1.3,2.6,2.4,0.8,2.3,0.8,0.9,2.4,2.6,0.4,0.8,1.3,2.4,0.8,1.8,59,234,117,176,59,59,59,59,59,59,59,59,59,59,234,59,59,59,117,117
273,0.5,0.7,1,0.3,1.9,1.3,2.6,2.3,0.9,2.3,0.8,0.9,2.4,2.7,0.5,0.8,1.3,2.2,0.8,1.6,59,234,117,176,59,59,59,59,59,59,59,59,59,59,234,59,59,59,117,117
274,0.5,0.6,1.2,0.3,2,1.2,2.6,2.3,0.7,2.2,0.7,0.9,2.4,2.6,0.5,0.8,1.4,2.3,0.8,1.5,234,234,117,176,59,59,59,59,59,59,59,59,59,59,234,59,59,59,117,117
275,0.5,0.7,1.1,0.3,2.2,1.3,2.6,2.7,1.1,2.6,0.8,1,3,3.3,0.5,0.7,1.3,2.6,0.9,1.6,59,235,59,59,59,59,59,59,59,59,59,59,59,59,235,59,59,59,59,59
276,0.7,0.8,1,0.3,2.5,1.7,2.7,4.8,2.1,4.9,0.8,1.8,6,6.5,0.5,1.2,2.5,3.2,1.3,1.6,63,125,125,188,63,63,63,63,62,63,63,63,62,62,62,63,63,62,125,63
277,0.6,0.9,1,0.3,2.5,1.6,2.7,4.4,1.9,4.6,0.7,1.8,5.6,6.1,0.5,1.2,2.6,2.9,1.3,1.6,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,63
278,0.6,0.8,1,0.3,2.5,1.7,2.8,4.4,2.1,4.5,0.8,1.7,5.6,6.2,0.5,1.3,2.5,2.9,1.3,1.2,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,63
279,0.7,0.9,1.1,0.3,2.5,1.8,3,4.5,1.9,4.6,0.9,1.7,5.7,6.2,0.5,1.2,2.6,3.1,1.3,1.2,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,188
280,0.6,1,1.2,0.3,2.8,1.8,2.9,4.5,1.9,4.5,0.8,1.7,5.8,6.3,0.5,1.2,2.6,2.9,1.3,1.6,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,63
281,0.7,0.9,1.1,0.3,2.6,1.7,2.9,4.5,2,4.5,0.8,1.8,5.6,6.2,0.5,1.2,2.5,2.9,1.4,2.2,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,63
282,0.7,0.9,1.1,0.3,2.5,1.7,2.9,4.5,2,4.8,0.8,1.8,5.6,6.2,0.5,1.2,2.6,3,1.3,1.8,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,63
283,0.7,1,1.1,0.3,2.6,1.8,3.1,4.6,1.9,4.7,0.8,1.8,5.6,6.1,0.5,1.2,2.7,2.9,1.4,1.6,63,125,125,188,63,63,63,63,63,63,125,63,63,63,63,63,63,63,125,63
284,0.7,1.2,2,0.3,2.4,2.4,3.1,4.6,2.1,4.8,1.2,1.8,5.7,6,0.7,1.2,2.6,2.5,2,3.4,65,132,66,64,65,65,65,65,65,65,66,65,65,65,132,65,65,64,132,66
285,0.7,1.3,2.1,0.2,2.1,2.5,3,4.8,1.9,4.9,1.2,1.9,4.7,4.7,0.7,1.2,2.5,1.8,2,3.6,67,133,67,200,67,67,67,67,67,67,133,67,67,67,133,67,67,133,133,67
286,0.7,1.3,2.2,0.2,2.2,2.7,3.1,4.6,1.9,4.8,1.3,1.8,4.7,4.7,0.7,1.2,2.4,2,2.1,3.5,67,133,67,200,67,67,67,67,67,67,133,67,67,67,133,67,67,133,133,133
287,0.7,1.3,2.2,0.2,2.1,2.8,3.1,4.7,2,5,1.3,1.9,4.6,4.7,0.7,1.1,2.5,1.7,2,3.3,67,133,67,200,67,67,67,67,67,67,133,67,67,67,133,67,67,133,133,133
288,0.7,1.3,2.2,0.2,2.1,2.8,3.2,4.8,1.9,4.9,1.2,1.8,4.6,4.6,0.7,1.1,2.4,2,2,3.4,67,133,67,200,67,67,67,67,67,67,67,67,67,67,133,67,67,133,133,133
289,0.8,1.5,2.3,0.2,2.2,2.9,3.2,5,2,5.1,1.4,1.9,4.6,4.6,0.7,1.2,2.6,1.8,2,3.7,67,133,67,200,67,67,67,67,67,67,67,67,67,67,133,67,67,133,133,67
290,0.8,1.5,2.3,0.2,2.1,3.1,3.3,4.8,1.9,5,1.3,1.9,4.6,4.6,0.7,1.3,2.6,2,2,3.4,67,133,67,200,67,67,67,67,67,67,67,67,67,67,133,67,67,133,133,67
291,0.8,1.5,2.3,0.2,2.4,3.1,3.4,4.9,2,4.9,1.4,1.9,4.6,4.7,0.7,1.2,2.6,2.1,2.1,3.6,67,133,67,200,67,67,67,67,67,67,67,67,67,67,133,67,67,133,133,67
292,1.2,1.5,2.4,0.3,2.2,3.3,3.3,4.9,2,5.1,1.5,1.9,4.6,4.6,0.7,1.2,2.5,2.7,1.9,3.8,67,134,67,67,67,67,67,67,67,67,67,67,67,67,134,67,67,67,134,67
293,1.3,1.4,2.3,0.3,2.1,3.4,2.4,4.9,1.5,5,1.6,1.9,3.7,3.7,0.6,0.9,2,3.5,1.3,4.1,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71,71,71,141,71
294,1.3,1.3,2.2,0.3,2.1,3.4,2.4,4.9,1.5,5.1,1.5,1.9,3.6,3.4,0.5,0.9,2,3.8,1.2,4,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
295,1.3,1.4,2.2,0.3,2.1,3.6,2.6,5,1.6,5.1,1.6,1.9,3.6,3.4,0.5,0.9,2.1,3.9,1.2,3.9,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
296,1.3,1.5,2.4,0.3,2.2,3.5,2.6,5.1,1.4,5.2,1.5,2,3.5,3.3,0.5,0.9,2.1,3.8,1.2,3.7,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
297,1.3,1.5,2.4,0.3,2.3,3.6,2.7,5.2,1.5,5.3,1.5,2,3.6,3.5,0.5,0.9,2.1,3.8,1.3,3.9,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
298,1.3,1.5,2.4,0.3,2.2,3.5,2.7,5.2,1.5,5.3,1.5,2,3.5,3.4,0.5,0.9,2.1,3.8,1.3,4.1,71,71,71,212,71,71,71,71,71,71,71,71,71,71,71,71,71,71,141,71
299,1.5,1.5,2.3,0.3,2.3,3.4,2.5,5.1,1.4,5.1,1.6,2,3.5,3.2,0.4,0.9,2.1,4.1,1.2,3.6,73,73,72,73,73,73,73,73,72,73,73,73,73,73,73,73,73,72,143,72
300,1.6,1.6,1.9,0.3,2.4,3.5,2.4,5,1.2,5.1,1.8,2,3.2,2.9,0.4,0.8,1.9,3.4,0.7,3,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
301,1.6,1.6,1.8,0.3,2.4,3.5,2.3,5.1,1.3,5.1,1.8,2,3.2,3,0.4,0.8,2,3.5,0.7,3.2,75,75,75,75,75,75,75,75,75,75,75,75,75,75,224,75,75,75,75,75
302,1.6,1.6,1.9,0.2,2.2,3.6,2.4,5,1.2,5.2,1.7,1.9,3.3,3.1,0.4,0.9,2.1,3.8,0.8,3.2,75,75,75,75,75,75,75,75,75,75,75,75,75,75,224,75,75,75,75,75
303,1.6,1.6,1.8,0.2,2.5,3.6,2.4,5,1.3,5.1,1.7,2,3.2,3,0.4,0.9,1.9,3.8,0.8,3.1,75,75,75,75,75,75,75,75,75,75,75,75,75,75,224,75,75,75,75,75
304,1.5,1.6,1.9,0.2,2.4,3.6,2.3,5.1,1.3,5,1.8,1.9,3.3,2.9,0.4,0.8,2,3.4,0.6,3.1,75,75,75,75,75,75,75,75,75,75,75,75,75,75,224,75,75,75,75,75
305,1.6,1.5,1.8,0.3,2.3,3.5,2.3,4.9,1.2,5,1.7,1.9,3.3,3,0.4,0.8,1.9,3.3,0.7,3,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
306,1.8,1.8,1.8,0.3,2.7,3.5,2.9,5.1,1.3,5.5,1.9,2,3.8,3.3,0.4,0.9,1.9,3.5,0.9,3,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
307,2,2.1,1.8,0.3,3.7,3.6,3.3,5.4,1.3,5.6,2.1,2.1,4.4,3.5,0.6,1.1,2,2.9,1.1,3.2,79,79,236,79,79,79,79,79,79,79,79,79,79,79,394,79,79,79,158,79
308,1.9,2.2,1.9,0.3,3.4,3.6,3.3,5.5,1.4,5.7,2.1,2.2,4.5,3.5,0.6,1.1,2.1,2.9,1.3,3.1,79,79,236,79,79,79,79,79,79,79,79,79,79,79,394,79,79,79,315,79
309,2,2.1,2,0.4,3.6,3.7,3.3,5.6,1.4,5.8,2.1,2.2,4.5,3.5,0.6,1.1,2,2.9,1.1,3.2,79,79,236,79,79,79,79,79,79,79,79,79,79,79,394,79,79,79,315,79
310,1.9,2.2,2,0.3,3.3,3.6,3.4,5.6,1.3,5.8,2.1,2.1,4.5,3.6,0.6,1.1,2,2.8,1.1,3.2,79,79,236,79,79,79,79,79,79,79,79,79,79,79,394,79,79,79,315,79
311,2,2.3,1.9,0.5,3.3,3.6,3.3,5.6,1.4,5.8,2.1,2.2,4.6,3.6,0.6,1.1,2,3.1,1.1,3.3,79,79,236,79,79,79,79,79,79,79,79,79,79,79,394,79,79,79,315,79
312,1.9,2.1,1.7,0.5,3.1,3.5,3.3,5.5,1.3,5.7,2.1,2.2,4.4,3.6,0.5,1.1,2,3.1,1.2,3.4,79,79,236,83,79,79,79,79,79,79,79,79,79,79,394,79,79,79,315,79
313,2,2.1,1.8,0.7,3.5,3.6,3.3,5.6,1.4,5.6,2.1,2.1,4.5,3.5,0.6,1.1,1.9,3.1,1.3,3.4,79,79,236,83,79,79,79,79,79,79,79,79,79,79,394,79,79,79,315,79
314,2.1,2.1,1.9,1.1,3.4,3.6,3.6,5.6,1.4,5.6,2.1,2.2,4.9,3.6,0.6,1.1,1.9,3.1,1.1,3.2,79,79,79,4,79,79,79,79,79,79,79,79,79,79,394,79,79,79,158,79
315,2,2.5,1.7,0.9,4.3,4,4.5,5.9,1.7,6.1,2.3,2.3,6.8,4.6,0.6,1.3,1.8,3.8,1.4,3.1,82,82,82,164,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
316,1.9,2.5,1.5,0.8,3.7,4.2,4.6,5.9,1.8,6.2,2.5,2.3,6.9,4.6,0.6,1.1,1.7,3.8,1.5,2.8,83,83,83,83,83,83,83,83,83,83,83,83,83,83,414,83,83,83,83,83
317,1.8,2.5,1.4,1.5,3.5,4.1,4.5,5.9,1.6,6.3,2.5,2.4,6.8,4.7,0.5,1.2,1.8,3.8,1.5,2.7,83,83,83,83,83,83,83,83,83,83,83,83,83,83,414,83,83,83,83,83
