CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32,CH02,CH04,CH06,CH07,CH09,CH11,CH14,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH24,CH25,CH26,CH27,CH29,CH32
198,3.9,2.5,1.8,0.6,1.7,1.2,1.5,2.9,1.7,2.6,2,1,1.1,3.1,2.1,1.5,0.6,2.3,5.9,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
199,3.9,2.5,1.6,0.6,1,1.2,1.5,3,1.8,2.5,2,1,1.1,3.1,2.1,1.4,0.6,2.3,5.9,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
200,3.9,2.4,1.7,0.6,1.1,1.1,1.4,2.9,1.8,2.5,2,0.9,1.1,3,2.1,1.5,0.6,2.3,5.9,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
201,3.9,2.4,1.6,0.6,1,1.1,1.4,3.1,1.8,2.4,2,0.9,1.1,3.1,2.1,1.4,0.5,2.6,5.9,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
202,3.9,2.3,1.5,0.6,0.9,1.1,1.4,2.9,1.6,2.6,2,1,1,3.2,2,1.6,0.5,2.4,6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
203,3.9,2.4,1.6,0.5,1,1.1,1.4,2.9,1.6,2.6,2,0.9,1.1,3.1,2,1.5,0.6,2.5,5.9,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
204,3.9,2.3,1.7,0.5,0.9,1.1,1.4,2.9,1.6,2.6,2,0.9,1.1,3.1,2.1,1.4,0.5,2.4,6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
205,3.9,2.4,1.5,0.5,0.9,1,1.5,2.8,1.7,2.6,2,0.9,1.1,3.1,2.1,1.8,0.5,2.2,6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
206,3.9,2.3,1.7,0.6,1.1,1,1.4,3,1.6,2.3,2,0.9,1.1,3.1,2,1.4,0.6,2.4,5.9,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
207,3.8,2.2,1.6,0.5,1.1,1,1.4,2.9,1.8,2.6,2.1,1,1.1,3.1,2.1,1.5,0.6,2.2,6.2,1.9,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
208,3.7,2.1,1.5,0.5,1.1,1.1,1.6,2.9,1.8,2.6,2.1,1,1.1,3,2.1,1.5,0.6,2.6,6.2,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
209,3.7,2,1.4,0.5,1,1.1,1.7,3,1.7,2.7,2.1,0.9,1.1,3.3,2.3,1.7,0.6,2.9,7.1,1.9,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
210,3.7,2,1.5,0.5,1.1,1.1,1.7,2.9,1.7,2.6,2.1,1,1.2,3.2,2.4,1.6,0.6,2,7.2,1.8,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
211,3.7,2,1.4,0.5,1.2,1.2,1.6,3,1.7,2.8,2.2,0.9,1.2,3.3,2.3,1.7,0.6,2.2,7.4,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
212,3.6,1.9,1.6,0.5,1.2,1.1,1.5,2.9,1.6,2.8,2.2,1.1,1.1,3.3,2.3,1.6,0.5,2.1,7.3,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
213,3.5,1.9,1.6,0.6,1.1,1,1.6,2.9,1.6,2.8,2.2,1,1.2,3.3,2.3,1.5,0.6,1.9,7.5,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
214,3.5,1.8,1.5,0.5,1.2,1,1.8,3.1,1.6,2.7,2.2,1,1.1,3.4,2.3,1.5,0.6,3.1,7.3,2.1,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
215,3.4,1.8,1.4,0.5,1.1,1.1,1.8,3,1.8,2.6,2.2,1,1.1,3.2,2.3,1.6,0.7,2.8,7.4,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
216,3.5,1.8,1.4,0.6,1.1,1,1.5,2.9,1.9,2.8,2.2,1,1.1,3.3,2.3,1.7,0.5,2.4,7.4,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
217,3.5,1.8,1.6,0.5,1.1,1.1,1.6,3,2,2.5,2.2,1,1.2,3.2,2.4,1.5,0.6,2.6,7.3,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
218,3.5,1.7,1.6,0.5,1.2,1,1.7,3,1.7,2.7,2.2,1,1.1,3.2,2.3,1.5,0.5,2.8,7.3,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
219,3.5,1.7,1.7,0.5,1.2,1,1.7,3,2,2.5,2.2,1,1.1,3.3,2.2,1.5,0.6,2.9,7.3,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
220,3.5,1.8,1.5,0.5,1.3,1,1.7,3,1.7,2.6,2.2,1,1.1,3.2,2.3,1.6,0.6,2.8,7.2,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,355,355,178,178
221,3.4,1.7,1.5,0.5,1.3,1.1,1.8,3.1,1.9,2.7,2.2,1,1.1,3.2,2.4,1.5,0.6,2.7,7.2,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
222,3.5,1.7,1.5,0.6,1.2,1.2,1.8,3,1.7,2.4,2.3,0.9,1.1,3.3,2.3,1.6,0.6,2.5,7.3,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
223,3.4,1.7,1.4,0.6,1.2,1.2,1.9,3,1.7,2.4,2.2,1,1.1,3.5,2.3,1.5,0.6,2.7,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
224,3.4,1.7,1.4,0.6,1.5,1.1,1.8,3,1.7,2.6,2.2,0.9,1,3.2,2.3,1.6,0.6,2.8,7.4,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
225,3.5,1.9,1.6,0.6,1.2,1.1,1.8,3,1.7,2.6,2.2,1,1,3.3,2.3,1.6,0.7,2.6,7.3,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
226,3.4,1.6,1.4,0.6,1.3,1.1,1.8,3.1,1.6,2.7,2.2,1,1.1,3.3,2.3,1.5,0.7,2.9,7.3,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
227,3.4,1.7,1.6,0.6,1.2,1,1.8,3.1,1.6,2.8,2.2,0.9,1.1,3.2,2.3,1.5,0.5,2.7,7.2,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
228,3.3,1.4,1.8,0.5,1.3,1.1,1.7,3.1,2.2,3.1,2.3,1,1.1,3.2,2.3,1.5,0.6,2.9,7.4,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
229,3,1.1,1.9,0.4,1.8,1.1,1.8,4.1,1.7,2.6,2.3,1,1.1,3.3,2.4,1.7,0.6,2.8,7.5,2.1,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
230,3,1.1,1.9,0.4,1.8,1.2,1.8,2.9,1.7,2.6,2.3,1.1,1.1,3.3,2.4,1.5,0.7,2.6,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
231,2.9,1.1,1.9,0.5,1.6,1.1,1.8,3,1.7,2.8,2.3,1,1.1,3.3,2.4,1.5,0.5,2.8,7.5,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
232,2.9,1.1,1.9,0.5,1.5,1.2,1.8,3,1.6,2.9,2.3,0.9,1.1,3.3,2.4,1.6,0.5,2.6,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
233,2.9,1,1.8,0.5,1.6,1.1,1.6,2.9,1.7,2.5,2.3,1,1.1,3.4,2.4,1.7,0.5,2.4,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
234,2.9,1.1,1.9,0.5,1.6,1.1,1.7,3,1.6,2.7,2.3,1,1.1,3.4,2.3,1.7,0.5,2.5,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
235,2.9,1.1,1.8,0.5,1.3,1,1.6,3.3,1.6,2.6,2.3,0.9,1.2,3.3,2.3,1.7,0.5,2.2,7.5,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
236,2.9,1.1,1.8,0.5,1.4,1.2,1.8,2.8,1.6,2.5,2.3,1,1.1,3.3,2.4,1.8,0.6,2.5,7.7,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
237,2.9,1.1,1.9,0.6,1.6,1.1,1.7,2.9,2,2.7,2.3,0.9,1.1,3.3,2.4,1.6,0.5,2.6,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
238,2.9,1,1.9,0.6,1.4,1.2,1.7,2.9,1.6,2.7,2.3,1,1.1,3.3,2.3,1.6,0.6,2.4,7.5,2,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
239,2.9,1.2,2.1,0.5,1.7,1.2,1.9,3,1.8,2.7,2.3,1,1,3.4,2.4,1.8,0.6,2.8,7.5,2,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
240,2.9,1,1.9,0.5,1.4,1.2,1.8,3,1.5,2.8,2.3,0.9,1.1,3.4,2.3,1.8,0.6,2.6,7.5,1.9,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
241,3,1.1,1.9,0.5,1.6,1.3,1.8,2.9,1.8,2.9,2.3,1,1.1,3.4,2.4,1.8,0.6,2.7,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
242,3,1.1,1.8,0.5,1.6,1.2,1.9,3.1,1.9,2.9,2.4,1,1.2,3.4,2.3,1.6,0.6,3,7.4,2.1,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
243,2.9,1.1,1.7,0.5,1.5,1.2,1.9,2.9,1.9,2.5,2.3,1,1.1,3.3,2.3,1.6,0.8,2.7,7.3,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
244,2.9,1.2,1.8,0.5,1.5,1.2,1.7,2.9,1.9,2.3,2.2,0.9,1.1,3.2,2.4,1.6,0.6,2.4,7.5,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
245,2.9,1.1,1.8,0.5,1.5,1.1,1.7,2.9,1.7,2.4,2.3,0.9,1.2,3.3,2.3,1.6,0.6,2.3,7.7,1.8,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
246,2.9,1.1,1.7,0.5,1.4,1.1,1.7,2.9,1.8,2.5,2.3,1.2,1.1,3.3,2.3,1.6,0.6,2.3,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
247,2.9,1.2,1.8,0.5,1.5,1.2,1.8,3,1.6,2.9,2.3,1,1.2,3.3,2.3,1.6,0.6,2.4,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
248,2.9,1.1,1.8,0.5,1.5,1.1,1.7,3,1.9,2.7,2.3,1,1.2,3.3,2.4,1.6,0.6,2.4,7.5,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
249,2.9,1.1,1.8,0.5,1.6,1.2,1.9,2.9,1.8,2.4,2.3,0.9,1.1,3.3,2.4,1.5,0.5,2.4,7.5,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
250,3,1.1,2.1,0.5,1.5,1.2,1.7,2.9,1.7,2.7,2.3,1.1,1.1,3.4,2.4,1.6,0.6,2.6,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
251,3,1,1.9,0.6,1.4,1.2,1.8,2.9,1.9,2.8,2.3,1,1.1,3.4,2.3,1.8,0.6,2.6,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
252,3,1.1,2,0.6,1.9,1.2,1.8,2.9,1.7,2.6,2.3,0.9,1.2,3.3,2.4,1.7,0.7,2.6,7.6,2,178,178,178,178,178,178,355,178,178,178,178,178,178,178,178,178,355,355,178,178
253,2.9,1,1.9,0.5,1.6,1.2,1.8,2.9,1.8,3.1,2.3,0.9,1.2,3.4,2.4,1.7,0.6,2.8,7.7,2.2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
254,2.9,1,1.8,0.5,1.5,1.2,1.9,3,1.7,2.7,2.3,0.9,1.1,3.3,2.4,1.8,0.6,2.7,7.6,2.1,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
255,2.9,1,1.8,0.5,1.5,1.1,1.7,2.9,1.6,2.9,2.3,1,1.1,3.3,2.4,1.8,0.6,2.5,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
256,2.9,1.1,2,0.5,1.5,1.1,1.6,3,1.7,2.7,2.3,1,1.2,3.3,2.4,1.6,0.7,2.5,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
257,2.9,1,1.9,0.5,1.5,1.2,1.9,3,1.8,2.8,2.3,0.9,1.1,3.3,2.4,1.9,0.6,2.9,7.7,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
258,3,0.9,1.8,0.5,1.4,1.2,1.9,2.9,1.7,2.7,2.3,0.9,1.1,3.3,2.3,1.8,0.6,2.7,7.6,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
259,2.9,1.1,2,0.5,1.4,1.2,1.9,3,1.9,2.5,2.3,0.9,1.1,3.3,2.4,1.6,0.6,2.9,7.5,2.1,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
260,2.9,1.1,1.9,0.4,1.4,1.2,1.8,2.9,1.9,2.5,2.3,0.9,1.2,3.4,2.4,1.7,0.7,2.5,7.6,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
261,2.9,1,1.8,0.5,1.5,1.1,1.9,2.9,1.8,2.8,2.3,1,1.1,3.3,2.4,1.6,0.6,2.6,7.8,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
262,3,1.1,2,0.5,1.4,1.2,1.9,3,1.8,2.6,2.3,0.9,1.2,3.4,2.4,1.8,0.6,2.7,7.6,2,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
263,2.9,1,1.9,0.5,1.4,1.2,2,2.9,1.9,2.8,2.3,1,1.2,3.3,2.4,1.5,0.6,2.7,7.5,1.9,178,178,178,178,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
264,3,1.1,1.9,0.4,1.5,1.1,1.9,3,1.6,2.8,2.3,0.9,1.1,3.4,2.4,1.5,0.7,3,7.7,2.1,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
265,2.9,1.1,2,0.4,1.4,1.2,1.9,2.9,1.7,2.6,2.4,1,1.1,3.4,2.4,1.5,0.6,2.7,7.6,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
266,3,1.1,1.9,0.3,1.5,1.2,1.9,2.9,1.6,2.5,2.4,0.9,1.2,3.4,2.4,1.5,0.6,2.7,7.5,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
267,3,1,1.9,0.3,1.5,1.2,1.8,2.8,1.8,2.5,2.4,0.9,1.2,3.3,2.4,1.5,0.5,2.7,7.5,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
268,2.9,1.1,2,0.4,1.5,1.1,1.9,3,2,2.6,2.4,1,1.2,3.3,2.4,1.6,0.6,2.4,7.6,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
269,3,1,1.9,0.3,1.6,1,1.8,2.9,1.9,2.5,2.3,0.9,1.2,3.3,2.4,1.6,0.6,2.2,7.7,1.8,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
270,3,1,1.8,0.3,1.5,1.2,1.8,2.8,1.7,2.6,2.3,0.9,1.2,3.4,2.4,1.7,0.5,2.7,7.6,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
271,3,1,1.8,0.3,2.3,1.2,1.9,2.9,1.9,2.8,2.4,0.9,1.2,3.4,2.4,1.7,0.6,2.8,7.8,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
272,3,1,1.8,0.3,1.4,1.1,1.8,2.9,1.9,2.7,2.3,0.9,1.2,3.4,2.4,1.7,0.6,2.6,8,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
273,3,1,1.9,0.3,1.5,1.1,1.7,2.9,1.6,2.5,2.3,0.9,1.2,3.4,2.4,1.8,0.6,2.4,7.7,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
274,3,1,1.9,0.3,1.4,1.1,1.7,3,1.8,2.8,2.3,1,1.2,3.4,2.4,1.6,0.5,2.4,7.6,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
275,2.9,1,1.9,0.3,1.8,1.1,1.8,2.9,1.7,2.8,2.4,1,1.3,3.4,2.4,1.6,0.5,2.4,7.8,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
276,3,1,1.9,0.3,1.5,1.2,2,3,1.8,2.9,2.3,0.9,1.3,3.5,2.5,1.6,0.6,2.9,7.7,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
277,3.2,1,1.9,0.3,1.6,1.2,1.9,3.1,1.8,2.7,2.4,0.9,1.2,3.4,2.4,1.6,0.6,2.9,7.7,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
278,2.9,1,1.9,0.3,1.7,1.2,1.9,2.9,1.6,2.8,2.3,1,1.2,3.4,2.4,1.6,0.6,2.8,7.7,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
279,3.1,1,1.8,0.3,1.5,1.2,1.9,3,1.9,2.7,2.4,1,1.2,3.5,2.5,1.8,0.6,2.9,7.7,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
280,3,1,2,0.3,1.5,1.2,1.9,3,1.7,2.6,2.4,1,1.2,3.4,2.5,1.7,0.6,3,7.7,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
281,3,1,1.9,0.2,1.4,1.1,1.9,2.9,1.9,2.9,2.4,1,1.2,3.4,2.4,1.6,0.6,2.9,7.7,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
282,3,1,1.9,0.3,1.5,1.1,1.9,3,1.7,2.7,2.3,1,1.1,3.4,2.4,1.7,0.6,2.9,7.5,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
283,3,1,1.9,0.3,1.5,1.2,1.9,2.9,1.9,2.6,2.4,0.9,1.1,3.3,2.4,1.7,0.6,2.8,7.6,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
284,3,1,1.8,0.3,1.5,1.1,1.9,2.9,1.6,2.4,2.4,1,1.1,3.5,2.4,1.6,0.6,2.6,7.8,1.9,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
285,3,0.9,1.8,0.3,1.6,1.2,1.9,2.8,1.7,2.4,2.4,0.9,1.1,3.5,2.4,1.5,0.6,2.7,7.5,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
286,3,1,2,0.3,1.5,1.2,1.9,2.8,1.8,2.8,2.4,0.9,1.2,3.4,2.4,1.6,0.5,2.5,7.5,2,178,178,178,467,178,178,356,178,178,178,178,178,178,178,178,178,356,356,178,178
287,2.1,0.8,1.4,0.2,1.2,0.8,1.3,1.9,1.3,2,1.6,0.7,0.9,2.4,1.7,1.3,0.5,1.8,5.2,1.2,180,180,180,461,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
288,2,0.7,1.4,0.2,1.1,0.9,1.3,2,1.2,1.9,1.6,0.7,1,2.3,1.6,1.1,0.5,2.1,5.1,1.2,180,180,180,461,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
289,2,0.7,1.5,0.2,1.1,0.8,1.3,2,1.2,2,1.6,0.7,0.9,2.3,1.6,1.1,0.5,2,4.9,1.2,180,180,180,461,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
290,2,0.8,1.5,0.3,1.1,0.8,1.2,2.1,1.2,1.8,1.6,0.7,0.9,2.4,1.6,1.2,0.4,2,4.8,1.1,180,180,180,461,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
291,2,0.8,1.4,0.3,1.3,0.9,1.3,2,1.2,1.8,1.6,0.7,1,2.2,1.5,1.4,0.4,2,4.7,1.3,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
292,2.1,0.8,1.4,0.3,1.3,0.8,1.5,2,1.3,1.8,1.6,0.7,1,2.2,1.5,1.3,0.4,2,4.9,1.1,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
293,2.1,0.8,1.4,0.3,1.2,0.9,1.5,2,1.4,1.9,1.6,0.8,1,2.2,1.5,1.1,0.6,2.2,4.9,1.3,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
294,2.1,0.9,1.5,0.3,1.1,0.9,1.5,2,1.3,1.9,1.7,0.7,0.9,2.2,1.5,1.1,0.6,2.2,4.9,1.3,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
295,2.1,0.9,1.4,0.2,1.2,0.9,1.4,2,1.4,1.8,1.6,0.8,1,2.2,1.5,1.1,0.5,2.3,4.7,1.2,180,180,180,461,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
296,2.1,0.8,1.4,0.3,1.1,1,1.5,2,1.4,1.7,1.7,0.6,1,2.4,1.5,1.1,0.5,2.2,4.6,1.3,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
297,2.1,0.8,1.3,0.3,1.2,0.7,1.4,2,1.1,1.9,1.7,0.7,1,2.3,1.5,1.1,0.4,2,4.7,1.1,180,180,180,461,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
298,2,0.7,1.4,0.3,1.2,0.8,1.2,2,1.3,1.7,1.6,0.7,0.9,2.3,1.5,1.1,0.4,1.8,4.7,1.2,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
299,2.1,0.9,1.5,0.3,1.1,0.8,1.5,2,1.3,2.1,1.6,0.7,1,2.2,1.5,1.4,0.5,2.1,4.7,1.2,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
300,2.1,0.9,1.4,0.3,1.2,0.9,1.7,2,1.4,1.9,1.6,0.7,0.9,2.3,1.5,1.4,0.5,2.2,4.8,1.3,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
301,2,0.9,1.6,0.2,1.3,0.8,1.4,1.9,1.2,2.1,1.5,0.7,0.9,2.2,1.5,1,0.5,2.2,4.6,1.2,180,180,180,180,180,180,360,180,180,180,180,180,180,180,180,180,360,360,180,180
302,3.8,1.2,2.4,0.4,2,1.3,2.1,3.4,1.7,3.2,3.1,1,1.4,3.8,2.6,1.8,0.7,2.8,7.8,1.6,182,182,182,455,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
303,3.8,1.3,2.3,0.4,2,1.2,1.9,3.3,1.7,3,2.9,1.1,1.4,3.6,2.4,1.5,0.7,2.4,7.1,1.5,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
304,3.8,1.1,2.3,0.3,2,1.3,1.9,3.3,1.6,3.4,2.9,1.1,1.4,3.6,2.4,1.6,0.6,2.6,7.4,1.5,182,182,182,455,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
305,3.7,1.1,2.5,0.4,1.9,1.2,1.9,3.5,1.8,3,2.9,1.2,1.4,3.5,2.4,1.5,0.6,2.7,7.4,1.5,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
306,3.6,1.2,2.4,0.3,2.1,1.2,1.9,3.8,1.6,2.7,2.8,1.1,1.4,3.7,2.4,1.6,0.6,2.3,7.3,1.4,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
307,3.7,1.1,2.5,0.4,2,1.1,1.9,3.3,1.6,2.9,2.9,1.1,1.4,3.7,2.4,1.9,0.6,2.2,7.4,1.5,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
308,3.8,1.2,2.4,0.3,1.8,1.3,2,3.3,1.6,3,2.9,1.2,1.4,3.5,2.5,1.9,0.6,2.5,7.3,1.4,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
309,3.8,1.1,2.4,0.4,2.1,1.2,1.9,3.3,1.6,2.9,2.9,1.1,1.4,3.6,2.4,1.7,0.6,2.4,7.3,1.4,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
310,3.7,1.2,2.4,0.4,2.1,1.2,2.1,3.2,1.6,2.6,2.9,1.2,1.5,3.5,2.4,1.6,0.6,2.3,7.3,1.4,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
311,3.8,1.2,2.3,0.4,1.9,1.3,2,3.5,1.6,2.8,2.9,1.1,1.4,3.5,2.4,1.5,0.7,2.9,7.5,1.5,182,182,182,182,182,182,364,182,182,182,182,182,182,182,182,182,364,364,182,182
