Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Friday, September 18 16:07:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,PUQ1450T2FR,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"191.129(bf.81)",COMP:,"-",FAN:,"-"
Model:,PUQ1450T2FR,IDU NUM:,1,Connect:,ODU
Site:,표준,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
849,16:36:00,1,,,2598,1148,58,,2363,1317,38,,1.74,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,26,26,870,870,0,0,0,255,0,0,,,,,36.7,220.0,40.9,19.7,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
850,16:36:02,1,,,2598,1148,58,,2363,1317,38,,1.74,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,26,26,870,880,0,0,0,255,0,0,,,,,36.7,220.0,40.9,19.7,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
851,16:36:04,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,26,26,870,880,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
852,16:36:06,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,26,26,870,880,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
853,16:36:08,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,26,870,860,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
854,16:36:10,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,26,870,860,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
855,16:36:12,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,870,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
856,16:36:14,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,870,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
857,16:36:16,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,880,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
858,16:36:18,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,880,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
859,16:36:20,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,880,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
860,16:36:22,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
861,16:36:24,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
862,16:36:26,1,,,2598,1148,58,,2363,1328,38,,1.72,10.6,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,40.9,20.1,52.0,40.6,220.0,51.00,11.1,220.0,220.0,,,,,,,,,,
863,16:36:28,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
864,16:36:30,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,870,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
865,16:36:32,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
866,16:36:34,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
867,16:36:36,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
868,16:36:38,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,860,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
869,16:36:40,1,,,2598,1148,58,,2393,1317,38,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,870,0,0,0,255,0,0,,,,,36.7,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
870,16:36:42,1,,,2598,1137,58,,2393,1317,40,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,870,870,0,0,0,255,0,0,,,,,37.1,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
871,16:36:44,1,,,2598,1137,58,,2393,1317,40,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,860,870,0,0,0,255,0,0,,,,,37.1,220.0,41.4,19.7,52.0,41.1,220.0,51.00,10.6,220.0,220.0,,,,,,,,,,
872,16:36:46,1,,,2598,1137,58,,2393,1317,40,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,860,870,0,0,0,255,0,0,,,,,37.1,220.0,41.4,19.7,53.0,41.1,220.0,51.00,11.6,220.0,220.0,,,,,,,,,,
873,16:36:48,1,,,2598,1137,58,,2393,1317,40,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,860,870,0,0,0,255,0,0,,,,,37.1,220.0,41.4,19.7,53.0,41.1,220.0,51.00,11.6,220.0,220.0,,,,,,,,,,
874,16:36:50,1,,,2598,1137,59,,2393,1317,40,,1.76,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,860,860,0,0,0,255,0,0,,,,,37.1,220.0,41.4,19.7,53.0,41.1,220.0,51.00,11.6,220.0,220.0,,,,,,,,,,
875,16:36:52,1,,,2598,1137,59,,2424,1317,40,,1.78,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.0,19.7,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
876,16:36:54,1,,,2598,1137,59,,2424,1317,40,,1.78,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,28,28,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.0,19.7,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
877,16:36:56,1,,,2598,1137,59,,2424,1317,40,,1.78,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,28,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.0,19.7,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
878,16:36:58,1,,,2598,1137,59,,2424,1328,40,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,28,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.0,19.7,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
879,16:37:00,1,,,2598,1137,59,,2424,1328,40,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,28,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
880,16:37:02,1,,,2598,1137,59,,2424,1328,40,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,28,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
881,16:37:04,1,,,2598,1137,59,,2424,1328,40,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
882,16:37:06,1,,,2598,1137,59,,2424,1328,40,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
883,16:37:08,1,,,2598,1137,59,,2424,1328,40,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
884,16:37:10,1,,,2598,1137,59,,2424,1328,42,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
885,16:37:12,1,,,2598,1148,59,,2424,1328,42,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
886,16:37:14,1,,,2598,1148,59,,2424,1328,42,,1.77,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.0,20.1,53.0,41.6,220.0,51.00,11.0,220.0,220.0,,,,,,,,,,
887,16:37:16,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,53.0,42.1,220.0,51.00,10.5,220.0,220.0,,,,,,,,,,
888,16:37:18,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,53.0,42.1,220.0,51.00,10.5,220.0,220.0,,,,,,,,,,
889,16:37:20,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
890,16:37:22,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
891,16:37:24,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
892,16:37:26,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
893,16:37:28,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
894,16:37:30,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
895,16:37:32,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,870,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
896,16:37:34,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
897,16:37:36,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,850,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
898,16:37:38,1,,,2598,1148,59,,2454,1317,42,,1.80,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.1,220.0,42.5,19.7,54.0,42.1,220.0,51.00,11.5,220.0,220.0,,,,,,,,,,
899,16:37:40,1,,,2598,1137,59,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,860,860,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,54.0,42.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
900,16:37:42,1,,,2598,1137,59,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,850,870,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,54.0,42.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
901,16:37:44,1,,,2598,1137,59,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,54.0,42.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
902,16:37:46,1,,,2598,1137,59,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,30,30,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,54.0,42.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
903,16:37:48,1,,,2598,1137,59,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,30,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
904,16:37:50,1,,,2598,1137,59,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,30,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
905,16:37:52,1,,,2598,1137,60,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,30,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
906,16:37:54,1,,,2598,1137,60,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
907,16:37:56,1,,,2598,1137,60,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,860,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
908,16:37:58,1,,,2598,1137,60,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
909,16:38:00,1,,,2598,1137,60,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
910,16:38:02,1,,,2598,1137,60,,2479,1317,42,,1.82,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.1,19.7,55.0,42.5,220.0,51.00,11.9,220.0,220.0,,,,,,,,,,
911,16:38:04,1,,,2598,1137,60,,2510,1305,42,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
912,16:38:06,1,,,2598,1137,60,,2510,1305,42,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,860,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
913,16:38:08,1,,,2598,1137,60,,2510,1305,42,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,840,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
914,16:38:10,1,,,2598,1137,60,,2510,1305,42,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,840,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
915,16:38:12,1,,,2598,1125,60,,2510,1305,44,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
916,16:38:14,1,,,2598,1125,60,,2510,1305,44,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
917,16:38:16,1,,,2598,1125,60,,2510,1305,44,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,840,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
918,16:38:18,1,,,2598,1125,60,,2510,1305,44,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,840,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
919,16:38:20,1,,,2598,1125,60,,2510,1305,44,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
920,16:38:22,1,,,2598,1125,60,,2510,1305,44,,1.86,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
921,16:38:24,1,,,2598,1125,60,,2510,1289,44,,1.88,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.4,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
922,16:38:26,1,,,2598,1125,60,,2510,1289,44,,1.88,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.1,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
923,16:38:28,1,,,2598,1125,60,,2510,1289,44,,1.88,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.1,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
924,16:38:30,1,,,2598,1125,60,,2510,1289,44,,1.88,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,43.6,19.1,55.0,43.0,220.0,51.00,11.4,220.0,220.0,,,,,,,,,,
925,16:38:32,1,,,2598,1125,60,,2510,1289,44,,1.88,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
926,16:38:34,1,,,2598,1125,60,,2510,1289,44,,1.88,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,32,32,850,850,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
927,16:38:36,1,,,2598,1125,60,,2542,1289,44,,1.90,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,34,32,850,860,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
928,16:38:38,1,,,2598,1125,60,,2542,1289,44,,1.90,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,34,32,850,860,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
929,16:38:40,1,,,2598,1125,60,,2542,1289,44,,1.90,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,34,34,850,840,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
930,16:38:42,1,,,2598,1109,60,,2542,1289,44,,1.90,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,34,34,850,840,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
931,16:38:44,1,,,2598,1109,60,,2542,1289,46,,1.90,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,34,34,840,850,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
932,16:38:46,1,,,2598,1109,60,,2542,1289,46,,1.90,10.3,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,34,34,840,860,0,0,0,255,0,0,,,,,37.5,220.0,44.1,19.1,55.0,43.5,220.0,51.00,10.9,220.0,220.0,,,,,,,,,,
