CH Name,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
683,1.2,2.6,2.7,3.1,1.5,2.2,2.0,1.1,1.3,2.3,71,142,71,71,284,213,60,120,142,142
684,1.3,2.7,2.6,3.2,1.3,2.1,2.1,1.0,1.3,2.4,71,142,71,71,284,213,60,120,142,120
685,1.3,2.9,2.7,3.1,1.3,2.2,2.0,0.9,1.2,2.2,71,142,71,71,284,213,60,120,142,120
686,1.2,2.7,2.5,3.0,1.2,2.3,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,120,213,120
687,1.1,2.6,2.6,3.0,1.4,2.2,2.2,1.0,1.2,2.3,71,142,71,71,284,213,60,120,213,120
688,1.3,2.7,2.3,3.0,1.4,2.2,2.0,0.9,1.2,2.4,71,142,71,71,284,213,60,120,213,120
689,1.3,2.8,2.9,3.2,1.4,2.3,2.1,1.0,1.3,2.3,71,142,71,71,284,213,60,120,142,120
690,1.3,2.7,2.5,3.1,1.3,2.4,2.0,1.0,1.3,2.4,71,142,71,71,284,213,60,120,142,120
691,1.2,2.6,2.9,3.1,1.3,2.3,2.1,0.9,1.4,2.5,71,142,71,71,284,213,60,120,213,120
692,1.1,2.5,2.3,3.0,1.3,2.3,2.2,1.0,1.2,2.3,71,142,71,71,284,213,60,120,213,120
693,1.2,2.5,2.6,3.1,1.3,2.2,2.0,0.9,1.3,2.3,71,142,71,71,284,213,60,120,213,120
694,1.2,2.4,2.4,3.0,1.4,2.1,2.1,1.0,1.2,2.4,71,142,71,71,284,213,60,120,142,120
695,1.2,2.4,2.3,3.0,1.3,2.1,2.1,1.0,1.3,2.4,71,142,71,71,284,213,60,120,142,120
696,1.3,2.6,2.6,3.1,1.4,2.1,2.0,0.9,1.3,2.3,71,142,71,71,284,213,60,120,213,120
697,1.1,2.7,2.6,3.2,1.2,2.2,1.9,1.0,1.4,2.2,71,142,71,71,284,213,60,120,142,120
698,1.2,2.7,2.6,3.1,1.3,2.2,2.0,1.0,1.2,2.3,71,142,71,71,142,213,60,142,142,120
699,1.2,2.5,2.4,2.9,1.2,2.1,2.0,1.0,1.2,2.2,71,142,71,71,284,213,60,120,142,120
700,1.2,2.4,2.6,3.0,1.2,2.2,2.0,1.0,1.2,2.4,71,142,71,71,284,213,60,142,213,142
701,1.2,2.8,2.6,3.1,1.3,2.2,2.0,0.9,1.3,2.2,71,142,71,71,142,213,60,142,142,142
702,1.3,2.7,2.4,3.1,1.4,2.3,2.1,0.9,1.1,2.2,71,142,71,71,142,213,60,142,142,142
703,1.2,2.5,2.6,3.1,1.2,2.3,2.0,1.0,1.3,2.3,71,142,71,71,284,213,60,142,142,142
704,1.1,2.5,2.4,2.9,1.3,2.1,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,142,142,142
705,1.1,2.5,2.2,2.9,1.3,2.0,2.1,0.9,1.3,2.3,71,142,71,71,142,213,60,142,142,142
706,1.3,2.7,2.5,3.1,1.3,2.0,2.0,1.0,1.3,2.2,71,142,71,71,284,213,60,142,142,142
707,1.1,2.4,2.3,3.1,1.3,2.1,1.9,0.9,1.4,2.4,71,142,71,71,284,213,60,142,142,142
708,1.2,2.8,2.5,3.1,1.5,2.2,2.1,0.9,1.2,2.3,71,142,71,71,284,213,60,142,213,142
709,1.2,2.5,2.4,3.0,1.3,2.1,2.1,0.9,1.2,2.2,71,142,71,71,142,213,60,142,142,142
710,1.2,2.7,2.4,2.9,1.3,2.2,1.9,1.0,1.3,2.4,71,142,71,71,142,213,60,142,142,142
711,1.1,2.5,2.4,2.9,1.2,2.1,2.1,0.9,1.3,2.3,71,142,71,71,284,213,60,142,213,142
712,1.2,2.8,2.8,3.2,1.4,2.1,2.0,0.9,1.3,2.4,71,142,71,71,284,213,60,142,142,142
713,1.2,2.5,2.4,3.0,1.2,2.1,2.0,0.9,1.2,2.4,71,142,71,71,284,213,60,142,142,142
714,1.2,2.7,2.6,3.0,1.2,2.2,2.0,0.9,1.3,2.1,71,142,71,71,284,213,60,142,142,142
715,1.2,2.6,2.4,3.1,1.4,2.1,2.0,1.0,1.3,2.3,71,142,71,71,284,213,60,142,213,142
716,1.2,2.5,2.5,3.0,1.3,2.2,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,142,142,142
717,1.1,2.6,2.5,2.9,1.3,2.3,2.0,1.0,1.2,2.2,71,142,71,71,284,213,60,142,142,142
718,1.1,2.4,2.4,2.9,1.4,2.0,1.9,0.9,1.3,2.3,71,142,71,71,284,213,60,142,142,142
719,1.2,2.6,2.4,2.9,1.4,2.2,2.1,1.0,1.2,2.4,71,142,71,71,142,213,60,142,142,142
720,1.2,2.5,2.5,3.0,1.3,2.3,2.0,1.0,1.2,2.3,71,142,71,71,284,213,60,142,213,142
721,1.3,2.7,2.5,2.9,1.3,2.1,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,142,213,120
722,1.2,2.5,2.6,3.0,1.3,2.1,2.1,1.1,1.2,2.5,71,142,71,71,284,213,60,120,213,120
723,1.1,2.6,2.4,3.0,1.4,2.2,2.1,0.9,1.1,2.3,71,142,71,71,142,213,60,142,142,120
724,1.4,2.7,2.5,3.0,1.4,2.0,2.0,1.0,1.3,2.3,71,142,71,71,284,213,60,142,213,120
725,1.2,2.6,2.6,3.0,1.5,2.1,2.2,0.9,1.3,2.4,71,142,71,71,284,213,60,142,213,120
726,1.2,2.4,2.4,2.9,1.3,2.1,2.1,1.0,1.2,2.4,71,142,71,71,142,213,60,142,142,120
727,1.1,2.6,2.6,3.1,1.4,2.4,2.1,0.9,1.2,2.4,71,142,71,71,142,213,60,142,120,120
728,1.2,2.5,2.3,3.0,1.3,2.2,2.2,1.0,1.3,2.3,71,142,71,71,284,213,60,142,120,142
729,1.2,2.7,2.6,3.2,1.4,2.2,2.1,0.9,1.3,2.2,71,142,71,71,284,213,60,142,120,142
730,1.2,2.6,2.6,3.1,1.3,2.2,2.1,0.9,1.2,2.1,71,142,71,71,284,213,60,142,120,142
731,1.2,2.7,2.6,3.2,1.3,2.1,2.0,0.9,1.3,2.3,71,142,71,71,284,213,60,142,120,142
732,1.2,2.4,2.5,3.0,1.4,2.0,2.0,0.9,1.3,2.3,71,142,71,71,284,213,60,142,120,142
733,1.3,2.6,2.5,3.1,1.3,2.1,2.0,0.9,1.5,2.3,71,142,71,71,284,213,60,142,120,142
734,1.2,2.8,2.7,3.3,1.4,2.1,2.1,0.9,1.2,2.5,71,142,71,71,284,213,60,142,142,142
735,1.3,2.7,2.3,3.0,1.2,2.1,2.0,1.0,1.3,2.2,71,142,71,71,284,213,60,142,213,142
736,1.1,2.6,2.3,3.0,1.3,2.2,1.9,1.0,1.2,2.4,71,142,71,71,284,213,60,142,213,142
737,1.2,2.6,2.6,3.0,1.3,2.2,2.0,1.0,1.3,2.3,71,142,71,71,284,213,60,142,213,142
738,1.2,2.5,2.5,3.0,1.5,2.1,2.0,0.9,1.4,2.3,71,142,71,71,284,213,60,142,213,120
739,1.2,2.6,2.3,3.0,1.3,2.2,1.9,0.9,1.3,2.2,71,142,71,71,284,213,60,142,213,120
740,1.1,2.9,2.6,3.1,1.3,2.2,2.0,0.9,1.5,2.3,71,142,71,71,284,213,60,142,142,120
741,1.1,2.5,2.4,2.9,1.5,2.3,2.1,0.9,1.4,2.4,71,142,71,71,284,213,60,142,213,120
742,1.1,2.5,2.5,2.9,1.3,2.1,2.1,1.0,1.2,2.2,71,142,71,71,284,213,60,142,120,142
743,1.1,2.6,2.4,3.0,1.2,2.2,2.1,0.9,1.3,2.4,71,142,71,71,284,213,60,142,120,142
744,1.1,2.7,2.4,2.9,1.6,2.3,2.1,0.9,1.2,2.2,71,142,71,71,284,213,60,142,120,142
745,1.2,2.4,2.4,3.0,1.3,2.1,1.9,0.9,1.3,2.2,71,142,71,71,284,213,60,142,120,142
746,1.2,2.7,2.5,3.1,1.3,2.3,2.0,1.0,1.2,2.3,71,142,71,71,284,213,60,142,120,142
747,1.2,2.6,2.5,3.0,1.3,2.1,1.9,0.9,1.2,2.2,71,142,71,71,284,213,60,142,120,142
748,1.1,2.6,2.5,3.1,1.3,2.1,2.0,0.9,1.2,2.3,71,142,71,71,142,213,60,142,120,142
749,1.2,2.8,2.5,3.0,1.2,2.0,1.9,1.0,1.4,2.2,71,142,71,71,284,213,60,142,213,142
750,1.2,2.7,2.5,3.1,1.3,2.4,1.9,0.9,1.2,2.2,71,142,71,71,142,213,60,142,213,142
751,1.2,2.7,2.8,3.2,1.4,2.3,1.9,1.0,1.2,2.2,71,142,71,71,142,213,60,142,142,142
752,1.2,2.6,2.5,3.1,1.3,2.2,2.0,1.0,1.2,2.4,71,142,71,71,284,213,60,142,142,142
753,1.5,2.8,2.7,3.3,1.3,2.2,2.0,0.9,1.3,2.5,71,142,71,71,284,213,60,142,213,120
754,1.2,2.5,2.4,3.0,1.3,2.1,2.1,1.0,1.3,2.3,71,142,71,71,142,213,60,142,142,120
755,1.2,2.6,2.7,3.1,1.3,2.2,2.2,1.0,1.2,2.3,71,142,71,71,284,213,60,142,213,120
756,1.2,2.6,2.5,3.0,1.3,2.1,2.2,1.0,1.2,2.4,71,142,71,71,284,213,60,142,120,120
757,1.2,2.5,2.6,3.0,1.3,2.2,2.2,1.0,1.3,2.3,71,142,71,71,142,213,60,142,120,142
758,1.3,2.4,2.4,3.1,1.4,2.1,2.1,0.9,1.2,2.3,71,142,71,71,142,213,60,142,120,142
759,1.2,2.6,2.4,2.9,1.4,2.1,2.1,0.9,1.3,2.2,71,142,71,71,284,213,60,142,120,142
760,1.1,2.6,2.6,3.0,1.3,2.2,2.1,1.0,1.3,2.3,71,142,71,71,284,213,60,142,120,142
761,1.3,2.5,2.5,2.9,1.3,2.4,2.3,1.1,1.2,2.3,71,142,71,71,142,213,60,142,120,142
762,1.2,2.7,2.5,3.0,1.4,2.1,2.1,1.0,1.3,2.2,71,142,71,71,142,213,60,142,120,142
763,1.1,2.7,2.6,3.0,1.2,2.1,2.0,0.9,1.3,2.2,71,142,71,71,284,213,60,142,120,142
764,1.2,2.7,2.6,3.0,1.3,2.2,2.0,0.9,1.3,2.2,71,142,71,71,284,213,60,142,120,142
765,1.2,3.0,2.7,3.3,1.3,2.2,2.0,0.9,1.3,2.3,71,142,71,71,284,213,60,142,120,142
766,1.2,2.6,2.4,3.0,1.4,2.1,1.9,1.0,1.3,2.3,71,142,71,71,142,213,60,142,120,142
767,1.2,2.6,2.5,3.0,1.3,2.0,2.0,0.9,1.3,2.2,71,142,71,71,284,213,60,142,120,142
768,1.1,2.7,2.5,3.0,1.3,2.3,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,142,213,142
769,1.1,2.5,2.4,3.1,1.3,2.2,1.9,1.0,1.2,2.2,71,142,71,71,142,213,60,142,213,142
770,1.1,2.4,2.5,3.0,1.3,2.2,2.0,1.0,1.3,2.2,71,142,71,71,284,213,60,142,213,142
771,1.2,2.7,2.6,3.0,1.3,2.3,2.0,1.0,1.2,2.1,71,142,71,71,284,213,60,142,213,142
772,1.2,2.9,2.6,3.0,1.3,2.1,2.0,0.9,1.2,2.3,71,142,71,71,142,213,60,142,213,142
773,1.3,2.8,2.5,3.1,1.3,2.1,1.9,1.0,1.1,2.3,71,142,71,71,142,213,60,142,142,142
774,1.1,2.5,2.5,3.0,1.3,2.1,2.0,1.0,1.2,2.4,71,142,71,71,284,213,60,142,213,142
775,1.2,2.7,2.6,3.1,1.3,2.3,2.0,0.9,1.3,2.2,71,142,71,71,284,213,60,142,213,120
776,1.2,2.9,2.7,3.1,1.3,2.2,2.0,0.9,1.3,2.2,71,142,71,71,284,213,60,142,213,120
777,1.2,2.7,2.8,3.1,1.4,2.3,2.0,1.0,1.3,2.4,71,142,71,71,284,213,60,142,213,120
778,1.3,3.0,3.0,3.3,1.5,2.4,2.0,1.0,1.3,2.4,71,142,71,71,284,213,60,142,213,120
779,1.1,2.6,2.4,2.9,1.3,2.2,2.0,1.0,1.2,2.2,71,142,71,71,284,213,60,142,213,120
780,1.3,2.8,2.5,3.2,1.4,2.2,2.1,1.0,1.2,2.4,71,142,71,71,284,213,60,142,213,120
781,1.3,3.0,2.9,3.2,1.4,2.3,2.0,0.9,1.4,2.2,71,142,71,71,284,213,60,142,213,120
782,1.2,2.7,2.5,2.8,1.4,2.1,1.9,1.1,1.3,2.2,71,142,71,71,284,213,60,142,213,142
783,1.2,2.9,2.7,3.2,1.3,2.5,2.0,1.0,1.4,2.2,71,142,71,71,284,213,60,142,213,120
784,1.2,2.5,2.6,3.0,1.3,2.2,2.1,1.0,1.2,2.2,71,142,71,71,142,213,60,142,213,120
785,1.2,2.7,2.5,3.1,1.4,2.2,2.2,0.9,1.3,2.2,71,142,71,71,142,213,60,142,213,120
786,1.2,2.7,2.7,3.1,1.3,2.3,2.0,1.0,1.3,2.4,71,142,71,71,284,213,60,142,213,120
787,1.3,2.8,2.7,3.1,1.4,2.3,2.1,1.0,1.3,2.3,71,142,71,71,284,213,60,142,213,120
788,1.2,2.5,2.4,3.0,1.4,2.3,2.0,1.0,1.3,2.4,71,142,71,71,142,213,60,142,213,120
789,1.2,2.8,2.4,3.0,1.4,2.2,2.2,1.0,1.3,2.4,71,142,71,71,142,213,60,142,213,120
790,1.3,2.7,2.8,3.1,1.6,2.2,2.0,1.0,1.1,2.3,71,142,71,71,284,213,60,120,213,120
791,1.2,2.9,2.6,3.2,1.4,2.4,2.0,1.0,1.3,2.4,71,142,71,71,284,213,60,120,213,120
792,1.2,2.9,2.8,3.2,1.6,2.5,2.1,1.0,1.3,2.2,71,142,71,71,284,213,60,120,213,120
793,1.2,2.6,2.4,3.0,1.4,2.3,2.0,0.9,1.2,2.4,71,142,71,71,284,213,60,120,213,120
794,1.2,2.5,2.5,3.0,1.4,2.4,2.0,1.0,1.2,2.4,71,142,71,71,284,213,60,120,213,120
795,1.1,2.7,2.5,2.9,1.4,2.2,2.0,1.0,1.3,2.3,71,142,71,71,284,213,60,120,213,120
796,1.1,2.8,2.4,2.9,1.3,2.2,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,142,213,120
797,1.2,2.7,2.4,3.0,1.5,2.2,2.0,1.1,1.2,2.2,71,142,71,71,284,213,60,142,213,120
798,1.2,2.5,2.3,2.9,1.3,2.3,2.0,1.0,1.1,2.4,71,142,71,71,284,213,60,142,213,120
799,1.2,2.4,2.3,3.0,1.3,2.2,2.0,0.9,1.3,2.3,71,142,71,71,142,213,60,142,213,142
800,1.2,2.5,2.5,3.2,1.3,2.2,1.9,0.9,1.3,2.2,71,142,71,71,284,213,60,142,213,142
801,1.1,2.6,2.5,3.0,1.3,2.1,2.0,0.9,1.2,2.2,71,142,71,71,284,213,60,142,213,142
802,1.1,2.7,2.5,3.0,1.2,2.3,2.0,0.9,1.2,2.2,71,142,71,71,284,213,60,142,213,142
803,1.1,2.6,2.4,3.0,1.4,2.2,1.9,0.9,1.2,2.1,71,142,71,71,284,213,60,142,213,142
804,1.1,2.5,2.2,2.9,1.3,2.2,1.9,0.9,1.2,2.1,71,142,71,71,284,213,60,142,213,142
805,1.3,2.7,2.3,2.9,1.3,2.2,2.0,1.0,1.3,2.2,71,142,71,71,284,213,60,142,213,142
806,1.1,2.6,2.7,3.1,1.4,2.3,2.0,0.9,1.2,2.2,71,142,71,71,142,213,60,142,213,142
807,1.2,2.6,2.7,3.0,1.4,2.2,2.1,0.9,1.2,2.2,71,142,71,71,284,213,60,142,213,142
808,1.2,2.5,2.4,2.9,1.3,2.1,1.9,0.9,1.2,2.4,71,142,71,71,284,213,60,142,213,142
809,1.2,2.6,2.5,3.0,1.3,2.2,2.0,1.0,1.3,2.3,71,142,71,71,284,213,60,142,213,142
810,1.1,2.7,2.3,3.0,1.5,2.2,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,142,213,142
811,1.1,2.8,2.6,3.1,1.3,2.2,2.0,0.9,1.3,2.2,71,142,71,71,142,213,60,142,213,142
812,1.2,2.6,2.4,2.9,1.4,2.3,2.0,1.0,1.2,2.3,71,142,71,71,284,213,60,142,213,142
813,1.3,2.9,2.7,3.2,1.4,2.2,1.9,0.9,1.2,2.2,71,142,71,71,284,213,60,142,213,142
814,1.2,2.7,2.4,3.0,1.3,2.4,2.0,0.9,1.2,2.3,71,142,71,71,284,213,60,120,213,120
815,1.1,2.4,2.4,2.9,1.3,2.3,2.0,1.0,1.2,2.2,71,142,71,71,284,213,60,120,213,120
816,1.1,2.8,2.4,3.0,1.4,2.3,2.0,0.9,1.3,2.2,71,142,71,71,284,213,60,120,213,120
817,1.3,2.9,2.5,3.1,1.3,2.2,1.9,1.0,1.3,2.3,71,142,71,71,142,213,60,120,213,120
818,1.1,2.5,2.3,2.9,1.5,2.2,2.0,1.0,1.2,2.3,71,142,71,71,284,213,60,120,213,120
819,1.1,2.6,2.4,2.9,1.4,2.2,2.1,0.9,1.1,2.2,71,142,71,71,284,213,60,120,213,120
820,1.1,2.6,2.4,3.1,1.3,2.2,2.1,1.0,1.2,2.3,71,141,71,71,141,212,60,120,212,120
821,1.2,2.6,2.5,3.3,1.3,2.5,2.0,1.0,1.3,2.3,70,70,70,70,281,211,60,120,211,120
822,1.3,2.8,2.4,3.3,1.4,2.7,2.1,1.0,1.4,2.3,70,70,70,70,140,140,60,120,140,120
823,1.2,2.8,2.6,3.3,1.5,2.6,2.1,1.0,1.6,2.3,69,139,69,69,139,139,60,139,139,139
824,1.2,2.4,2.3,3.3,1.3,2.9,2.1,0.9,1.7,2.6,69,138,69,69,138,138,60,138,138,138
825,1.1,2.5,2.3,3.0,1.5,2.8,1.9,0.9,1.7,2.4,69,137,69,69,137,137,60,137,137,137
826,1.0,2.4,1.8,2.6,1.3,2.8,1.9,0.9,1.8,2.2,68,136,68,68,136,136,60,136,136,136
827,1.0,2.4,2.0,2.4,1.4,2.8,1.9,0.9,1.7,2.2,68,135,68,68,135,135,60,135,135,120
828,0.9,2.2,1.5,2.1,1.3,2.6,1.9,0.9,1.8,2.1,269,135,67,67,135,135,60,135,135,120
829,0.8,2.1,1.5,1.8,1.4,2.5,2.0,0.9,1.8,2.0,267,134,67,67,134,134,60,134,134,120
830,0.9,2.3,1.7,1.7,1.4,2.5,2.0,1.0,1.9,1.9,266,133,9,66,133,133,60,133,133,120
831,1.0,2.1,1.7,1.7,1.6,2.4,2.1,0.9,1.8,2.0,264,132,66,66,132,132,60,132,132,120
832,1.1,2.2,1.8,1.6,1.7,2.7,2.1,1.0,1.8,1.8,262,131,120,66,131,131,60,131,131,120
833,1.1,2.2,2.0,1.5,1.6,2.2,2.2,1.0,1.7,1.8,260,130,9,65,130,130,60,130,130,120
834,1.0,2.1,1.8,1.5,1.7,2.4,2.2,1.0,1.7,1.8,259,129,120,65,129,129,60,129,129,120
835,1.1,1.9,1.6,1.3,1.7,2.1,2.3,1.0,1.9,1.8,257,257,120,64,129,129,60,129,129,120
836,1.1,2.0,1.7,1.4,1.7,2.0,2.4,1.1,1.9,1.8,255,128,128,64,128,128,128,128,128,120
837,1.2,2.2,1.9,1.5,1.9,2.0,2.7,1.0,1.9,1.8,254,127,127,127,127,127,127,127,127,120
838,1.2,2.2,2.1,1.5,1.9,1.9,2.6,1.0,1.9,2.0,252,252,126,126,126,126,126,126,126,120
839,1.1,2.0,2.0,1.5,1.9,1.7,2.9,1.1,2.1,1.8,250,250,125,125,125,125,125,125,125,120
840,1.4,2.8,1.9,1.5,1.9,1.7,2.9,1.1,2.1,1.9,124,248,124,124,124,124,124,124,124,120
841,1.3,2.4,2.3,1.6,1.9,1.6,2.9,1.0,2.2,1.9,247,247,123,123,123,123,123,123,123,120
842,1.3,2.3,2.0,1.6,1.7,1.7,2.5,0.9,1.9,1.6,121,121,120,121,121,121,121,120,121,120
843,0.9,1.9,1.9,1.6,1.3,1.9,2.1,1.0,1.5,1.6,120,120,60,119,119,119,60,120,120,120
844,0.9,2.3,1.8,1.4,1.4,1.9,2.2,1.1,1.6,1.6,355,118,59,118,118,118,118,118,118,120
845,1.0,1.9,1.9,1.3,1.3,1.9,2.0,1.1,1.5,1.7,355,118,59,118,59,118,60,118,118,120
846,1.0,2.2,2.0,1.5,1.5,2.0,2.1,1.0,1.5,1.5,355,118,59,118,59,118,60,120,118,120
847,1.0,1.9,1.7,1.3,1.2,1.8,2.1,1.1,1.4,1.4,355,118,59,118,59,118,60,118,118,120
848,0.9,2.0,1.8,1.3,1.3,1.9,2.0,1.0,1.6,1.6,355,118,59,118,59,118,60,118,118,120
849,1.0,2.1,1.9,1.5,1.4,1.9,2.0,1.1,1.5,1.6,355,118,59,118,59,118,60,118,118,120
850,1.1,2.2,1.9,1.6,1.4,2.1,1.9,1.0,1.5,1.7,355,118,59,118,59,118,60,118,118,120
851,1.2,2.1,1.8,1.6,1.5,2.1,2.1,1.2,1.4,1.7,355,118,59,118,59,118,60,120,118,120
852,1.1,2.2,2.1,1.5,1.5,1.9,2.1,1.1,1.6,1.6,355,118,59,118,59,118,60,118,118,120
853,1.0,2.0,1.9,1.4,1.4,1.9,2.1,1.0,1.4,1.5,355,118,120,118,120,118,118,120,118,120
854,1.2,2.3,2.1,1.6,1.4,2.1,2.3,1.3,1.5,1.6,355,118,59,118,118,118,118,118,118,120
855,1.0,2.3,1.9,1.6,1.2,2.1,2.1,1.0,1.5,1.5,355,118,120,118,120,118,60,118,118,120
856,1.0,1.9,2.0,1.5,1.5,2.0,2.1,1.1,1.5,1.6,355,118,59,118,59,118,60,120,120,120
857,1.0,2.5,2.3,1.6,1.4,2.3,2.2,1.2,1.5,1.5,355,118,9,118,118,118,60,118,118,120
858,1.0,2.1,1.6,1.5,1.4,2.0,2.0,1.0,1.5,1.4,355,118,59,118,59,118,118,118,118,120
859,1.0,1.9,1.6,1.4,1.3,1.9,2.0,1.0,1.5,1.4,355,118,59,118,59,118,118,118,120,120
860,1.1,1.9,1.7,1.5,1.3,2.0,2.0,1.0,1.4,1.5,355,118,59,118,118,118,60,118,118,120
861,1.1,2.3,1.8,1.6,1.3,1.9,2.1,1.0,1.5,1.4,355,118,59,118,118,118,60,118,120,120
862,1.0,2.1,1.8,1.6,1.4,1.8,2.1,1.1,1.5,1.5,355,118,59,118,118,118,60,118,118,120
863,0.9,1.9,1.7,1.5,1.2,1.8,2.0,1.0,1.6,1.4,355,118,59,118,59,118,118,118,118,120
864,1.0,2.2,2.1,1.6,1.4,2.0,2.1,0.9,1.4,1.5,355,118,59,118,59,118,118,118,120,120
865,1.0,2.0,1.9,1.4,1.2,1.9,2.0,1.0,1.4,1.6,355,118,59,118,118,118,60,118,118,120
866,1.1,2.1,1.8,1.6,1.3,1.9,2.2,1.0,1.6,1.4,355,118,59,118,59,118,60,118,120,120
867,1.0,2.1,1.9,1.5,1.2,1.8,2.0,1.0,1.4,1.4,355,118,59,118,118,118,60,118,118,120
868,0.9,2.2,1.7,1.4,1.3,1.9,1.9,1.1,1.6,1.4,355,118,59,118,59,118,60,118,118,120
869,1.2,2.2,1.9,1.4,1.4,1.9,2.1,1.1,1.5,1.5,355,118,59,118,59,118,60,118,120,120
870,1.1,2.2,2.0,1.6,1.4,1.7,2.3,1.1,1.5,1.5,355,118,59,118,59,118,60,118,118,120
871,1.1,2.2,1.9,1.7,1.5,2.0,2.2,1.2,1.4,1.4,355,118,59,118,118,118,60,118,120,120
872,1.1,1.9,2.1,1.5,1.4,2.1,2.1,1.0,1.4,1.5,355,118,59,118,118,118,60,118,118,120
873,1.2,2.3,2.0,1.6,1.3,1.8,2.0,1.1,1.5,1.5,355,118,59,118,59,118,60,118,118,120
874,1.0,2.0,1.6,1.4,1.1,1.9,2.3,1.1,1.5,1.4,355,118,59,118,118,118,60,118,118,120
875,0.9,1.9,1.9,1.5,1.2,1.7,2.2,1.0,1.5,1.5,355,118,59,118,118,118,60,118,118,120
876,1.0,2.1,1.8,1.5,1.2,1.8,2.0,1.0,1.5,1.4,355,118,59,118,59,118,60,118,120,120
877,1.0,2.0,1.8,1.6,1.3,1.8,2.0,1.0,1.5,1.6,355,118,59,118,59,118,60,118,118,120
878,1.0,2.1,1.7,1.4,1.2,1.9,2.0,1.2,1.4,1.5,118,118,59,118,118,118,60,118,118,120
879,1.1,1.8,1.7,1.4,1.2,1.9,1.5,1.2,1.2,1.4,116,116,58,116,58,116,60,116,116,120
880,1.1,2.0,2.2,1.7,1.3,1.5,1.3,1.2,1.1,1.4,114,114,57,114,57,114,60,114,120,120
881,1.3,1.9,2.2,1.6,1.2,1.5,1.2,1.2,1.0,1.5,56,112,56,112,56,56,60,112,120,120
882,1.3,1.9,2.2,1.8,1.4,1.5,1.4,1.2,1.2,1.5,55,110,55,110,55,220,60,110,120,120
883,1.2,2.1,2.4,1.7,1.4,1.3,1.4,1.2,1.2,1.5,54,108,54,108,54,216,60,108,120,120
884,1.3,2.1,2.6,1.6,1.7,1.4,1.6,1.2,1.0,1.5,53,106,53,106,53,213,60,106,120,120
885,1.4,2.2,2.5,1.6,1.8,1.4,1.8,1.6,1.1,1.8,52,104,52,52,52,209,60,104,120,120
886,0.9,1.8,1.8,1.4,1.4,1.2,1.7,1.3,1.0,1.5,51,102,51,51,51,51,60,102,120,120
887,0.9,2.0,2.0,1.3,1.5,1.0,1.7,1.1,0.9,1.3,50,50,50,50,50,100,60,100,120,120
888,1.5,2.8,2.8,1.8,2.0,1.6,1.6,1.4,1.0,1.9,49,98,49,49,49,98,60,98,120,120
889,1.5,2.3,2.7,1.5,2.0,1.4,1.7,1.4,1.1,2.1,48,96,48,48,48,96,60,96,120,120
890,1.2,1.8,2.4,1.5,1.6,1.5,1.6,1.1,1.0,2.1,47,94,47,47,47,94,60,94,120,47
891,1.6,2.4,2.5,1.5,1.8,1.2,1.5,1.0,1.1,1.9,46,92,46,92,46,46,60,120,120,46
892,1.3,2.0,2.7,1.7,2.0,1.3,1.4,0.9,1.0,1.8,45,90,45,45,45,45,60,120,45,45
893,1.3,1.8,2.2,1.6,2.0,1.0,1.4,0.9,1.1,2.0,44,88,44,44,44,44,60,120,44,44
894,1.4,1.9,1.9,1.7,1.7,1.1,1.4,0.9,1.3,2.2,43,86,43,86,43,43,60,43,43,43
895,1.3,2.3,2.4,2.1,1.6,1.0,1.6,0.9,1.4,2.2,42,84,42,84,42,42,60,42,42,42
896,1.1,2.2,1.9,2.3,1.7,1.1,1.5,1.2,1.8,3.1,41,82,41,82,41,41,60,41,41,41
897,1.3,2.5,2.2,2.8,1.4,1.1,1.6,1.4,2.1,3.9,40,81,40,81,40,40,60,40,40,40
898,1.2,2.4,2.2,3.3,1.5,1.2,2.0,2.1,2.9,4.7,79,79,79,79,39,39,39,39,39,39
899,1.3,2.4,2.3,3.9,1.5,1.4,2.2,2.4,3.0,5.5,77,77,77,77,38,38,38,38,38,38
900,1.5,2.5,2.8,4.4,1.4,1.2,2.0,2.1,2.7,4.9,75,75,75,75,37,37,37,37,37,37
901,1.5,2.5,2.8,4.9,1.4,1.2,1.7,1.6,1.8,2.6,73,73,73,73,36,73,60,73,36,36
902,2.1,3.4,3.6,7.4,1.5,1.5,1.6,1.7,1.4,2.2,71,71,71,71,35,71,60,71,35,35
903,2.3,3.1,3.9,8.2,1.7,1.6,1.5,1.7,1.3,1.8,69,69,69,69,34,69,60,69,34,120
904,1.7,2.1,2.9,6.3,1.6,1.4,1.4,1.4,1.3,1.4,67,33,67,67,33,67,60,67,33,120
