CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
225,2.1,1.5,1.6,3.5,4.8,6.4,6.3,4.7,5,0.9,5.8,4.5,6.1,3.1,2.9,3.4,2.7,3.7,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
226,2.1,1.6,1.7,3.7,4.8,6.6,6.5,4.6,5,0.9,5.6,4.8,5.8,3.1,3.1,3.4,2.9,3.8,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
227,2.3,1.5,1.7,3.8,4.9,6.8,6.6,4.7,5,1,5.8,4.9,5.5,3.3,3,3.6,3.2,3.6,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
228,2.2,1.5,1.7,3.7,4.8,6.5,6.4,4.7,5,1,5.5,4.9,5.3,3.1,3,3.5,2.8,3.7,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
229,2.1,1.5,1.6,3.7,4.8,6.3,6.5,4.6,5,0.9,5.8,4.5,5.2,3,3,3.4,2.8,3.7,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
230,2.1,1.5,1.7,3.8,4.8,6.4,6.3,4.6,5.1,1,5.7,4.6,5.6,3.2,3,3.6,3,3.6,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
231,2.2,1.6,1.8,3.8,4.9,6.6,6.6,4.7,5.1,0.9,5.8,5,5.5,3.1,3.1,3.5,3,3.7,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
232,2.2,1.5,1.7,3.7,4.9,6.6,6.6,4.7,5,1,5.7,4.8,5.5,3.2,3,3.4,2.8,3.6,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
233,2.1,1.5,1.7,3.7,5,6.5,6.5,4.8,5.2,1,5.8,4.5,5.5,3.1,3,3.5,2.9,3.7,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
234,2.2,1.4,1.7,3.6,4.9,6.6,6.6,4.8,5.1,1,5.9,4.2,5.8,3.2,2.9,3.4,2.9,3.5,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
235,2.2,1.5,1.6,3.4,5,6.5,6.5,4.7,5.2,0.9,6,4.1,5.7,3.2,2.9,3.5,2.6,3.8,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
236,2.2,1.5,1.6,3.8,5,6.5,6.4,4.8,5.3,1,6.1,4,5.6,3.2,2.9,3.7,2.4,3.6,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,135
237,2.3,1.5,1.7,3.6,5,6.5,6.5,4.8,5.3,1,6.2,4,5.3,3.5,2.9,3.6,2.3,3.5,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,135,68,68
238,2.4,1.3,1.9,3.6,4.8,6.1,6,4.5,5,1.1,5.9,4.2,5.4,3.3,2.8,3.3,2.6,3.9,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,137,68,137
239,2.4,1.1,2,3.3,4.6,6.3,6,4.3,4.8,1.1,5.7,4.2,5.3,3.1,2.7,3,2.7,4,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
240,2.5,1.1,2,3.5,4.7,6,6.3,4.4,4.8,1.1,5.7,4.6,5,3.3,2.7,3,3,4,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
241,2.5,1.2,2.1,3.7,4.7,5.9,6.2,4.3,4.8,1.2,5.7,4.8,5,3.2,2.8,3,2.9,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
242,2.5,1.2,2.1,3.9,4.8,5.9,6.3,4.4,4.8,1.2,6,5,5,3.1,2.7,2.9,2.9,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
243,2.6,1.3,2.1,3.6,4.8,6,6.2,4.4,4.8,1.2,5.7,5.1,5.1,3.2,2.8,3,3,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
244,2.6,1.2,2.2,4,4.7,6,6.1,4.3,4.8,1.2,5.7,5.1,5.1,3.2,2.7,2.9,3.2,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
245,2.6,1.2,2.1,3.5,4.7,6,6.3,4.4,4.8,1.2,5.8,4.8,5.1,3.2,2.9,3,2.9,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
246,2.6,1.2,2.1,3.6,4.8,6,6.1,4.4,4.9,1.2,5.8,4.4,5.2,3.2,2.7,3.1,2.7,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
247,2.6,1.2,2.1,3.5,4.7,5.9,5.9,4.3,4.8,1.2,5.6,4.3,5.2,3.1,2.8,2.9,2.7,3.7,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
248,2.6,1.2,2.2,3.6,4.7,6.2,6.3,4.4,4.8,1.2,5.8,4.6,5.2,3.2,2.8,3,2.8,3.7,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
249,2.7,1.2,2.2,3.9,4.7,6,6.1,4.4,4.7,1.2,5.9,4.7,5,3.2,2.8,2.9,2.9,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
250,2.7,1.2,2.4,3.9,4.7,6.1,6.1,4.4,4.8,1.3,5.8,5,5.1,3.2,2.8,3,3.2,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
251,2.7,1.2,2.3,3.9,4.7,6,6.3,4.4,4.7,1.3,5.7,5.1,5,3.1,2.7,2.8,2.9,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
252,2.7,1.3,2.3,4.1,4.7,6,6.1,4.4,4.8,1.3,5.8,4.9,5.3,3,2.7,3.1,2.8,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,137,137
253,2.7,1.2,2.4,4,4.7,6.1,6.2,4.4,4.8,1.4,5.7,4.9,5.4,3,2.8,2.9,3,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
254,2.7,1.3,2.3,4,4.6,6.3,6.2,4.3,4.8,1.3,5.6,5.1,5.3,3.1,2.8,2.9,2.8,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
255,2.7,1.3,2.5,4.1,4.7,6.1,6.3,4.4,4.8,1.3,5.7,5.1,5,3.2,2.8,2.9,3,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
256,2.7,1.3,2.4,3.9,4.6,6,6.2,4.3,4.7,1.3,5.6,5,4.8,3.2,2.9,2.9,2.8,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
257,2.8,1.2,2.4,4,4.7,6,6.2,4.4,4.8,1.3,5.7,4.6,5.1,3.1,2.8,2.8,2.6,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
258,2.8,1.2,2.4,4,4.7,6,6.1,4.5,4.9,1.3,5.7,4.4,5,3.1,2.8,2.8,2.6,3.9,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
259,2.8,1.3,2.3,3.8,4.6,6,6.1,4.4,4.7,1.3,5.5,4.5,5,3.1,2.8,2.8,2.7,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,137,137
260,2.9,1.2,2.5,3.9,4.6,6,6.1,4.4,4.8,1.3,5.8,4.5,5.2,3.2,2.8,2.8,2.7,3.6,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
261,2.8,1.3,2.3,4,4.7,6.1,6.2,4.4,4.8,1.3,5.8,4.5,5.3,3.2,2.8,2.9,2.8,3.7,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
262,2.8,1.2,2.5,4.2,4.6,6.1,6.2,4.4,4.8,1.3,5.7,4.6,5.2,3.2,2.9,2.8,2.6,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
263,2.9,1.3,2.4,4.1,4.7,6,6.2,4.4,4.9,1.3,5.5,4.5,4.9,3.1,2.8,2.9,2.7,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
264,2.9,1.2,2.4,4,4.6,6,6.1,4.4,4.8,1.3,5.7,4.5,5.3,3,2.8,2.8,2.7,3.6,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
265,2.9,1.3,2.5,4,4.6,6.1,6.3,4.5,4.7,1.4,5.6,4.7,5.2,3,2.9,2.9,2.9,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
266,2.9,1.3,2.5,4.2,4.7,6.2,6.2,4.5,4.8,1.4,5.6,5.2,4.9,3.1,2.7,2.9,3.1,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,69,137
267,2.9,1.4,2.5,4.3,4.6,6.2,6.4,4.5,4.8,1.4,5.6,5.2,4.9,3.1,2.9,2.9,3,3.8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,69,137
268,3,1.4,2.5,4.5,4.7,6.2,6.5,4.6,5,1.4,5.7,5.4,4.9,3.1,2.8,3.4,3.1,4,68,68,69,68,68,68,68,68,68,68,68,68,68,68,68,137,137,137
269,2.9,1.4,2.6,4.5,4.8,6.3,6.3,4.5,4.8,1.4,5.5,5,4.7,3.1,2.6,3.5,2.9,4.1,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,137,137,137
270,2.9,1.3,2.6,4.3,4.6,6.1,6.2,4.4,4.7,1.4,5.6,4.8,5,3,2.6,3.3,2.9,4.2,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
271,2.9,1.3,2.5,4,4.6,6,6.1,4.4,4.8,1.3,5.5,4.4,4.8,3,2.7,3.4,2.7,4.2,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
272,2.9,1.3,2.6,4.1,4.6,5.9,6.1,4.4,4.7,1.4,5.6,4.4,5.2,3.1,2.7,3.3,2.8,4.3,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
273,2.9,1.3,2.5,4.4,4.7,6,6.3,4.4,4.8,1.4,5.5,4.9,4.9,3,2.7,3.3,3.1,4.3,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
274,2.9,1.4,2.5,4.5,4.6,6,6.2,4.4,4.7,1.4,5.5,5.1,4.9,3,2.6,3.3,2.9,4.2,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
275,3,1.4,2.6,4.7,4.7,6,6.2,4.4,4.7,1.4,5.5,5.2,5,3,2.7,3.5,2.9,4.4,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
276,2.9,1.4,2.6,4.5,4.7,6.1,6.3,4.4,4.8,1.4,5.5,5.2,5.1,3.1,2.8,3.2,3,4.2,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
277,2.9,1.4,2.6,4.5,4.7,6.1,6.3,4.5,4.8,1.4,5.6,5.3,5.1,3,2.8,3.2,3.1,4.3,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,137,137
278,3,1.4,2.6,4.5,4.7,6.2,6.4,4.5,4.7,1.4,5.4,5.6,5,3.1,3.1,2.9,3.3,4.3,137,69,69,69,69,69,69,69,69,69,69,69,69,69,69,206,137,137
279,3,1.4,2.7,4.5,4.6,6,6.2,4.4,4.8,1.4,5.5,5.6,4.9,3,3.2,2.7,3.2,4.7,69,69,69,69,69,69,69,69,69,69,69,69,69,69,137,206,137,137
280,3,1.4,2.7,4.6,4.6,6.1,6.4,4.4,4.8,1.5,5.3,5.4,4.9,3,3.3,3,3.4,4.6,69,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
281,2.9,1.4,2.7,4.3,4.6,6,6.3,4.5,4.7,1.4,5.5,5,4.9,3,3.3,3.2,3.3,4.7,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
282,3,1.4,2.7,4.4,4.7,5.9,6,4.3,4.8,1.5,5.5,5,5.2,3,3.2,3.5,3.3,4.7,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
283,3.1,1.4,2.7,4.5,4.6,6,6.4,4.4,4.7,1.5,5.5,5.4,4.9,3,3.2,3.5,3.6,4.6,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
284,3.1,1.4,2.7,4.6,4.8,6,6.2,4.3,4.8,1.5,5.5,5.5,5,2.9,3.2,3.7,3.5,4.6,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
285,3.1,1.4,2.8,4.5,4.6,5.9,6.3,4.4,4.7,1.5,5.4,5.4,5.1,3,3.1,3.8,3.5,4.9,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
286,3.1,1.4,2.8,4.5,4.7,6,6.1,4.3,4.7,1.5,5.3,5.4,5,2.9,3.1,3.7,3.4,4.8,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,137,137,137
287,3.1,1.4,2.8,4.8,4.6,6,6.2,4.3,4.7,1.5,5.5,5.5,5.1,2.9,3.1,3.6,3.5,4.7,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,206,137,137
288,3.1,1.4,2.9,4.7,4.7,6,6.3,4.4,4.7,1.5,5.4,5.4,5.2,3,3.2,3.7,3.4,4.9,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,137,137,137
289,3.1,1.3,2.7,4.3,4.7,5.9,6.1,4.4,4.7,1.5,5.3,5.3,5,3.1,3.1,3.6,3.4,4.7,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,137,137,137
290,3.1,1.4,2.9,4.4,4.6,5.8,6,4.3,4.6,1.5,5.3,4.9,5,3,3.1,3.6,3.3,4.9,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,137,137,137
291,3.2,1.4,2.8,4.6,4.6,6.1,6.2,4.4,4.7,1.5,5.3,5.2,5,3,3,3.7,3.6,4.7,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,137,137,137
292,3.2,1.4,2.8,4.4,4.6,6,6.3,4.4,4.6,1.5,5.3,5.1,5,2.9,3,3.7,3.7,4.6,137,69,69,69,69,69,69,69,69,69,69,137,69,69,137,137,137,137
293,3.1,1.4,2.8,4.5,4.6,5.9,6.1,4.3,4.6,1.5,5.3,5.1,4.8,2.8,3.1,3.8,3.6,4.7,137,69,69,69,69,69,69,69,69,69,69,137,69,69,69,137,137,137
294,3.1,1.4,2.7,4.3,4.6,5.9,6.1,4.3,4.7,1.5,5.4,5.1,4.7,3,3.1,3.8,3.4,4.8,137,69,69,69,69,69,69,69,69,69,69,137,69,69,69,137,137,137
295,3.1,1.4,2.8,4.6,4.6,6,6.4,4.4,4.6,1.5,5.4,5.5,4.9,3,3,3.6,3.5,4.9,137,69,69,69,69,69,69,69,69,69,69,137,69,69,69,137,137,137
296,3.1,1.4,2.8,4.6,4.6,6,6.3,4.4,4.6,1.5,5.3,5.4,4.7,2.8,2.9,3.8,3.4,4.8,137,69,69,69,69,69,69,69,69,69,69,137,69,69,69,137,137,137
297,3.1,1.5,2.9,4.5,4.6,6,6.2,4.3,4.6,1.5,5.4,5.4,4.8,2.8,3,3.7,3.7,4.8,137,69,69,69,69,69,69,69,69,69,69,137,69,69,69,137,137,137
298,3.2,1.4,2.8,4.3,4.4,5.7,5.9,4.2,4.5,1.5,5.1,6.2,4.9,2.7,3.1,3.6,4.2,5,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,207,138,138
299,3.1,1.2,2.8,3.9,4.1,5.6,5.8,4,4,1.5,5,6.6,4.9,2.6,2.9,2.8,4.1,5.3,139,139,70,70,70,70,70,70,70,139,70,139,70,70,139,209,139,139
300,3.2,2.2,3,5,5.2,7,6.9,5.1,5.5,1.5,6,5.8,4.9,3.1,3.3,4.9,4.5,4.6,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,134,67,136
301,3.4,2,3.4,4.2,6,7.9,8,6,6.5,1.4,6.9,5.9,5.2,3.8,3.4,3.3,5.3,3.9,65,65,66,65,65,65,65,65,65,131,65,65,66,65,66,131,131,131
302,3.4,2,3.5,4.3,6,7.9,7.9,5.9,6.3,1.4,6.8,5.8,5.3,3.8,3.4,3.1,5.4,3.9,131,66,66,66,66,66,66,66,66,131,66,66,66,66,66,131,131,131
303,3.4,2,3.4,4.4,6,7.9,7.9,5.9,6.3,1.4,6.9,5.9,5.4,3.8,3.4,3.1,5.2,4,131,66,66,66,66,66,66,66,66,131,66,66,66,66,66,131,131,131
304,3.4,2,3.6,4.4,6,7.9,7.8,5.9,6.4,1.4,6.8,5.7,5.9,3.9,3.5,3.1,5.3,4.1,131,66,66,66,66,66,66,66,66,131,66,66,66,66,66,131,131,131
305,3.3,1.8,3.9,3.8,6.5,8.4,8.6,6.2,7.1,1.3,7.3,6.2,5.3,4.8,3.8,3.1,6.7,3.8,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,126,64
306,2.9,2.6,4.4,5.2,5.9,6.4,5.9,5.1,6.7,1.5,6.3,4.5,2.2,4.8,2.9,2.1,5.6,2.3,62,62,62,62,62,61,61,61,61,62,62,61,61,62,62,123,123,123
307,2.9,2.9,4.8,5.5,5,5.1,4.8,3.9,5.4,1.5,4.5,4.6,2.3,3.6,2.5,2.2,5.6,2.1,61,61,61,61,61,61,61,61,61,61,62,61,61,61,62,123,123,123
308,2.9,2.9,4.6,5.2,4.9,5.1,4.7,3.9,5.2,1.5,4.4,4.7,2.4,3.7,2.3,2.2,5.6,2.1,61,61,61,61,61,61,61,61,61,61,62,61,61,61,62,123,123,123
309,2.8,2.9,4.6,5.4,5,5.1,4.7,4,5.3,1.5,4.3,4.8,2.4,3.7,2.4,2.2,5.7,2.1,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,123
310,2.9,2.9,4.6,5.5,4.7,5.2,5,3.8,5.1,1.4,4.4,4.5,2.2,3.6,2.4,2.3,5.8,2.2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
311,2.7,2.8,4.6,5.4,4.7,5.1,4.7,3.8,5.1,1.5,4.3,4.8,2.6,3.8,2.3,2.4,5.8,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
312,2.8,2.9,4.6,5.4,4.6,5,4.7,3.9,5,1.4,4.2,4.7,2.3,3.8,2.2,2.5,5.6,2.2,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,123
313,2.8,2.7,4.5,5.5,4.8,5.2,4.9,4,5.2,1.5,4.4,4.6,2.3,3.7,2.4,2.5,6,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
314,2.7,2.8,4.4,4.9,4.6,4.9,4.9,3.7,5.1,1.5,4.5,3.9,2.4,3.8,2.3,2.5,5.5,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
315,2.7,2.8,4.4,5.2,4.6,4.9,4.6,3.7,4.9,1.4,4.6,4.2,2.4,3.7,2.4,2.7,5.6,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
316,2.7,2.8,4.3,5,4.8,5.1,5,3.8,5.2,1.4,4.7,4.5,2.2,3.7,2.4,2.7,5.7,2.1,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,123,123,123
317,2.7,2.8,4.5,5.1,4.7,5.1,4.6,3.8,4.9,1.5,4.6,4.3,2.1,3.7,2.4,2.7,5.7,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
318,2.7,2.8,4.3,5.4,4.5,4.9,4.4,3.8,5,1.4,4.4,4,2.1,3.7,2.4,2.8,5.5,2,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
319,2.7,2.8,4.3,5,4.7,4.7,4.5,3.7,4.9,1.4,4.5,4.1,2.1,3.5,2.3,2.8,5.5,1.9,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
320,2.7,2.7,4.3,4.9,4.6,4.8,4.5,3.7,4.9,1.4,4.5,4,2.1,3.6,2.4,2.8,5.5,2.1,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,123,123,123
321,2.4,2.5,3.6,4.2,3.9,3.9,3.6,3.1,4.2,1.2,3.8,4.1,2.6,3.1,2,3.3,5.8,2.4,61,60,61,60,60,60,60,60,60,61,60,60,60,60,60,119,121,119
322,1.2,2.3,1.8,3.7,3,2.9,2.6,2.3,3.2,0.6,2.7,4.2,3.5,3,1.4,3.2,3.5,2.8,58,58,58,58,58,58,58,58,58,58,58,115,58,58,58,115,115,115
323,1.2,2.3,1.6,3.8,2.9,2.8,2.5,2.2,3.1,0.7,2.4,4.1,3.4,2.8,1.4,2.7,3.4,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
324,1.2,2.3,1.6,3.8,3,3,2.5,2.2,3.2,0.7,2.4,4.1,3.7,2.8,1.4,2.6,3.4,2.9,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
325,1.3,2.3,1.6,3.9,3,2.9,2.5,2.2,3.2,0.6,2.5,4.2,3.7,2.8,1.3,2.6,3.2,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
326,1.2,2.4,1.5,4,3.2,3,2.4,2.3,3.3,0.6,2.5,4.2,3.7,2.8,1.3,2.7,3.4,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
327,1.2,2.3,1.6,3.7,2.9,2.8,2.5,2.3,3.1,0.6,2.5,3.8,3.7,2.9,1.4,2.6,3.2,3,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
328,1.2,2.3,1.5,3.8,3,2.8,2.3,2.2,3.2,0.6,2.4,3.6,3.7,2.7,1.3,2.9,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
329,1.2,2.3,1.5,3.8,3,2.8,2.6,2.1,3.2,0.6,2.5,3.8,3.3,2.9,1.3,2.7,3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
330,1.2,2.3,1.6,3.8,2.9,3,2.5,2.2,3.1,0.7,2.7,4,3.7,3.1,1.3,2.7,3.3,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
331,1.2,2.3,1.5,4,3,2.8,2.5,2.2,3.2,0.6,2.4,4.1,3.4,2.8,1.4,2.9,3.2,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
332,1.1,2.3,1.6,3.9,3,2.8,2.4,2.3,3.2,0.6,2.6,4.1,3.4,2.9,1.3,2.7,3.3,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
333,1.2,2.3,1.6,3.8,3,3,2.6,2.3,3.1,0.6,2.5,4.3,3.5,2.9,1.3,2.8,3.5,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
334,1.2,2.2,1.6,3.8,3,2.9,2.7,2.4,3.1,0.6,2.5,4.4,3.5,2.8,1.3,2.9,3.3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
335,1.1,2.3,1.5,4.1,3,2.9,2.6,2.3,3.2,0.6,2.5,4.1,3.1,2.9,1.3,2.8,3.2,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
336,1.2,2.3,1.5,3.8,3,3,2.5,2.2,3.1,0.6,2.5,4,3.3,3,1.3,2.8,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
337,1.2,2.3,1.5,3.8,2.9,2.9,2.5,2.2,3.1,0.6,2.5,3.9,3.2,2.9,1.4,2.8,3.1,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
338,1.2,2.3,1.5,3.9,3,2.9,2.5,2.2,3.1,0.6,2.4,3.9,3.1,2.9,1.2,2.8,3.2,2.5,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
339,1.1,2.3,1.5,3.9,2.9,2.8,2.5,2.2,3.1,0.6,2.7,3.9,3.4,2.9,1.3,2.9,3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
340,1.2,2.3,1.5,3.8,2.9,2.9,2.4,2.3,3.1,0.6,2.6,4,3.5,3.4,1.5,2.8,3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
341,1.1,2.2,1.5,3.8,2.9,2.9,2.5,2.3,3.1,0.6,2.6,4,3.6,2.9,1.3,2.9,3.1,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
342,1.1,2.2,1.4,3.6,3,2.9,2.5,2.2,3.2,0.6,2.5,3.9,3.4,3,1.3,2.8,3.1,2.8,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
343,1.1,2.3,1.5,3.8,2.9,3,2.6,2.4,3.1,0.6,2.5,4,3.3,2.9,1.4,2.9,3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
344,1.1,2.2,1.4,3.8,2.9,2.9,2.6,2.3,3.2,0.6,2.7,3.9,3.5,3,1.3,2.8,3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
345,1.1,2.3,1.4,4.1,3,2.9,2.5,2.2,3.2,0.6,2.5,4.1,3.3,2.9,1.4,2.8,3.3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
346,1.1,2.2,1.5,4,2.9,2.9,2.5,2.3,3.1,0.6,2.6,4.4,3.3,3,1.3,2.9,3.3,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
347,1.1,2.2,1.5,3.8,3.1,3,2.5,2.2,3.2,0.6,2.7,4.3,3.3,2.9,1.3,2.8,3.3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
348,1.1,2.2,1.5,3.9,3,2.8,2.4,2.1,3.3,0.6,2.5,4,3.3,3,1.3,2.9,3.4,2.5,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
349,1.1,2.2,1.4,3.7,2.9,2.8,2.5,2.1,3.2,0.5,2.4,4,3.2,2.9,1.3,2.9,3.3,2.7,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
350,1.2,2.2,1.6,3.8,3,2.9,2.5,2.3,3.2,0.6,2.5,4.3,3.3,3,1.4,2.9,3.4,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
351,1.1,2.2,1.5,4.1,3,3,2.6,2.3,3.2,0.6,2.7,4.3,3.5,2.9,1.4,2.9,3.3,2.6,57,57,57,57,57,57,57,57,57,57,57,115,57,57,57,115,115,115
