CH Name,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
1953,1.2,2.1,2.3,3.6,1.4,1.0,1.0,1.0,1.4,2.0,71,71,71,71,36,71,36,36,36,36
1954,1.2,2.2,2.5,3.7,1.6,1.1,1.0,1.0,1.4,2.0,71,71,71,71,36,71,36,36,36,36
1955,1.2,1.9,2.4,3.6,1.5,1.0,1.1,1.0,1.4,2.0,71,71,71,71,36,71,36,36,36,36
1956,1.2,2.2,2.3,3.8,1.5,1.2,1.1,1.0,1.5,2.0,71,71,71,71,36,213,36,36,36,120
1957,1.2,2.1,2.2,3.8,1.6,1.1,1.0,1.1,1.4,1.9,71,71,71,71,36,71,36,36,36,36
1958,1.2,2.2,2.4,4.0,1.6,1.2,1.2,1.2,1.5,2.3,73,73,73,73,36,73,36,36,36,36
1959,1.1,2.1,2.1,3.7,1.6,1.0,1.2,1.4,2.0,3.2,75,75,75,75,37,75,37,37,37,37
1960,1.1,2.0,2.1,3.2,1.4,0.9,1.4,1.4,1.9,3.4,75,75,75,75,37,75,37,37,37,37
1961,1.0,1.9,2.1,3.3,1.4,1.1,1.4,1.4,2.0,3.3,75,75,75,75,38,75,38,37,38,38
1962,1.0,1.9,2.1,3.3,1.5,1.1,1.4,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1963,1.0,2.0,2.0,3.1,1.4,0.9,1.4,1.4,2.0,3.2,75,75,75,75,38,75,38,37,37,37
1964,1.0,1.9,2.1,3.2,1.4,0.9,1.5,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1965,1.1,2.1,2.1,3.2,1.4,1.0,1.4,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1966,1.0,1.8,2.0,3.2,1.4,0.9,1.4,1.4,1.9,3.1,75,75,75,75,38,75,38,38,38,38
1967,1.2,1.9,2.0,3.3,1.4,1.0,1.4,1.4,1.9,3.4,75,75,75,75,38,75,38,38,37,38
1968,1.0,1.8,1.9,3.2,1.4,1.0,1.5,1.5,1.9,3.2,75,75,75,75,38,75,38,38,38,38
1969,1.1,1.9,2.0,3.3,1.5,1.2,1.4,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1970,1.0,2.0,2.0,3.2,1.4,1.0,1.4,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1971,1.0,1.9,2.1,3.3,1.4,1.1,1.4,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1972,1.2,2.3,2.3,3.4,1.4,1.0,1.3,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1973,1.0,1.9,1.9,3.2,1.5,1.2,1.3,1.5,1.9,3.3,75,75,75,75,37,75,38,38,38,38
1974,1.1,2.1,2.2,3.2,1.5,1.0,1.4,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1975,1.0,2.1,2.0,3.2,1.5,1.0,1.4,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1976,1.2,2.3,2.1,3.3,1.4,1.1,1.5,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1977,1.0,2.0,2.1,3.3,1.4,1.1,1.5,1.4,1.9,3.2,75,75,75,75,38,75,38,38,38,38
1978,1.0,2.0,2.3,3.3,1.5,1.0,1.5,1.5,2.0,3.3,75,75,75,75,38,75,37,38,38,38
1979,1.1,2.2,2.2,3.4,1.4,1.0,1.5,1.4,2.1,3.3,75,75,75,75,38,75,38,38,38,38
1980,1.0,1.9,1.9,3.2,1.4,1.0,1.4,1.4,2.0,3.4,75,75,75,75,38,75,38,38,38,38
1981,1.1,1.9,2.2,3.3,1.4,1.0,1.4,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1982,1.1,1.9,2.0,3.3,1.4,1.0,1.4,1.4,1.9,3.3,75,75,75,75,38,75,38,38,38,38
1983,1.0,1.9,2.0,3.2,1.5,1.1,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1984,1.1,2.0,2.1,3.2,1.3,1.0,1.5,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1985,1.1,2.0,2.0,3.3,1.4,1.0,1.5,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1986,1.1,2.0,2.2,3.3,1.4,0.9,1.5,1.5,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1987,1.1,2.1,2.3,3.4,1.4,1.1,1.4,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1988,1.1,2.0,2.1,3.4,1.4,1.0,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1989,1.1,2.0,2.1,3.3,1.4,1.0,1.5,1.5,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1990,1.1,1.9,2.0,3.3,1.4,1.1,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1991,1.1,1.9,2.1,3.3,1.5,1.0,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1992,1.1,2.0,2.3,3.3,1.5,1.0,1.4,1.5,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1993,1.2,2.2,2.0,3.4,1.4,1.0,1.5,1.5,2.1,3.3,75,75,75,75,38,75,38,38,38,38
1994,1.0,1.9,1.9,3.2,1.5,1.0,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
1995,1.1,2.1,2.0,3.2,1.5,1.0,1.5,1.4,2.1,3.4,75,75,75,75,38,75,38,38,38,38
1996,1.1,2.0,2.0,3.2,1.4,1.0,1.5,1.4,2.0,3.4,75,75,75,75,38,75,38,38,38,38
1997,1.0,2.0,2.0,3.3,1.4,0.9,1.5,1.5,2.0,3.2,75,75,75,75,38,75,38,38,38,38
1998,1.1,2.2,2.2,3.4,1.5,1.0,1.6,1.5,2.0,3.4,75,75,75,75,38,75,38,38,38,38
1999,1.0,1.9,2.0,3.2,1.4,0.9,1.4,1.5,2.0,3.4,75,75,75,75,38,75,37,38,38,38
2000,1.1,2.0,1.8,3.3,1.4,1.0,1.4,1.5,2.0,3.3,75,75,75,75,37,75,38,38,38,38
2001,1.0,1.9,1.9,3.3,1.4,1.1,1.5,1.4,2.0,3.4,75,75,75,75,38,75,38,38,38,38
2002,1.2,2.2,2.1,3.3,1.4,1.1,1.4,1.5,2.0,3.3,75,75,75,75,38,75,38,38,38,38
2003,1.0,1.8,2.1,3.3,1.5,0.9,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
2004,1.1,2.2,2.2,3.4,1.4,1.0,1.5,1.5,2.0,3.4,75,75,75,75,38,75,38,38,38,38
2005,1.0,2.0,2.2,3.3,1.5,0.9,1.5,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
2006,1.1,2.0,2.0,3.3,1.5,0.9,1.5,1.3,2.0,3.4,75,75,75,75,38,75,38,37,38,38
2007,1.1,1.9,2.0,3.4,1.4,0.9,1.5,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
2008,1.1,2.2,2.3,3.3,1.6,1.1,1.5,1.4,1.9,3.4,75,75,75,75,38,75,38,38,38,38
2009,1.1,2.2,2.0,3.3,1.4,1.0,1.5,1.4,1.9,3.4,75,75,75,75,38,75,38,38,38,38
2010,1.1,2.0,2.0,3.3,1.4,0.9,1.5,1.5,2.0,3.4,75,75,75,75,38,75,38,38,38,38
2011,1.0,1.9,1.9,3.4,1.5,0.9,1.4,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
2012,1.0,1.9,2.0,3.2,1.4,0.9,1.4,1.5,1.9,3.3,75,75,75,75,38,75,38,38,38,38
2013,1.1,2.0,2.1,3.3,1.5,0.9,1.4,1.4,2.0,3.3,75,75,75,75,38,75,38,38,38,38
2014,1.1,1.9,2.1,3.2,1.4,1.2,1.4,1.4,1.9,3.2,75,75,75,75,38,75,38,38,38,38
2015,1.1,2.2,2.3,3.4,1.5,0.9,1.4,1.5,2.0,3.4,75,75,75,75,38,75,38,38,38,38
2016,1.1,1.8,2.0,3.2,1.4,0.9,1.5,1.4,2.0,3.2,75,75,75,75,38,75,38,38,38,38
2017,1.1,1.9,2.0,3.3,1.4,1.0,1.4,1.5,2.1,3.4,75,75,75,75,37,75,38,38,37,38
2018,1.0,1.8,1.7,2.8,1.3,0.9,1.5,1.8,2.5,4.5,76,76,76,76,38,38,38,38,38,38
2019,0.9,1.9,1.8,2.5,1.4,1.1,1.9,2.1,3.1,5.8,78,78,78,78,39,39,39,39,39,39
2020,1.1,1.9,1.9,2.5,1.5,1.1,1.6,1.8,2.8,5.1,79,79,79,79,40,40,40,40,40,40
2021,1.1,1.8,1.8,2.6,1.3,1.0,1.5,1.7,2.9,5.1,79,79,79,79,39,39,39,39,39,39
2022,1.1,1.7,1.9,2.5,1.4,1.1,1.5,1.7,2.9,5.1,79,79,79,79,40,39,39,39,39,39
2023,1.1,1.8,2.0,2.5,1.4,1.1,1.5,1.7,2.8,5.4,79,79,79,79,39,39,39,39,39,39
2024,1.0,1.9,1.8,2.4,1.4,1.1,1.6,1.7,2.9,5.0,79,79,79,79,39,39,39,39,39,39
2025,1.1,1.8,1.9,2.5,1.4,1.0,1.5,1.7,2.8,5.2,79,79,79,79,39,39,39,39,39,39
2026,1.1,1.9,1.9,2.6,1.4,1.2,1.6,1.7,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2027,1.1,1.9,2.0,2.6,1.5,1.1,1.6,1.8,2.8,5.2,79,79,79,79,39,39,39,39,39,39
2028,1.1,2.1,2.1,2.6,1.4,1.1,1.5,1.7,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2029,1.1,1.8,1.9,2.5,1.4,1.1,1.7,1.8,2.9,5.0,79,79,79,79,39,39,39,39,39,39
2030,1.1,1.9,2.2,2.6,1.4,1.1,1.6,1.7,2.8,5.3,79,79,79,79,39,39,39,39,39,39
2031,1.1,1.9,2.0,2.7,1.4,1.2,1.7,1.8,2.8,5.2,79,79,79,79,39,39,39,39,39,39
2032,1.1,1.8,2.0,2.5,1.4,1.2,1.6,1.7,2.7,5.2,79,79,79,79,39,39,39,39,39,39
2033,1.2,2.3,2.4,2.8,1.4,1.1,1.6,1.7,3.0,5.0,79,79,79,79,39,39,39,39,39,39
2034,1.0,1.9,2.0,2.5,1.4,1.2,1.6,1.7,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2035,1.1,1.9,1.7,2.5,1.3,1.1,1.6,1.7,2.9,5.2,79,79,79,79,39,39,39,39,39,39
2036,1.0,1.9,1.9,2.5,1.3,1.0,1.6,1.7,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2037,1.1,1.7,2.0,2.5,1.5,1.2,1.7,1.7,2.9,5.1,79,79,79,79,39,39,39,39,39,39
2038,1.1,2.0,2.0,2.5,1.5,1.2,1.6,1.8,2.8,5.1,79,79,79,79,39,40,39,40,39,39
2039,1.2,1.9,1.9,2.5,1.4,1.1,1.6,1.8,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2040,1.1,1.9,1.9,2.6,1.4,1.1,1.6,1.8,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2041,1.0,1.9,2.0,2.5,1.6,1.1,1.6,1.7,2.8,4.9,79,79,79,79,39,39,39,39,39,39
2042,1.1,1.9,1.9,2.6,1.4,1.1,1.6,1.7,2.9,5.2,79,79,79,79,40,40,40,40,40,40
2043,1.1,1.8,2.1,2.6,1.4,1.2,1.6,1.7,2.8,4.9,79,79,79,79,40,40,40,40,39,40
2044,1.0,1.9,2.1,2.5,1.4,1.1,1.6,1.7,2.8,5.3,79,79,79,79,39,39,39,39,39,39
2045,1.0,1.9,1.9,2.6,1.4,1.1,1.6,1.7,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2046,1.1,1.8,1.9,2.7,1.3,1.1,1.6,1.7,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2047,1.0,1.8,1.9,2.6,1.4,1.1,1.6,1.7,2.9,5.0,79,79,79,79,40,39,39,39,39,39
2048,1.1,1.9,2.1,2.6,1.4,1.2,1.5,1.8,2.9,5.3,79,79,79,79,39,39,39,39,39,39
2049,1.1,1.9,2.0,2.6,1.4,1.3,1.6,1.7,3.0,5.1,79,79,79,79,39,39,39,39,39,39
2050,1.1,1.9,2.1,2.6,1.5,1.0,1.5,1.8,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2051,1.1,1.8,1.9,2.5,1.4,1.0,1.5,1.7,2.9,5.0,79,79,79,79,39,39,39,39,39,39
2052,1.0,1.7,2.0,2.6,1.4,1.1,1.6,1.8,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2053,1.1,1.9,2.0,2.6,1.4,1.1,1.5,1.6,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2054,1.1,1.8,1.8,2.5,1.5,1.1,1.5,1.8,2.8,5.3,79,79,79,79,40,40,39,40,39,39
2055,1.0,1.8,2.0,2.5,1.4,1.1,1.5,1.8,2.9,5.1,79,79,79,79,39,39,39,39,39,39
2056,1.1,1.8,1.9,2.5,1.4,1.0,1.5,1.7,2.9,5.2,79,79,79,79,39,39,39,39,39,39
2057,1.0,1.9,1.9,2.5,1.4,1.0,1.6,1.7,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2058,1.1,1.9,2.0,2.6,1.4,1.1,1.6,1.7,2.8,4.9,79,79,79,79,39,39,39,39,39,39
2059,1.2,2.1,2.1,2.7,1.4,1.1,1.5,1.8,2.7,5.1,79,79,79,79,39,39,39,39,39,39
2060,1.1,1.9,2.1,2.7,1.4,1.2,1.6,1.7,2.9,5.1,79,79,79,79,39,39,39,39,39,39
2061,1.1,1.8,1.9,2.6,1.5,1.1,1.5,1.7,2.7,5.0,79,79,79,79,39,39,39,39,39,39
2062,1.1,1.9,2.0,2.6,1.4,1.1,1.6,1.7,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2063,1.1,1.8,2.0,2.6,1.5,1.1,1.5,1.7,2.7,5.0,79,79,79,79,39,39,39,39,39,39
2064,1.1,1.9,2.0,2.5,1.3,1.2,1.7,1.7,2.9,5.1,79,79,79,79,39,39,39,39,39,39
2065,1.1,1.9,2.0,2.5,1.4,1.0,1.5,1.7,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2066,1.1,1.7,1.8,2.5,1.4,1.1,1.6,1.7,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2067,1.1,2.0,2.1,2.7,1.4,1.0,1.5,1.7,2.9,5.3,79,79,79,79,39,39,39,39,39,39
2068,1.1,1.7,1.9,2.5,1.4,1.0,1.6,1.7,2.9,5.2,79,79,79,79,39,39,39,39,39,39
2069,1.1,1.9,2.0,2.5,1.4,1.0,1.6,1.7,3.0,5.1,79,79,79,79,39,39,39,39,39,39
2070,1.1,1.9,2.0,2.6,1.5,1.3,1.6,1.7,2.8,5.2,79,79,79,79,39,39,39,39,39,39
2071,1.2,2.0,2.1,2.6,1.4,1.2,1.5,1.7,2.8,4.9,79,79,79,79,39,39,39,39,39,39
2072,1.1,1.8,2.0,2.6,1.3,1.1,1.6,1.7,2.8,5.1,79,79,79,79,39,39,39,39,39,39
2073,1.0,1.9,1.9,2.5,1.4,1.1,1.6,1.8,2.8,5.0,79,79,79,79,39,39,39,39,39,39
2074,1.1,1.9,2.0,2.7,1.4,1.1,1.5,1.7,2.8,5.2,79,79,79,79,39,40,39,39,39,39
2075,1.1,2.0,2.1,2.8,1.4,1.1,1.5,1.8,3.0,5.1,79,79,79,79,39,39,39,39,39,39
2076,1.2,1.9,2.0,2.7,1.5,1.1,1.6,1.8,2.9,5.2,79,79,79,79,39,39,40,40,40,40
2077,1.0,1.7,1.8,2.4,1.3,1.1,1.6,1.8,3.1,5.3,79,79,79,79,40,39,40,40,40,40
2078,1.1,1.9,2.0,2.6,1.5,1.2,1.7,1.9,3.1,5.7,79,79,79,79,39,39,39,39,39,39
2079,1.1,1.8,2.1,2.5,1.4,1.2,1.7,1.8,3.0,5.3,79,79,79,79,40,40,40,40,40,40
2080,1.1,1.7,1.8,2.2,1.5,1.1,1.5,1.6,2.7,4.7,40,81,40,81,41,41,41,40,40,40
2081,1.0,1.8,1.8,2.2,1.4,1.0,1.3,1.3,2.2,3.9,41,83,41,83,41,41,60,41,41,41
2082,1.1,1.9,2.1,2.2,1.5,1.0,1.2,1.4,2.1,3.9,41,83,41,83,41,207,60,41,41,41
2083,1.1,1.9,1.9,2.1,1.5,1.1,1.2,1.5,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2084,1.1,1.7,1.7,2.0,1.4,0.9,1.2,1.4,2.1,3.9,41,83,41,83,41,207,60,41,41,41
2085,1.1,1.8,1.8,2.1,1.4,0.9,1.3,1.3,2.1,4.0,41,83,41,83,41,207,60,41,41,41
2086,1.1,1.9,1.9,2.1,1.5,1.0,1.2,1.3,2.0,3.9,41,83,41,83,41,207,60,41,41,41
2087,1.1,1.9,1.8,2.3,1.5,1.1,1.4,1.4,2.1,3.9,41,83,41,83,41,207,60,41,41,41
2088,1.0,1.8,1.7,2.1,1.4,1.0,1.2,1.4,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2089,1.1,1.9,1.8,2.1,1.4,0.9,1.3,1.4,2.1,3.8,41,83,41,83,41,207,60,41,41,41
2090,1.1,1.8,1.7,2.1,1.4,1.0,1.2,1.3,1.9,4.0,41,83,41,83,41,207,60,41,41,41
2091,1.1,2.0,1.9,2.2,1.5,1.0,1.2,1.3,2.2,3.8,41,83,41,83,41,207,60,41,41,41
2092,1.1,1.8,1.7,2.1,1.4,0.8,1.3,1.4,1.9,4.0,41,83,41,83,41,207,60,41,41,41
2093,1.1,1.9,1.9,2.1,1.4,0.9,1.3,1.3,2.1,3.7,41,83,41,83,41,207,60,41,41,41
2094,1.1,1.9,1.8,2.3,1.5,1.0,1.3,1.4,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2095,1.1,2.0,1.8,2.2,1.4,0.9,1.3,1.2,2.1,3.8,41,83,41,83,41,207,60,41,41,41
2096,1.0,1.7,1.8,2.1,1.5,1.0,1.3,1.4,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2097,1.2,2.1,1.9,2.1,1.5,0.9,1.4,1.3,2.1,4.0,41,83,41,83,41,207,60,41,41,41
2098,1.0,2.0,1.7,2.0,1.4,0.9,1.4,1.4,2.0,4.1,41,83,41,83,41,207,60,41,41,41
2099,1.2,2.0,1.9,2.2,1.5,0.9,1.4,1.3,2.2,4.2,41,83,41,83,41,207,60,41,41,41
2100,1.1,1.7,1.7,2.0,1.4,0.9,1.3,1.4,2.1,4.1,41,83,41,83,41,207,60,41,41,41
2101,1.2,1.8,1.9,2.1,1.4,1.0,1.5,1.3,2.1,4.0,41,83,41,83,41,207,60,41,41,41
2102,1.1,1.7,1.7,2.1,1.5,0.9,1.4,1.4,2.2,4.1,41,83,41,83,41,207,60,41,41,41
2103,1.1,1.8,1.7,2.1,1.4,0.9,1.4,1.3,2.0,3.9,41,83,41,83,41,207,60,41,41,41
2104,1.2,1.7,1.9,2.1,1.5,1.0,1.4,1.4,2.1,4.1,41,83,41,83,41,207,60,41,41,41
2105,1.0,1.8,1.8,2.2,1.4,0.9,1.3,1.4,1.9,4.0,41,83,41,83,41,207,60,41,41,41
2106,1.1,1.9,2.0,2.2,1.4,1.0,1.3,1.4,2.2,3.9,41,83,41,83,41,207,60,41,41,41
2107,1.1,1.8,1.7,2.1,1.5,0.9,1.3,1.4,1.9,3.9,41,83,41,83,41,207,60,41,41,41
2108,1.1,1.8,1.7,2.1,1.5,0.9,1.4,1.3,2.1,3.8,41,83,41,83,41,207,60,41,41,41
2109,1.0,1.9,1.8,2.1,1.4,1.1,1.3,1.5,1.9,4.0,41,83,41,83,41,207,60,41,41,41
2110,1.1,1.8,1.7,2.1,1.4,0.9,1.3,1.3,2.1,3.9,41,83,41,83,41,207,60,41,41,41
2111,1.2,1.9,1.9,2.2,1.4,1.0,1.2,1.4,1.8,4.2,41,83,41,83,41,207,60,41,41,41
2112,1.1,1.8,1.7,2.2,1.4,1.0,1.3,1.3,2.1,3.8,41,83,41,83,41,207,60,41,41,41
2113,1.0,1.6,1.6,2.0,1.4,0.9,1.3,1.4,1.9,4.0,41,83,41,83,41,207,60,41,41,41
2114,1.0,1.9,1.7,2.2,1.3,0.9,1.3,1.3,2.0,4.1,41,83,41,83,41,207,60,41,41,41
2115,1.1,1.8,1.6,2.1,1.4,0.9,1.4,1.3,2.0,3.7,41,83,41,83,41,207,60,41,41,41
2116,1.1,1.7,1.8,2.1,1.4,1.0,1.4,1.4,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2117,1.0,1.9,1.8,2.0,1.3,0.8,1.3,1.3,2.1,3.7,41,83,41,83,41,207,60,41,41,41
2118,1.1,2.0,1.9,2.2,1.4,1.0,1.3,1.3,2.0,4.1,41,83,41,83,41,207,60,41,41,41
2119,1.0,1.9,1.8,2.1,1.4,1.0,1.3,1.3,2.1,4.0,41,83,41,83,41,207,60,41,41,41
2120,1.1,1.8,1.8,2.1,1.5,0.9,1.3,1.4,2.1,4.1,41,83,41,83,41,207,60,41,41,41
2121,1.1,1.8,1.8,2.1,1.4,1.0,1.4,1.4,2.0,4.2,41,83,41,83,41,207,60,41,41,41
2122,1.1,1.9,1.9,2.2,1.5,0.9,1.3,1.4,2.0,4.1,41,83,41,83,41,207,60,41,41,41
2123,1.1,1.9,1.8,2.2,1.5,1.0,1.4,1.3,2.1,4.1,41,83,41,83,41,207,60,41,41,41
2124,1.1,2.0,1.9,2.2,1.5,0.9,1.4,1.4,2.1,3.9,41,83,41,83,41,207,60,41,41,41
2125,1.1,1.9,2.0,2.1,1.4,1.0,1.3,1.3,2.0,4.1,41,83,41,83,41,207,60,41,41,41
2126,1.1,1.8,1.6,2.1,1.4,1.0,1.3,1.2,2.0,3.9,41,83,41,83,41,207,60,41,41,41
2127,1.1,1.8,1.8,2.0,1.4,0.9,1.3,1.3,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2128,1.1,1.8,1.9,2.1,1.4,0.9,1.3,1.2,2.1,3.7,41,83,41,83,41,207,60,41,41,41
2129,1.1,1.7,1.7,2.1,1.4,1.0,1.4,1.4,1.9,4.0,41,83,41,83,41,207,60,41,41,41
2130,1.1,2.0,1.8,2.1,1.5,0.9,1.3,1.2,2.2,3.8,41,83,41,83,41,207,60,41,41,41
2131,1.1,1.8,1.6,2.1,1.4,0.9,1.2,1.5,2.0,4.0,41,83,41,83,41,207,60,41,41,41
2132,1.1,1.8,1.7,2.1,1.6,0.9,1.4,1.3,2.2,3.8,41,83,41,83,41,207,60,41,41,41
2133,1.1,1.9,2.0,2.1,1.4,1.0,1.3,1.4,2.0,4.2,41,83,41,83,41,207,60,41,41,41
2134,1.2,2.2,1.9,2.2,1.5,1.1,1.3,1.3,2.1,3.8,41,83,41,83,41,207,60,41,41,41
2135,1.1,1.7,1.9,2.2,1.4,1.0,1.2,1.5,1.9,4.2,41,83,41,83,41,207,60,39,41,41
2136,1.1,1.9,1.8,2.1,1.4,0.9,1.2,1.4,1.9,4.2,41,83,41,83,41,207,60,42,41,41
2137,1.1,2.0,1.7,2.0,1.6,0.9,1.2,1.3,1.9,3.6,41,83,41,83,41,207,60,41,41,41
2138,1.1,1.9,1.7,1.8,1.4,1.1,1.1,1.0,1.6,3.2,42,85,42,85,42,42,60,42,42,42
2139,1.2,1.5,1.8,1.5,1.5,0.8,0.9,1.0,1.5,2.8,43,43,43,43,43,43,60,43,43,43
2140,1.1,1.4,1.7,1.4,1.5,0.9,1.0,1.0,1.4,2.6,43,87,43,87,43,43,60,43,43,43
2141,1.1,1.6,1.7,1.4,1.4,0.9,1.0,0.9,1.3,2.6,43,87,43,87,43,217,60,43,43,43
2142,1.1,1.5,1.6,1.4,1.5,0.8,1.0,0.9,1.4,2.8,43,87,43,87,43,120,60,43,43,43
2143,1.1,1.6,1.7,1.4,1.5,0.9,1.0,0.9,1.3,2.6,43,87,43,87,43,217,60,43,43,43
2144,1.2,1.7,1.8,1.5,1.4,0.9,1.0,1.0,1.3,2.7,43,87,43,43,43,217,60,43,43,43
2145,1.1,1.6,2.0,1.5,1.5,0.9,1.0,1.0,1.3,2.8,43,87,43,87,43,217,60,43,43,43
2146,1.2,1.6,1.7,1.5,1.5,0.8,0.9,0.9,1.4,2.7,43,87,43,87,43,217,60,43,43,43
2147,1.1,1.6,1.8,1.5,1.5,0.9,1.1,0.9,1.4,2.6,43,87,43,87,43,217,60,43,43,43
2148,1.2,1.4,1.8,1.5,1.6,1.0,1.0,1.0,1.4,2.7,43,87,43,87,43,217,60,43,43,43
2149,1.1,1.5,1.7,1.4,1.5,1.0,1.1,0.9,1.3,2.6,43,87,43,87,43,217,60,43,43,43
2150,1.2,1.7,2.0,1.5,1.5,1.1,1.1,0.9,1.4,2.9,43,87,43,87,43,43,60,43,43,43
2151,1.1,1.6,1.7,1.4,1.6,0.8,1.1,0.9,1.4,2.8,43,87,43,87,43,120,60,43,43,43
2152,1.1,1.5,1.8,1.5,1.5,0.9,1.0,0.9,1.3,2.9,43,87,43,87,43,120,60,43,43,43
2153,1.2,1.6,1.8,1.5,1.5,0.9,1.0,1.0,1.2,2.6,43,87,43,87,43,120,60,43,43,43
2154,1.1,1.5,1.6,1.4,1.4,0.8,1.1,0.9,1.4,2.7,43,87,43,87,43,120,60,43,43,43
2155,1.2,1.7,1.8,1.5,1.7,0.8,1.0,1.0,1.4,2.8,43,87,43,87,43,120,60,43,43,43
2156,1.2,1.6,1.8,1.5,1.5,0.9,1.1,1.1,1.4,2.7,43,87,43,87,43,120,60,43,43,43
2157,1.2,1.4,1.7,1.4,1.5,0.8,1.0,0.9,1.4,2.7,43,87,43,87,43,120,60,43,43,43
2158,1.1,1.6,1.9,1.5,1.5,0.9,1.1,0.9,1.4,2.6,43,87,43,87,43,120,60,43,43,43
2159,1.2,1.8,1.7,1.5,1.5,1.0,1.0,1.0,1.4,2.8,43,87,43,87,43,120,60,43,43,43
2160,1.2,1.6,1.9,1.4,1.6,0.8,1.0,0.9,1.4,2.6,43,87,43,87,43,120,60,43,43,43
2161,1.1,1.4,1.9,1.4,1.5,0.8,1.0,0.9,1.4,2.7,43,87,43,87,43,120,60,43,43,43
2162,1.1,1.6,1.8,1.4,1.6,0.8,1.1,0.9,1.4,2.6,43,87,43,87,43,120,60,43,43,43
2163,1.1,1.6,1.7,1.5,1.6,1.0,1.0,1.0,1.4,2.8,43,87,43,87,43,120,60,43,43,43
2164,1.3,1.4,2.0,1.6,1.6,1.0,1.0,0.9,1.4,2.9,43,87,43,87,43,120,60,43,43,43
2165,1.2,1.6,1.7,1.5,1.5,0.9,1.0,1.0,1.4,2.6,43,87,43,87,43,120,60,43,43,43
2166,1.2,1.5,1.8,1.3,1.5,0.8,1.0,1.0,1.4,2.7,43,87,43,87,43,120,60,43,43,43
2167,1.0,1.5,1.6,1.4,1.5,0.9,1.0,0.9,1.3,2.6,43,87,43,43,43,120,60,43,43,43
2168,1.1,1.5,1.8,1.5,1.5,0.9,1.0,0.9,1.3,2.6,43,87,43,87,43,120,60,120,43,43
2169,1.3,1.7,2.2,1.6,1.5,0.9,0.9,0.9,1.5,2.6,43,87,43,87,43,120,60,43,43,43
2170,1.1,1.7,1.8,1.4,1.6,1.0,0.9,0.9,1.3,2.5,43,87,43,87,43,120,60,120,43,43
2171,1.2,1.7,1.9,1.4,1.6,0.9,1.0,1.0,1.4,2.8,43,87,43,87,43,120,60,43,43,43
