CH Name,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R,Dis AD 전(하단),Dis AD 후(상단),Dis 8R,Dis AD 좌(상단),Dis 1R,Dis 2R,VI 8R,Suc AD 후 상,Suc  AD 우 중,Suc  AD 전 하,DIS 전 중,Suc  AD 전 중,Suc  1R,Suc  3R,압력센서 하,저압 SV 용접부,VI 용접부,VI 7R,압력센서 상,Suc  2R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH23,CH24,CH25,CH26
205,2.1,4.4,2.4,0.4,0.9,2.5,3.5,1.8,1.8,2.4,1,1,2.1,3.4,0.9,1.2,1.6,2.7,2.8,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
206,2.1,4.5,2.5,0.4,0.9,2.5,3.4,1.9,1.8,2.3,1.1,1,2.1,3.5,0.9,1,1.6,2.7,2.7,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
207,2.1,4.5,2.4,0.4,0.8,2.4,3.4,2.1,2.1,2.4,1.1,1,2.1,3.5,0.9,1.1,1.5,2.7,2.8,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
208,1.9,4.5,2.4,0.4,0.9,2.4,3.2,1.9,1.8,2.6,1,1,2.1,3.5,0.9,1,1.5,2.3,2.7,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
209,2.1,4.4,2.5,0.4,0.8,2.4,3.3,2.3,1.7,2.3,1,0.9,2.1,3.5,0.9,1.1,1.5,2.3,2.9,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
210,2.1,4.3,2.4,0.4,0.8,2.5,3.4,1.9,1.9,2.5,1.1,1,2.1,3.6,0.9,1,1.5,2.5,2.9,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
211,2,4.5,2.5,0.4,0.8,2.5,3.5,1.8,1.7,2.6,1,1,2.1,3.6,0.9,1,1.5,2.5,2.9,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
212,2,4.4,2.6,0.4,0.7,2.4,3.4,1.8,1.9,2.6,1,1,2,3.5,0.9,1.2,1.5,2.5,2.8,3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
213,2,4.5,2.5,0.4,0.7,2.5,3.4,1.8,1.9,2.4,1,0.9,2.1,3.5,0.9,0.9,1.5,2.5,2.8,3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
214,2,4.5,2.6,0.4,0.7,2.5,3.4,2,1.8,2.7,1,1,2.1,3.4,0.9,1.1,1.6,2.8,2.7,2.8,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
215,2,4.5,2.5,0.4,0.8,2.7,3.5,1.9,1.8,2.8,1,0.9,2.2,3.5,0.9,1.1,1.6,2.7,2.9,3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
216,2,4.7,2.5,0.4,0.7,2.4,3.3,1.9,2.1,2.8,1,0.9,2.1,3.5,0.9,1.2,1.5,2.5,2.9,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
217,2,4.3,2.6,0.4,0.7,2.2,3.3,2.3,1.8,2.4,1,1,2.1,3.4,1,1,1.5,2.3,2.7,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
218,2,4.5,2.5,0.5,0.8,2.3,3.4,1.9,1.8,2.7,1,1,2.1,3.4,0.9,1.7,1.5,2.5,2.7,2.5,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,234,468,117,117
219,2.1,4.4,2.5,0.4,0.8,2.4,3.4,2.3,1.9,2.8,1.1,1,2.1,3.5,0.9,1.5,1.6,2.6,2.7,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
220,2,4.4,2.5,0.4,0.8,2.5,3.6,1.9,1.9,2.5,1.1,1.1,2.1,3.5,0.9,1.1,1.6,2.7,3,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
221,2,4.4,2.4,0.4,0.7,2.5,3.4,1.9,2,2.3,1.1,1,2.1,3.6,0.9,1.2,1.5,2.6,2.9,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
222,2,4.3,2.4,0.4,0.9,2.4,3.4,1.8,1.7,2.4,1,0.9,2,3.5,1,0.9,1.5,2.5,2.7,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
223,2.1,4.3,2.5,0.4,0.8,2.3,3.3,1.8,2,2.3,1,1,2.1,3.4,0.9,1,1.5,2.3,2.9,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
224,2,4.3,2.5,0.4,0.8,2.3,3.2,1.9,1.8,2.5,1,1,2.1,3.4,0.9,0.9,1.5,2.2,2.8,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
225,2,4.3,2.5,0.5,0.9,2.5,3.4,1.9,1.8,2.8,1,0.9,2.1,3.4,0.9,1.1,1.6,2.7,3,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
226,2.1,4.4,2.5,0.4,0.7,2.5,3.6,1.8,1.8,2.5,1,0.9,2.3,3.5,0.9,1,1.6,2.9,2.8,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
227,2.1,4.5,2.5,0.4,0.7,2.6,3.7,1.9,2.1,2.5,1.1,1,2.3,3.5,0.9,1,1.7,2.6,2.8,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
228,2.1,4.6,2.6,0.4,0.8,2.5,3.4,1.9,1.9,2.2,1.1,1,2.2,3.5,0.9,1,1.6,2.7,2.8,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
229,2,4.5,2.6,0.4,0.8,2.6,3.4,1.9,2,2.7,1,1.2,2.1,3.5,1,1,1.6,2.7,2.9,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
230,2,4.5,2.5,0.4,0.8,2.5,3.4,2,1.8,2.4,1,1,2.1,3.4,1,1,1.7,2.7,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
231,2,4.3,2.5,0.5,0.7,2.3,3.4,1.9,2,2.6,1,0.9,2.1,3.5,0.9,1,1.6,2.6,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
232,2,4.4,2.5,0.4,0.8,2.5,3.5,2.5,1.9,2.7,1.1,1,2.2,3.4,0.9,1,1.6,2.7,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
233,2.1,4.4,2.4,0.4,0.7,2.5,3.5,1.9,1.8,2.7,1,1,2.2,3.4,0.9,1.1,1.6,2.5,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
234,2,4.4,2.5,0.4,0.8,2.5,3.5,1.8,2,2.9,1,1.3,2.1,3.5,0.9,1,1.6,2.7,3.1,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
235,2,4.5,2.4,0.4,0.7,2.5,3.4,1.9,1.8,2.5,1,1,2.1,3.6,0.9,1,1.6,2.7,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
236,2.1,4.5,2.5,0.4,0.8,2.6,3.6,1.9,1.8,2.4,1,1,2.1,3.6,0.9,1.1,1.6,2.6,3,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
237,2.1,4.5,2.5,0.4,0.7,2.5,3.6,1.8,1.8,2.4,1.1,1,2.1,3.6,1,1,1.6,2.7,3,2.6,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,234,469,117,117
238,2.1,4.4,2.4,0.4,0.8,2.4,3.6,1.8,2,2.4,1.1,1,2.1,3.6,0.9,1,1.6,2.7,2.9,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
239,2.1,4.5,2.4,0.4,0.7,2.5,3.6,2,2.2,2.4,1,1,2.2,3.4,0.9,1.2,1.6,2.7,2.9,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
240,2,4.4,2.5,0.4,0.7,2.5,3.6,1.9,1.8,2.7,1,1,2.2,3.5,0.9,1.2,1.5,2.5,3.1,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
241,2.1,4.4,2.4,0.4,0.6,2.5,3.5,1.9,1.9,2.9,1,1,2.2,3.5,1,1.1,1.6,2.4,2.8,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
242,2,4.5,2.5,0.4,0.8,2.5,3.4,1.9,1.9,2.8,1.1,1,2.2,3.5,0.9,1.1,1.6,2.5,2.9,2.2,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
243,2,4.4,2.5,0.4,0.7,2.5,3.6,1.8,1.9,2.4,1,1,2.2,3.6,0.9,1.1,1.6,2.7,2.7,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
244,2,4.6,2.6,0.4,0.7,2.6,3.6,1.9,1.9,2.5,1.1,0.9,2.1,3.5,0.9,1,1.6,2.7,2.9,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
245,2.1,4.6,2.5,0.4,0.8,2.5,3.5,1.9,2,2.6,1,1,2.1,3.5,1,1.1,1.6,2.7,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
246,2.1,4.5,2.5,0.4,0.8,2.6,3.6,1.9,1.9,2.4,1.1,1,2.2,3.5,1,1.1,1.7,2.7,2.8,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
247,2,4.3,2.4,0.4,0.7,2.4,3.4,1.8,1.9,2.6,1,1,2.2,3.5,0.9,1,1.6,2.5,2.8,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
248,2,4.4,2.5,0.4,0.7,2.4,3.4,1.8,1.8,2.5,1,1,2.2,3.5,0.9,1.2,1.5,2.5,2.7,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
249,2,4.3,2.5,0.4,0.8,2.5,3.5,1.9,1.8,2.2,1,1,2.2,3.3,1,1.2,1.5,2.7,2.8,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
250,2.1,4.5,2.5,0.4,0.7,2.6,3.7,2.1,1.8,2.5,1.1,1,2.2,3.5,0.9,1,1.5,2.7,2.7,2.5,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,234,468,117,117
251,2,4.5,2.5,0.4,0.7,2.7,3.6,2.3,1.9,2.4,1.1,1,2.2,3.4,0.9,1.2,1.6,2.8,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
252,2.1,4.4,2.6,0.4,0.7,2.5,3.5,1.9,2.1,2.4,1.1,1,2.2,3.5,0.9,1.1,1.6,2.8,2.8,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
253,2,4.4,2.5,0.4,0.7,2.4,3.4,2,1.9,2.5,1,1,2.1,3.4,0.9,1.2,1.6,2.4,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
254,2.1,4.3,2.5,0.4,0.7,2.3,3.3,1.9,1.7,2.5,1,1,2.2,3.4,0.9,1.1,1.5,2.4,3,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
255,2,4.4,2.5,0.4,0.8,2.6,3.5,1.8,1.7,2.3,1.1,1,2.2,3.5,0.9,1.2,1.6,2.7,2.7,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
256,2,4.2,2.4,0.4,0.8,2.3,3.4,1.8,1.9,2.6,1,1,2.1,3.4,0.9,1.1,1.6,2.5,2.8,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
257,2,4.2,2.4,0.4,0.7,2.2,3.3,1.9,1.8,2.6,1,1,2.1,3.4,0.9,1.1,1.6,2.1,2.9,2.2,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
258,2,4.1,2.5,0.4,0.6,2.3,3.3,1.8,1.8,2.8,1,1.1,2.1,3.5,0.9,1.2,1.5,2.3,2.7,2.4,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,234,468,117,117
259,2,4.4,2.6,0.4,0.8,2.6,3.5,1.8,2.1,2.5,1.1,1,2.2,3.5,0.9,1,1.6,2.8,2.6,2.7,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
260,2,4.3,2.6,0.4,0.9,2.6,3.5,1.8,1.7,2.2,1.1,1,2.2,3.4,1,1.1,1.6,2.9,2.7,2.6,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
261,2,4.2,2.5,0.4,0.7,2.4,3.4,3.4,1.8,2.2,1,0.9,2.2,3.4,0.9,1.2,1.5,2.6,2.7,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
262,2,4.2,2.7,0.4,0.8,2.5,3.7,2,1.8,2.2,1,1,2.2,3.5,0.9,1,1.6,2.7,2.8,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
263,2,4.4,2.4,0.4,0.7,2.3,3.5,9.6,1.8,2.3,1,1,2.1,3.4,0.9,1,1.5,2.4,2.8,2.2,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
264,2,4.2,2.5,0.4,0.6,2.3,3.4,1.8,1.9,2.6,1,1,2.1,3.4,1,1.2,1.6,2.5,2.8,2.3,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,234,468,117,117
265,2,4.3,2.5,0.4,0.7,2.6,3.6,1.9,1.9,2.5,1.1,1,2.1,3.5,0.9,1.1,1.6,2.7,3.1,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
266,2,4.3,2.5,0.4,0.8,2.4,3.4,1.9,1.9,2.2,1,1,2.1,3.4,0.9,1.1,1.6,2.4,2.7,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
267,2,4.4,2.6,0.4,0.8,2.5,3.5,2,2,2.4,1.1,1,2.2,3.8,0.9,1.3,1.6,2.9,2.8,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
268,2.1,4.5,2.5,0.4,0.8,2.5,3.5,1.9,1.7,2.6,1,1,2.2,3.4,0.9,1.1,1.6,2.7,2.7,2.2,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
269,2,4.4,2.5,0.4,0.7,2.6,3.5,1.9,1.8,2.5,1,1,2.2,3.5,0.9,1,1.5,2.8,2.8,2.4,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,234,468,117,117
270,2.1,4.4,2.6,0.4,0.7,2.6,3.6,1.8,1.8,2.5,1,1,2.2,3.5,0.9,1.2,1.6,2.7,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,234,469,117,117
271,2,4.5,2.4,0.5,0.8,2.4,3.5,1.9,1.9,2.3,1,1,2.1,3.5,0.9,1.1,1.6,2.5,3,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
272,2.1,4.4,2.5,0.5,0.7,2.6,3.6,2,1.7,2.5,1.1,1,2.2,3.5,0.9,1.1,1.5,3,2.9,2.5,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,468,468,117,117
273,2,4.2,2.6,0.4,0.8,2.4,3.4,2.1,1.8,2.4,1,1.1,2.2,3.4,0.9,1,1.5,2.6,2.9,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
274,2.1,4.3,2.6,0.4,0.8,2.5,3.6,2,1.8,2.6,1.1,1,2.2,3.5,0.9,1.1,1.6,2.9,2.8,2.4,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
275,2,4.4,2.6,0.4,0.7,2.6,3.7,2,1.7,2.6,1.1,1,2.1,3.4,0.9,1.1,1.6,3,2.8,2.3,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
276,2,4.3,2.4,0.4,0.8,2.5,3.5,2,1.8,2.9,1,0.9,2.2,3.5,0.9,1.1,1.6,2.7,2.8,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
277,2,4.3,2.5,0.4,0.8,2.6,3.5,1.8,1.8,2.4,1,1,2.1,3.5,0.9,1,1.5,2.6,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
278,2,4.3,2.5,0.4,0.8,2.6,3.5,1.9,1.9,2.3,1,0.9,2.1,3.4,0.9,1,1.5,2.6,2.7,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
279,2,4.5,2.5,0.4,0.8,2.4,3.6,1.8,1.8,2.3,1,1,2.2,3.6,0.9,1.1,1.5,2.6,2.8,2.2,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
280,2.1,4.5,2.7,0.5,0.8,2.5,3.6,2.8,2,2.3,1,1,2.2,3.5,0.9,1,1.5,2.6,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
281,2.1,4.6,2.6,0.4,0.8,2.5,3.5,2.1,1.8,2.5,1,1,2.1,3.5,0.9,1.3,1.5,2.6,2.9,2.5,117,117,117,117,117,117,469,117,117,117,117,117,117,117,234,117,469,469,117,117
282,2.1,4.4,2.6,0.5,0.7,2.3,3.5,2.1,1.9,2.5,1,1.1,2.1,3.5,0.9,1.1,1.5,2.7,3.1,2.4,117,117,117,117,117,117,468,117,117,117,117,117,117,117,234,117,468,468,117,117
283,2.2,4.6,2.7,0.4,0.7,2.6,3.9,2,1.9,2.5,1,1,2.2,3.6,1,1.1,1.6,3,3.2,2.5,118,118,118,118,118,118,469,118,118,118,118,118,118,118,235,118,469,469,118,118
284,1.4,3,1.8,0.3,0.9,1.7,3.5,1.3,1.4,1.6,0.6,0.6,1.5,2.3,0.8,0.9,1.5,2.9,2.4,1.4,121,121,121,121,242,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
285,1.4,2.9,1.6,0.3,0.7,1.6,3.5,1.3,1.5,1.7,0.6,0.6,1.5,2.4,0.8,0.8,1.5,3,2.7,1.3,121,121,121,121,242,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
286,1.3,2.9,1.6,0.3,0.6,1.3,3.2,1.4,1.6,1.5,0.5,0.6,1.4,2.2,0.9,0.8,1.5,2.4,2.5,1,121,121,121,121,242,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
287,1.4,2.9,1.7,0.4,0.6,1.7,3.3,1.3,1.5,1.5,0.6,0.6,1.5,2.3,0.8,0.8,1.5,2.6,2.7,1.2,121,121,121,121,242,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
288,1.4,3,1.5,0.3,0.7,1.6,3.1,1.2,1.5,1.8,0.6,0.7,1.4,2.3,0.8,1.1,1.5,2.4,2.5,1,121,121,121,121,242,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
289,1.4,2.9,1.6,0.3,0.8,1.6,3.3,1.3,1.6,1.6,0.6,0.6,1.4,2.3,0.8,1,1.5,2.7,2.4,1.1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
290,1.4,3.1,1.7,0.3,0.8,1.5,3.2,1.2,1.5,2,0.5,0.7,1.4,2.3,0.8,0.8,1.5,2.6,2.5,1.1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
291,1.4,2.8,1.7,0.3,0.7,1.5,3.4,1.2,1.5,1.7,0.6,0.6,1.5,2.3,0.8,0.8,1.4,2.6,2.5,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
292,1.4,2.8,1.8,0.3,0.7,1.5,3.2,1.2,1.5,1.4,0.6,0.7,1.5,2.2,0.9,0.7,1.5,2.4,2.5,1.1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
293,1.4,2.9,1.8,0.3,0.8,1.7,3.3,1.5,1.6,1.7,0.6,0.7,1.5,2.4,0.8,0.9,1.5,2.6,2.3,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
294,1.4,3,1.7,0.3,0.7,1.7,3.4,1.2,1.3,1.4,0.6,0.7,1.4,2.2,0.8,1,1.4,2.6,2.5,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
295,1.3,3,1.7,0.3,0.7,1.7,3.2,1.3,1.7,1.4,0.6,0.7,1.5,2.4,0.8,0.8,1.5,2.5,2.6,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
296,1.4,2.8,1.6,0.3,0.7,1.6,3.2,1.2,1.7,1.7,0.6,0.7,1.5,2.3,0.8,0.7,1.4,2.5,2.5,1.1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
297,1.4,2.9,1.7,0.3,0.7,1.6,3.1,1.2,1.3,1.6,0.6,0.6,1.5,2.2,0.9,0.9,1.4,2.6,2.5,1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
298,1.3,2.8,1.7,0.3,0.6,1.5,3.3,1.2,1.4,1.7,0.6,0.7,1.5,2.4,0.8,0.9,1.5,2.6,2.4,1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
299,1.4,3.1,1.5,0.3,0.8,1.6,3.4,1.2,1.5,1.5,0.6,0.8,1.4,2.2,0.8,0.9,1.4,2.5,2.4,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
300,1.3,3,1.7,0.3,0.7,1.6,3.3,1.2,1.4,1.7,0.7,0.7,1.4,2.2,0.8,0.9,1.4,2.7,2.5,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
301,1.4,3,1.7,0.3,0.8,1.6,3.5,1.3,1.5,1.9,0.6,0.6,1.5,2.3,0.8,0.9,1.4,2.4,2.6,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
302,1.3,2.9,1.6,0.3,0.7,1.3,3,1.2,1.4,1.8,0.5,0.6,1.4,2.2,0.8,0.8,1.4,2.2,2.5,1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
303,1.4,3,1.7,0.3,0.7,1.6,3.2,1.2,1.4,1.9,0.6,0.7,1.5,2.4,0.8,0.9,1.4,2.5,2.5,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
304,1.3,3,1.7,0.3,0.7,1.6,3.4,1.2,1.3,1.7,0.6,0.7,1.5,2.4,0.8,0.8,1.4,2.7,2.6,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
305,1.4,2.9,1.8,0.3,0.9,1.5,3.3,1.2,1.6,1.9,0.5,0.6,1.4,2.2,0.8,0.9,1.4,2.5,2.4,1.1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
306,1.3,3,1.8,0.3,0.8,1.6,3.4,1.2,1.6,1.5,0.6,0.6,1.4,2.3,0.8,0.9,1.4,2.7,2.6,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
307,1.4,2.9,1.6,0.3,0.7,1.6,3.2,1.2,1.5,1.6,0.5,0.6,1.4,2.3,0.8,0.7,1.5,2.6,2.5,1.1,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
308,1.3,2.9,1.8,0.3,0.8,1.7,3.3,1.3,1.4,1.5,0.7,0.7,1.4,2.5,0.8,0.8,1.4,2.5,2.4,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
309,1.4,3.2,1.7,0.3,0.7,1.7,3.4,1.4,1.5,1.5,0.6,0.7,1.4,2.3,0.8,0.8,1.4,2.8,2.4,1.2,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
310,1.5,3.1,1.7,0.3,0.9,1.7,3.3,1.2,1.4,1.5,0.6,0.7,1.5,2.4,0.8,0.8,1.4,2.6,2.5,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,242,121,242,242,121,121
311,1.4,2.9,1.7,0.3,1,1.7,3.6,1.3,1.5,1.7,0.7,0.7,1.5,2.3,0.8,1,1.4,3,2.5,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
312,1.4,3,1.6,0.3,0.8,1.6,3.4,1.3,1.4,1.8,0.6,0.8,1.4,2.2,0.8,0.9,1.4,2.6,2.4,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
313,1.4,3.3,1.7,0.3,0.7,1.6,3.3,1.8,1.5,2,0.6,0.7,1.4,2.3,0.8,0.9,1.4,2.6,2.5,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
314,1.4,3,1.7,0.3,0.8,1.6,3.2,1.3,1.4,2.4,0.6,0.6,1.4,2.3,0.8,0.8,1.4,2.5,2.5,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
315,1.4,2.9,1.6,0.3,0.8,1.6,3.2,1.8,1.5,1.6,0.6,0.7,1.4,2.3,0.8,0.9,1.3,2.4,2.6,1.3,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
316,1.4,3.1,1.7,0.3,0.8,1.6,3.3,1.3,1.4,1.9,0.6,0.7,1.5,2.4,0.8,0.8,1.5,2.6,2.5,1.6,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
317,1.3,3.3,1.7,0.3,0.9,1.6,3.4,1.3,1.3,1.6,0.7,0.7,1.4,2.3,0.7,1,1.3,2.3,2.6,1.6,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
318,1.4,3.2,1.8,0.3,0.8,1.7,3.5,1.4,1.4,1.7,0.7,0.6,1.4,2.2,0.8,0.9,1.4,2.7,2.6,1.4,121,121,121,121,121,121,242,121,121,121,121,121,121,121,121,121,242,242,121,121
