CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
228,1.7,1.5,2.9,6.9,5.8,3,7.3,1.3,6.4,1.1,2.5,5.9,8.6,1.1,1.4,2.7,4.5,6.4,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
229,1.6,1.5,2.9,6.7,5.8,3,7,1.3,6.6,1.1,2.4,5.9,8.5,1.1,1.4,2.7,4.6,6.5,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
230,1.6,1.5,3,6.9,5.8,2.9,7.2,1.4,6.4,1.2,2.4,6,8.3,1.1,1.5,2.6,4.9,6.4,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
231,1.7,1.6,3,6.7,5.8,2.9,7.1,1.3,6.3,1.1,2.4,6.2,8.5,1.2,1.4,2.7,4.8,6.5,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
232,1.7,1.5,2.9,6.8,5.7,3,7.2,1.3,6.2,1.1,2.4,5.7,8.4,1.5,1.5,2.6,4.6,6.3,35,35,35,35,35,35,35,70,35,35,70,35,35,35,70,35,35,35
233,1.6,1.5,2.9,6.4,5.6,2.9,7.2,1.3,6.1,1.1,2.3,5.3,8.1,1.3,1.3,2.6,4.8,6.2,35,35,35,35,35,35,35,70,35,35,70,35,35,35,70,35,35,35
234,1.7,1.5,2.9,6.3,5.6,2.8,6.8,1.3,6.1,1.1,2.2,5,8,1.6,1.3,2.5,4.7,6.4,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
235,1.7,1.5,2.8,6.3,5.6,2.6,6.8,1.3,6.1,1.1,2.1,5,7.8,1.5,1.3,2.5,4.7,6.2,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
236,1.7,1.5,2.7,6.1,5.7,2.6,6.6,1.2,6,1.1,2.1,4.8,8,1.3,1.3,2.5,4.6,6.2,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
237,1.6,1.5,2.8,6.1,5.6,2.6,6.6,1.2,6,1.1,2.2,4.8,8.2,1.3,1.4,2.6,4.7,6.2,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
238,1.6,1.4,2.7,6.1,5.5,2.5,6.7,1.3,6.1,1.1,2.2,5,7.7,1.3,1.3,2.5,4.8,6.2,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
239,1.6,1.4,2.8,6.2,5.5,2.7,6.7,1.3,6.1,1,2.1,5,8,1.5,1.4,2.5,4.7,6.2,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
240,1.6,1.4,2.8,6.2,5.5,2.4,6.5,1.3,6.1,1.1,2.2,5,8,1.5,1.4,2.6,4.8,6.2,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
241,1.6,1.5,2.8,6.2,5.7,2.5,6.7,1.3,6.1,1.1,2.2,5,7.7,1.4,1.3,2.6,4.8,6.3,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
242,1.6,1.4,2.7,6.1,5.6,2.6,6.6,1.3,6,1,2.2,4.9,8,1.3,1.3,2.5,4.8,6.3,35,35,35,35,35,35,35,71,35,35,71,35,35,35,141,35,35,35
243,1.7,1.7,3.2,7.9,5.7,4.1,7.6,1.9,6.1,1.1,3.4,6.2,9.8,2.3,1.3,2.9,4.8,6.5,35,35,35,35,35,35,35,70,35,35,70,35,35,35,70,35,35,35
244,1.8,2.1,3.2,9,6.4,4.6,7.8,3.4,6.6,1.2,6.2,7.5,9.5,4.6,1.9,3.8,3.1,4.6,32,32,32,32,32,32,32,32,32,32,32,32,32,32,65,32,65,32
245,1,1.9,2.1,8.8,4.5,1.2,3.5,1.3,4.2,0.7,2.8,7.6,6.2,2.3,1,2.9,2.8,2.5,30,30,30,30,30,60,30,60,30,30,30,30,30,60,60,30,30,30
246,1,1.9,2,8.7,4.7,1.4,3.4,1.6,4.3,0.7,3.2,7.7,6.2,2.7,1,2.9,2.8,2.6,30,30,30,30,30,61,30,30,30,30,30,30,30,30,61,30,30,30
247,0.9,1.9,2,8.7,4.9,1.5,3.5,1.6,4.4,0.7,3.3,7.9,5.9,2.9,1,2.9,2.8,2.7,30,30,30,30,30,61,30,30,30,30,30,30,30,30,61,30,30,30
248,0.9,1.8,2.1,8.4,4.8,1.5,3.4,1.7,4.4,0.7,3.4,7.9,5.7,2.8,1,2.8,2.9,2.6,30,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
249,0.9,1.8,2.3,8.3,4.7,1.8,3.6,1.7,4.2,0.7,3.3,8.1,5.4,2.8,1.1,2.8,2.7,2.6,30,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
250,0.9,1.8,2.2,8.5,4.8,1.7,3.6,1.8,4.5,0.6,3.4,8,5.4,3.1,1.1,2.8,2.9,2.6,121,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
251,0.9,1.8,2.2,8.4,4.9,1.7,3.4,1.8,4.4,0.7,3.5,8,5.3,3.2,1,2.9,2.8,2.8,121,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
252,0.9,1.8,2.3,8.2,4.9,1.6,3.5,1.8,4.4,0.7,3.5,8,5.4,3.2,1,2.7,2.8,2.8,121,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
253,0.9,1.8,2.2,8.1,4.9,1.9,3.4,1.9,4.5,0.6,3.5,8,5,3,0.9,2.9,2.8,2.8,121,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
254,1,1.7,2.2,8.3,4.9,1.7,3.3,1.8,4.5,0.7,3.5,7.8,5.2,3.1,0.9,2.9,2.6,2.6,121,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
255,0.9,1.8,2.2,8.2,5,1.6,3.3,1.9,4.5,0.7,3.6,7.7,5.3,3.2,1,2.8,2.7,2.8,121,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
256,0.9,1.9,2.4,8.1,4.8,1.7,3.2,1.8,4.3,0.7,3.4,7.8,5.1,3.1,0.9,3.2,3,2.7,60,30,30,30,30,60,30,30,30,30,30,30,30,30,60,30,30,30
257,1,1.6,3.3,7.9,3.9,2,3.5,1.5,3.4,0.6,3,7.6,5.1,2.3,1.1,3.1,4.3,3.2,29,29,29,29,29,28,29,29,29,29,29,29,29,28,58,29,29,28
258,0.9,1,3.3,5.9,2,2.2,3.7,1.2,1.9,0.6,1.7,6,5.1,1.7,0.9,1.5,4.4,5,27,27,27,27,26,26,27,26,53,26,52,27,27,26,53,26,26,27
259,1,0.7,3.2,3.8,2.1,2.1,2.8,1.5,2.2,0.8,4.4,4.1,5.2,1.7,1.1,1.4,5.4,6.9,25,25,25,24,49,25,25,24,49,25,49,24,49,24,49,24,25,49
260,1.1,0.6,2.6,3.8,3,2.8,2.6,2.2,3,0.8,9.1,4.1,6.7,2.7,1.7,2.6,5.4,8.2,46,45,23,23,45,22,22,22,45,23,45,23,45,22,45,45,22,46
261,0.9,0.5,2.2,3.1,4.4,3.6,2.4,3.2,4.3,0.7,6.8,3.6,2.5,4.3,1.2,2.1,4.4,4.8,41,61,21,41,21,21,21,21,21,21,41,41,21,21,41,21,41,41
262,0.5,0.5,1.2,2.2,3.6,3,2.2,2.5,3.4,0.4,6.2,3.5,2.7,3.9,0.8,1.2,4.5,3.5,20,20,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
263,0.5,0.5,1.4,2.2,3.8,2.9,2.2,2.6,3.7,0.4,6.5,3.5,2.7,4.1,0.9,1.4,4.2,3.3,61,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
264,0.6,0.5,1.3,2.1,4,3.1,2.2,2.7,3.8,0.5,6.3,3.4,2.8,4.2,0.9,1.3,4.3,3.5,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
265,0.6,0.5,1.4,2.2,3.8,3.2,2.1,2.6,3.7,0.5,6.3,3.5,2.7,4.1,0.8,1.3,4.2,3.4,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
266,0.6,0.5,1.4,2.3,3.9,3.1,2.2,2.7,3.7,0.5,6.3,3.6,2.8,4,0.8,1.3,4.4,3.5,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
267,0.6,0.5,1.4,2.1,3.8,3.1,2,2.6,3.7,0.5,6.2,3.6,2.8,4,0.8,1.3,4.5,3.3,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
268,0.6,0.5,1.3,2.2,3.9,3,2.2,2.6,3.7,0.5,6.3,3.4,2.8,4,0.8,1.3,4.3,3.3,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
269,0.6,0.6,1.4,2.2,3.9,3,2.2,2.6,3.8,0.4,6.2,3.4,2.8,4,0.8,1.3,4.3,3.2,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
270,0.6,0.6,1.4,2.1,3.8,3.1,2.1,2.6,3.8,0.5,6.3,3.4,2.7,4.1,0.8,1.2,4.4,3.1,121,121,20,40,20,20,20,20,20,20,40,20,20,20,20,20,40,40
271,0.7,0.7,1.8,4.7,3.7,2.9,3.2,2.5,3.7,0.6,6.1,4,4.6,3.9,0.8,1.5,5.5,3.3,20,20,19,38,20,20,20,20,20,19,39,20,20,20,20,20,39,39
272,0.9,1.1,1.9,6.6,4.1,2.6,5.1,1.5,3.7,0.7,4.3,3.8,10.1,3.4,1,1,6.3,3.8,18,35,18,35,17,35,17,35,17,18,35,18,18,35,68,128,35,35
273,0.8,1.3,2.1,7.2,3.5,2.9,4.5,1.6,3.4,0.8,3.7,2.6,10.2,3.9,1,1.2,4.7,4.2,31,31,31,31,16,31,16,31,16,31,31,15,31,31,64,136,31,31
274,0.9,1.3,2.1,6.7,1.6,2.2,3.5,1.3,1.6,0.8,3.2,2.7,8.1,3.5,0.5,0.9,3.2,4.5,30,30,30,30,15,30,30,30,15,30,30,30,30,30,45,135,30,30
275,0.8,1.2,2.1,6.9,1.7,2.2,3.6,1.3,1.6,0.7,3.3,2.6,8,3.6,0.6,0.9,3,3.9,30,30,30,30,15,30,30,30,15,30,30,15,30,30,61,136,30,30
276,0.9,1.2,2.2,6.5,1.8,2.3,3.5,1.3,1.7,0.8,3.4,2.7,8.1,3.6,0.5,1,3,4.1,30,30,30,30,15,30,30,30,15,30,30,15,30,30,61,136,30,30
277,0.9,1.2,2.2,6.4,1.8,2.2,3.4,1.4,1.6,0.8,3.2,2.7,7.8,3.5,0.5,0.9,3.1,4.1,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
278,0.8,1.2,2.1,6.4,1.7,2.3,3.4,1.4,1.7,0.7,3.2,2.8,7.8,3.4,0.5,0.8,3,4,30,30,30,30,15,30,30,30,15,30,30,30,30,30,61,136,30,30
279,0.9,1.2,2.1,6.4,1.9,2.3,3.7,1.3,1.7,0.7,3.1,2.8,7.7,3.3,0.5,0.9,3.1,4,30,30,30,30,15,30,30,30,15,30,30,15,30,30,61,136,30,30
280,0.8,1.1,2.2,6.3,1.8,2.2,3.3,1.4,1.8,0.8,3.1,2.7,7.7,3.4,0.6,1,3.2,4.1,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
281,0.8,1.2,2,6.1,1.9,2.2,3.7,1.3,1.8,0.8,3.1,2.8,7.7,3.4,0.6,0.9,2.9,3.9,30,30,30,30,15,30,30,30,15,30,30,15,30,30,121,136,30,30
282,0.9,1.1,2,5.8,1.9,2.2,3.4,1.3,1.7,0.7,3,2.9,7.5,3.4,0.5,1,3.1,3.9,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
283,0.8,1.1,2,5.9,2,2.2,3.5,1.4,1.7,0.7,3,2.8,7.5,3.3,0.6,0.9,2.9,4.1,30,30,30,30,15,30,30,30,15,30,30,30,30,30,4,136,30,30
284,0.8,1.1,2,5.9,1.9,2.2,3.5,1.4,1.7,0.7,3,2.8,7.3,3.2,0.5,1,2.9,3.9,30,30,30,30,15,30,30,30,15,30,30,15,30,30,121,136,30,30
285,0.8,1.1,2,6,1.8,2.2,3.4,1.4,1.8,0.7,3,2.8,7.5,3.2,0.5,0.9,2.9,3.8,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
286,0.8,1.1,2,6,1.9,2.3,3.6,1.3,1.6,0.7,2.9,2.9,7.5,3.2,0.5,1,3.2,4.2,30,30,30,30,15,30,30,30,15,30,30,15,30,30,121,136,30,30
287,0.8,1.1,2.1,5.7,1.8,2.4,3.6,1.4,1.7,0.7,3,3,7.4,3.3,0.4,0.9,3,3.9,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,121,30,30
288,0.8,1.1,2,5.6,1.9,2.3,3.8,1.4,1.8,0.7,3.1,2.9,7.5,3.3,0.5,0.9,2.9,4.1,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
289,0.8,1.1,1.9,5.6,2,2.2,3.5,1.4,1.8,0.7,3,3,7.3,3.3,0.5,1,3,3.9,30,30,30,30,15,30,30,30,15,30,30,15,30,30,121,136,30,30
290,0.7,1,1.9,5.7,1.9,2.2,3.5,1.3,1.9,0.7,2.9,3,7.3,3.3,0.5,1.1,3,4.1,30,30,30,30,15,30,30,30,15,30,30,12,30,30,121,136,30,30
291,0.7,1.1,1.9,5.6,1.9,2.2,3.4,1.4,1.7,0.7,2.9,2.8,7.3,3.2,0.5,0.9,3.1,4,30,30,30,30,15,30,30,30,15,30,30,12,30,30,121,136,30,30
292,0.7,1.1,1.9,5.5,1.9,2.3,3.6,1.5,1.8,0.7,3,3,7.3,3.2,0.4,1,3,3.9,30,30,30,30,15,30,30,30,15,30,30,15,30,30,121,136,30,30
293,0.7,1.1,1.9,5.7,2,2.3,3.5,1.3,1.8,0.7,3,2.9,7.2,3.3,0.4,0.9,2.9,3.9,30,30,30,30,15,30,30,30,15,30,30,15,30,30,121,136,30,30
294,0.7,1.1,1.9,5.4,1.8,2.3,3.6,1.4,1.8,0.7,3,2.9,7.2,3.2,0.5,1,3,3.8,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
295,0.7,1.1,1.9,5.3,1.9,2.3,3.7,1.4,1.9,0.6,3.2,2.9,7.3,3.1,0.5,1,2.9,4,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
296,0.7,1.1,1.9,5.4,2,2.4,3.8,1.4,1.8,0.7,3,3,7.3,3.3,0.6,0.9,3.1,4.1,30,30,30,30,15,30,15,30,15,30,30,30,30,30,121,136,30,30
297,0.7,1,1.9,5.5,2,2.3,3.7,1.4,1.9,0.6,2.9,2.8,7.3,3.3,0.5,1,3,3.9,30,30,30,30,15,30,15,30,15,30,30,30,30,30,121,136,30,30
298,0.7,1,1.8,5.4,1.9,2.3,3.6,1.4,1.8,0.6,3,2.9,7.2,3.3,0.5,0.9,3.1,3.8,30,30,30,30,15,30,15,30,15,30,30,15,30,30,121,136,30,30
299,0.7,1,1.8,5.4,2,2.5,3.7,1.5,1.9,0.7,3.1,2.9,7.4,3.3,0.5,0.9,3,3.8,30,30,30,30,15,30,30,30,15,30,30,30,30,30,121,136,30,30
300,0.7,1.1,1.9,5.3,2,2.4,3.8,1.4,2,0.6,3.1,2.9,7.3,3.3,0.4,1,3.1,3.8,30,30,30,30,15,30,15,30,15,30,30,15,30,30,121,136,30,30
301,0.8,1,1.8,5.4,2,2.5,3.7,1.4,1.9,0.7,3,2.9,7.2,3.3,0.4,0.9,3.1,3.9,30,30,30,30,15,30,15,30,15,30,30,30,30,30,121,136,30,30
302,0.7,1,1.8,5.4,2.1,2.4,3.8,1.5,2,0.6,3.1,2.9,7.3,3.3,0.5,1,3.1,3.9,30,30,30,30,15,30,15,30,15,30,30,15,30,30,121,136,30,30
303,0.7,1,1.8,5.4,2,2.4,3.8,1.3,1.8,0.6,3.1,3,7.3,3.2,0.5,1,3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,30,30,121,136,30,30
304,0.7,1,1.8,5.3,2.1,2.4,3.7,1.5,2,0.6,3.1,2.8,7.2,3.3,0.5,1,3.1,3.9,30,30,30,30,15,30,15,30,15,30,30,30,30,30,121,136,30,30
305,0.8,1,1.8,5.3,2.1,2.4,3.9,1.4,1.9,0.6,3.1,2.9,7.3,3.2,0.5,1,3,3.9,30,30,30,30,15,30,15,30,15,30,30,15,15,30,121,136,30,30
306,0.7,1,1.8,5.4,2,2.3,3.7,1.4,1.9,0.6,3.1,2.6,7.3,3.2,0.5,1,3.1,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
307,0.7,1,1.8,5.4,2,2.5,3.8,1.4,1.9,0.6,3.1,2.4,7.3,3.3,0.4,1,3.1,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
308,0.7,1,1.9,5.4,2,2.6,4,1.4,2,0.6,3.1,2.3,7.4,3.3,0.5,0.9,3.1,3.9,30,30,30,30,15,30,15,30,15,30,30,15,30,30,121,136,30,30
309,0.8,1,1.8,5.4,2.1,2.3,3.8,1.3,1.9,0.6,3.2,2.3,7.4,3.2,0.5,1,3,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
310,0.7,1,1.8,5.2,2,2.2,3.7,1.3,1.9,0.6,3.1,2.4,7.3,3.3,0.5,0.9,3,3.9,30,30,30,30,15,30,15,30,15,30,30,15,30,30,121,136,30,30
311,0.8,1,1.7,5.3,2.1,2.4,3.8,1.4,2.1,0.6,3.1,2.3,7.5,3.2,0.4,0.9,3.1,3.8,30,30,30,30,15,30,15,30,15,30,30,15,15,30,121,136,30,30
312,0.8,1,1.8,5.5,2.1,2.5,3.8,1.4,1.9,0.6,3.1,2.3,7.3,3.2,0.5,0.9,3.1,4.3,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
313,0.7,1,1.8,5.2,2.1,2.5,3.9,1.4,2,0.6,3.2,2.2,7.4,3.3,0.5,1,3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
314,0.7,1,1.7,5.4,2.1,2.4,3.8,1.3,2,0.6,3.1,2,7.6,3.2,0.5,0.9,3,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
315,0.6,1,1.7,5.1,2,2.4,3.8,1.3,2,0.6,3.1,1.6,7.5,3.2,0.5,0.9,2.6,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
316,0.6,0.9,1.7,5,2,2.4,3.9,1.3,2,0.6,3,1.6,7.5,3.2,0.4,1,2.8,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
317,0.7,1,1.6,5.2,2.1,2.4,3.9,1.4,2,0.6,3.2,1.8,7.5,3.2,0.6,0.9,2.6,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
318,0.7,1,1.6,5,2.1,2.4,4,1.3,2,0.6,3.1,1.7,7.5,3.2,0.5,1,2.8,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
319,0.7,1,1.7,5,2.1,2.3,3.7,1.3,2.1,0.6,3.1,1.7,7.6,3.2,0.4,0.9,2.7,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
320,0.7,0.9,1.7,5.2,2.2,2.3,3.9,1.3,2.2,0.6,3,1.6,7.6,3.2,0.4,0.9,2.7,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
321,0.7,0.9,1.7,5,2.1,2.3,3.8,1.3,2.1,0.6,3,1.7,7.5,3.2,0.5,1,2.7,3.5,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
322,0.7,0.9,1.8,5,2.1,2.3,3.9,1.3,2.1,0.6,3.1,1.6,7.6,3.2,0.5,1,2.8,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
323,0.7,1,1.7,5,2.2,2.3,4,1.3,2.1,0.7,3,2,7.8,3.2,0.4,0.9,2.8,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
324,0.7,1,1.7,5.1,2.1,2.4,4,1.4,2.1,0.6,3.1,1.9,7.7,3.2,0.5,1,3,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
325,0.7,1,1.6,5.2,2.1,2.4,4,1.4,2.1,0.6,3.1,1.8,7.7,3.2,0.4,0.9,3.1,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
326,0.7,1,1.7,5,2.3,2.4,4.1,1.4,2.2,0.6,3.2,2,7.7,3.3,0.5,0.9,2.9,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
327,0.7,1,1.6,5.2,2.1,2.5,4.3,1.4,2.2,0.6,3.2,2.1,8,3.2,0.5,1,3.1,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
328,0.7,1,1.7,5.2,2.2,2.5,4.1,1.4,2.1,0.6,3.2,2,7.7,3.2,0.4,0.9,3.2,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
329,0.8,1,1.8,5.1,2.1,2.6,4.1,1.3,2.2,0.6,3.2,2.1,7.9,3.5,0.4,1,3.2,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
330,0.7,1,1.8,5.2,2.2,2.5,4.1,1.4,2.1,0.6,3.2,2.1,7.7,3.5,0.5,1,3.4,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
331,0.8,1,1.9,5.4,2.2,2.4,4.1,1.4,2.2,0.6,3.2,2.1,7.9,3.2,0.5,1,3.3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
332,0.7,1,1.7,5.2,2.1,2.5,4.2,1.4,2.2,0.7,3.1,2.1,7.9,3.3,0.4,1,3.3,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
333,0.7,1,1.8,5.5,2.1,2.6,4.1,1.4,2.1,0.6,3.1,2.1,7.8,3.2,0.5,0.9,3.3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
334,0.7,1,1.7,5.3,2.2,2.5,4.1,1.3,2.1,0.6,3.1,2,7.8,3.2,0.4,0.9,3.2,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
335,0.7,1,1.7,5.2,2.2,2.7,4.5,1.4,2.2,0.6,3.2,2.1,8,3.3,0.4,1,3.2,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
336,0.7,0.9,1.8,5.4,2.2,2.5,4.1,1.4,2.1,0.6,3.2,2.1,7.8,3.2,0.4,1,3.2,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
337,0.7,1,1.8,5.2,2.2,2.6,4.4,1.4,2.2,0.6,3.2,2.2,8,3.3,0.5,1,3.3,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
338,0.7,0.9,1.7,5.1,2.2,2.5,4.3,1.4,2.1,0.6,3.2,2.1,7.8,3.2,0.4,1,3.2,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
339,0.7,1,1.8,5.2,2.1,2.5,4.2,1.4,2.2,0.6,3.1,2.1,8,3.2,0.6,1,3.3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
340,0.7,1,1.8,5.3,2.2,2.7,4.4,1.3,2.1,0.7,3.2,2.2,7.9,3.1,0.5,1,3.6,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
341,0.8,1,1.6,5.2,2.2,2.5,4.2,1.4,2.2,0.6,3.1,2.1,8,3.2,0.4,1,3.5,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
342,0.7,0.9,1.7,5.1,2.4,2.5,4.3,1.4,2.2,0.6,3.2,1.9,8.1,3.2,0.5,0.9,3.1,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
343,0.7,0.9,1.6,5.3,2.2,2.3,3.9,1.3,2.1,0.5,3.1,1.6,7.9,3.1,0.4,0.9,3,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
344,0.6,0.9,1.6,5.1,2.3,2.4,4.1,1.3,2.2,0.6,3.1,1.4,8,3.1,0.5,1,3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
345,0.7,1,1.7,5,2.1,2.5,4.1,1.3,2.2,0.6,3.1,1.6,7.9,3.2,0.5,0.9,2.8,3.7,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
346,0.7,1,1.7,5.2,2.3,2.5,4.3,1.3,2.2,0.6,3.1,1.9,8.1,3.1,0.5,0.9,3.2,3.9,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
347,0.7,1,1.8,5.3,2.3,2.5,4.4,1.3,2.2,0.6,3.2,2.3,8.3,3.1,0.5,1,3.6,3.8,30,30,30,30,15,30,15,30,15,30,30,12,15,30,121,136,30,30
348,0.8,1,1.8,5.4,2.3,2.6,4.4,1.4,2.2,0.6,3.1,2.6,8.1,3.2,0.4,1,3.8,3.7,30,30,30,30,15,30,15,30,15,30,30,12,15,30,121,136,30,30
349,0.8,1,1.8,5.4,2.4,2.6,4.4,1.4,2.4,0.6,3.2,2.4,8.3,3.2,0.4,0.9,3.5,3.9,30,30,30,30,15,30,15,30,15,30,30,12,15,30,121,136,30,30
350,0.7,1,1.7,5.2,2.3,2.6,4.3,1.4,2.2,0.5,3.2,2.1,8.3,3.1,0.4,0.9,3.3,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
351,0.7,1,1.7,5.2,2.2,2.5,4.1,1.4,2.3,0.6,3.2,1.7,8.2,3.2,0.4,0.9,3.2,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
352,0.7,1,1.8,5.3,2.4,2.6,4.4,1.4,2.2,0.6,3.2,1.8,8.2,3.3,0.4,1,3.5,4,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
353,0.8,1,1.8,5.3,2.2,2.5,4.2,1.4,2.2,0.6,3.2,2.1,8.1,3.1,0.5,0.9,3.4,3.8,30,30,30,30,15,30,15,30,15,30,30,30,15,30,121,136,30,30
354,0.7,1,1.7,5.5,2.3,2.6,4.3,1.4,2.2,0.6,3.2,2.3,8.1,3.1,0.4,1,3.4,3.8,30,30,30,30,15,30,15,30,15,30,30,13,15,30,121,136,30,30
