Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, October 08 13:18:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,PUW1303T9FR,Version:,"-",LGMV:,8.3.5R,External:,"-"
Installer:,설치자,EEPROM:,"0.20(0.14)",COMP:,"-",FAN:,"-"
Model:,PUW1303T9FR,IDU NUM:,1,Connect:,ODU
Site:,장배관,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Sub EEV,VI EEV1,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,IHEX 입구,IHEX 출구,,,,,,,,,,
1133,13:56:28,1,,,2598,1263,72,,3069,1443,50,,2.05,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,51.8,22.6,62.0,51.3,220.0,57.00,10.2,220.0,220.0,,,,,,,,,,
1134,13:56:30,1,,,2598,1263,72,,3113,1443,50,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1135,13:56:32,1,,,2598,1263,72,,3113,1443,50,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1136,13:56:34,1,,,2598,1263,72,,3113,1443,50,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1137,13:56:36,1,,,2598,1263,72,,3069,1443,50,,2.05,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1138,13:56:38,1,,,2598,1263,72,,3069,1443,50,,2.05,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,51.8,22.6,62.0,51.3,220.0,57.00,10.2,220.0,220.0,,,,,,,,,,
1139,13:56:40,1,,,2598,1263,72,,3113,1443,50,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1140,13:56:42,1,,,2598,1263,72,,3113,1443,50,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1141,13:56:44,1,,,2598,1263,72,,3113,1443,52,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1142,13:56:46,1,,,2598,1263,72,,3113,1443,52,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1143,13:56:48,1,,,2598,1263,72,,3113,1443,52,,2.08,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1144,13:56:50,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.6,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1145,13:56:52,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1146,13:56:54,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1147,13:56:56,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1148,13:56:58,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1149,13:57:00,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1150,13:57:02,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1151,13:57:04,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1152,13:57:06,1,,,2598,1263,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,62.0,51.9,220.0,57.00,9.8,220.0,220.0,,,,,,,,,,
1153,13:57:08,1,,,2598,1263,72,,3113,1426,52,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1154,13:57:10,1,,,2598,1263,72,,3113,1426,52,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1155,13:57:12,1,,,2598,1263,72,,3113,1426,52,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1156,13:57:14,1,,,2598,1246,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,40,40,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1157,13:57:16,1,,,2598,1246,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1158,13:57:18,1,,,2598,1246,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1159,13:57:20,1,,,2598,1246,72,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1160,13:57:22,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1161,13:57:24,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1162,13:57:26,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1163,13:57:28,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1164,13:57:30,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1165,13:57:32,1,,,2598,1246,73,,3113,1426,52,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1166,13:57:34,1,,,2598,1246,73,,3113,1426,52,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1167,13:57:36,1,,,2598,1246,73,,3113,1426,52,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1168,13:57:38,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1169,13:57:40,1,,,2598,1246,73,,3113,1426,52,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,63.0,51.9,220.0,58.00,10.8,220.0,220.0,,,,,,,,,,
1170,13:57:42,1,,,2598,1246,73,,3113,1426,54,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1171,13:57:44,1,,,2598,1246,73,,3113,1426,54,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1172,13:57:46,1,,,2598,1246,73,,3113,1426,54,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1173,13:57:48,1,,,2598,1246,73,,3113,1426,54,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1174,13:57:50,1,,,2598,1246,73,,3113,1426,54,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1175,13:57:52,1,,,2598,1246,73,,3113,1426,54,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1176,13:57:54,1,,,2598,1246,73,,3113,1426,54,,2.10,11.7,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1177,13:57:56,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1178,13:57:58,1,,,2598,1246,73,,3113,1426,54,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1179,13:58:00,1,,,2598,1246,73,,3113,1426,54,,2.10,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,52.2,22.3,64.0,51.9,220.0,58.00,11.8,220.0,220.0,,,,,,,,,,
1180,13:58:02,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1181,13:58:04,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1182,13:58:06,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1183,13:58:08,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1184,13:58:10,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1185,13:58:12,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1186,13:58:14,1,,,2598,1246,73,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,42,42,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1187,13:58:16,1,,,2598,1246,73,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1188,13:58:18,1,,,2598,1246,73,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1189,13:58:20,1,,,2598,1246,74,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1190,13:58:22,1,,,2598,1246,74,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1191,13:58:24,1,,,2598,1246,74,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1192,13:58:26,1,,,2598,1246,74,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1193,13:58:28,1,,,2598,1246,74,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1194,13:58:30,1,,,2598,1246,74,,3164,1426,54,,2.14,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1195,13:58:32,1,,,2598,1246,74,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.3,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1196,13:58:34,1,,,2598,1246,74,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1197,13:58:36,1,,,2598,1246,74,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1198,13:58:38,1,,,2598,1246,74,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1199,13:58:40,1,,,2598,1246,74,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1200,13:58:42,1,,,2598,1246,74,,3164,1414,54,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1201,13:58:44,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1202,13:58:46,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1203,13:58:48,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1204,13:58:50,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1205,13:58:52,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1206,13:58:54,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1207,13:58:56,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1208,13:58:58,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,48.1,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1209,13:59:00,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,48.1,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1210,13:59:02,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,48.1,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1211,13:59:04,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1212,13:59:06,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1213,13:59:08,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,58.00,10.9,220.0,220.0,,,,,,,,,,
1214,13:59:10,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,59.00,10.9,220.0,220.0,,,,,,,,,,
1215,13:59:12,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,44,44,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,59.00,10.9,220.0,220.0,,,,,,,,,,
1216,13:59:14,1,,,2598,1234,74,,3164,1414,56,,2.15,11.4,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,46,46,840,840,0,0,0,255,0,0,,,,,47.5,220.0,53.1,22.0,64.0,52.6,220.0,59.00,10.9,220.0,220.0,,,,,,,,,,
