CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
2026,0.4,1.3,0.6,1.7,0.6,0.8,0.8,1.1,1,0.7,0.5,1,120,40,40,20,20,20,120,40,40,120,40,40
2027,0.4,1.5,0.6,1.6,0.5,0.8,0.7,1.2,1.1,0.6,0.5,1.2,120,40,40,20,20,20,120,30,40,120,40,40
2028,0.4,1.5,0.7,1.9,0.6,0.8,0.8,1.3,1.1,0.7,0.5,1.2,121,40,40,20,20,20,120,30,40,120,40,40
2029,0.4,1.5,0.6,1.7,0.6,0.8,0.8,1.3,1.2,0.8,0.5,1.2,121,40,40,20,20,20,120,30,40,120,40,40
2030,0.4,1.7,0.8,1.9,0.7,0.8,0.9,1.3,1.2,0.7,0.5,1.3,121,40,40,20,20,20,120,40,40,120,40,40
2031,0.4,1.6,0.7,1.9,0.7,0.8,0.8,1.2,1.1,0.7,0.4,1.3,121,40,40,20,20,20,120,40,40,120,40,40
2032,0.4,1.5,0.7,1.8,0.6,0.8,0.8,1.3,1.1,0.7,0.4,1.2,121,40,40,20,20,20,120,40,40,120,40,40
2033,0.4,1.5,0.7,1.8,0.6,0.8,0.7,1.2,1.2,0.7,0.5,1.3,121,40,40,20,20,20,120,40,40,120,40,40
2034,0.4,1.8,0.8,1.9,0.7,0.7,0.9,1.4,1.3,0.6,0.5,1.2,121,40,40,20,20,20,120,40,40,120,40,40
2035,0.4,1.8,0.7,1.8,0.6,0.8,0.9,1.5,1.4,0.7,0.5,1.4,121,40,40,20,20,20,120,31,40,120,40,40
2036,0.4,1.9,0.8,1.6,0.6,0.8,0.8,1.3,1.3,0.7,0.5,1.4,121,40,40,20,20,20,40,40,40,120,40,40
2037,0.4,1.8,0.8,1.8,0.7,0.8,0.9,1.3,1.3,0.6,0.5,1.5,120,40,40,20,20,20,120,40,40,120,40,40
2038,0.3,1.5,0.7,1.6,0.6,0.8,0.8,1.4,1.1,0.6,0.5,1.3,120,42,42,21,21,21,120,42,42,120,42,42
2039,0.3,1.3,0.7,1.6,0.6,0.8,0.8,1.3,1,0.6,0.4,1.1,120,44,44,22,22,22,120,44,44,120,44,44
2040,0.3,1.4,0.7,1.6,0.7,0.8,0.8,1.3,1,0.6,0.4,1,44,44,44,22,22,22,44,44,44,120,44,44
2041,0.4,1.4,0.7,1.7,0.7,0.8,0.8,1.3,1.1,0.6,0.5,1.1,44,44,44,22,22,22,44,44,44,120,44,44
2042,0.4,1.5,0.8,1.6,0.7,0.7,0.7,1.2,1.1,0.7,0.6,1.2,44,44,44,22,22,22,44,44,44,120,44,44
2043,0.4,1.6,0.8,1.7,0.7,0.8,0.8,1.3,1.2,0.6,0.5,1.2,44,44,44,22,22,22,44,44,44,120,44,44
2044,0.4,1.8,0.9,1.7,0.7,0.8,0.8,1.2,1.3,0.7,0.5,1.2,44,44,44,22,44,22,44,44,44,120,44,44
2045,0.4,1.9,0.8,1.7,0.8,0.9,0.9,1.3,1.4,0.6,0.5,1.2,44,44,44,22,22,22,44,44,44,120,44,44
2046,0.4,1.7,0.8,1.7,0.7,0.8,0.8,1.3,1.2,0.6,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2047,0.3,1.8,0.8,1.7,0.8,0.8,0.9,1.2,1.2,0.6,0.4,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2048,0.4,1.9,0.8,1.6,0.7,0.8,0.8,1.2,1.3,0.6,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2049,0.4,1.7,0.8,1.6,0.7,0.8,0.8,1.2,1.2,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2050,0.3,1.7,0.8,1.6,0.7,0.8,0.9,1.2,1.2,0.6,0.5,1.2,120,44,44,22,22,22,44,44,44,120,44,44
2051,0.4,1.6,0.8,1.6,0.7,0.8,0.9,1.4,1.2,0.5,0.4,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2052,0.4,1.8,0.7,1.7,0.7,0.8,0.8,1.2,1.3,0.6,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2053,0.4,1.7,0.8,1.6,0.7,0.8,0.8,1.2,1.3,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2054,0.4,1.7,0.8,1.9,0.8,0.8,0.9,1.4,1.3,0.7,0.5,1.2,120,44,44,22,22,22,44,44,44,120,44,44
2055,0.4,1.9,0.9,1.7,0.8,0.8,1,1.3,1.4,0.7,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2056,0.5,1.9,0.8,1.7,0.8,0.8,0.9,1.4,1.2,0.6,0.5,1.2,120,44,44,22,22,22,44,44,44,120,44,44
2057,0.4,1.6,0.8,1.8,0.7,0.8,0.9,1.3,1.2,0.6,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2058,0.4,1.6,0.7,1.8,0.8,0.8,0.8,1.3,1.3,0.7,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2059,0.4,1.6,0.8,1.6,0.7,0.8,0.7,1.2,1.2,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2060,0.4,1.7,0.7,1.8,0.7,0.7,0.8,1.2,1.2,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2061,0.4,1.5,0.7,1.7,0.7,0.8,0.8,1.4,1.1,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2062,0.4,1.6,0.7,1.7,0.7,0.8,0.9,1.1,1.2,0.6,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2063,0.4,1.5,0.7,1.7,0.7,0.7,0.8,1.3,1.1,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2064,0.4,1.5,0.8,1.7,0.7,0.8,0.8,1.4,1.1,0.6,0.5,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2065,0.3,1.5,0.7,1.7,0.7,0.8,0.9,1.3,1.1,0.6,0.5,1.2,120,44,44,22,22,22,44,44,44,120,44,44
2066,0.4,1.5,0.7,1.5,0.6,0.8,1,1.3,1.1,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2067,0.4,1.7,0.8,1.8,0.7,0.8,0.8,1.3,1.2,0.7,0.6,1.1,120,44,44,22,44,22,44,44,44,120,44,44
2068,0.4,1.7,0.8,1.8,0.7,0.8,0.9,1.3,1.3,0.7,0.6,1.2,44,44,44,22,44,22,44,44,44,44,44,44
2069,0.4,1.9,0.9,1.7,0.8,0.8,0.9,1.4,1.5,0.6,0.6,1.3,44,44,44,22,44,22,44,44,44,44,44,44
2070,0.4,2.1,1,1.8,0.9,0.8,1,1.5,1.7,0.7,0.7,1.3,44,44,44,22,44,22,44,44,44,44,44,44
2071,0.4,2.1,1.1,1.7,0.9,0.8,1,1.4,1.8,0.7,0.6,1.3,44,44,44,22,44,22,44,44,44,120,44,44
2072,0.4,1.9,0.9,1.7,0.9,0.8,1,1.6,1.5,0.7,0.6,1.2,44,44,44,22,44,22,44,44,44,120,44,44
2073,0.4,1.8,0.8,1.7,0.7,0.7,0.9,1.4,1.3,0.6,0.5,1.2,44,44,44,22,44,22,44,44,44,120,44,44
2074,0.5,1.7,0.8,1.8,0.7,0.8,0.9,1.4,1.2,0.6,0.5,1.2,44,44,44,22,22,22,44,44,44,120,44,44
2075,0.4,1.7,0.8,1.7,0.8,0.7,0.9,1.3,1.2,0.6,0.5,1.1,44,44,44,22,22,22,44,44,44,120,44,44
2076,0.4,1.9,0.9,1.6,0.8,0.7,1,1.5,1.2,0.6,0.5,1,44,44,44,22,44,22,44,44,44,120,44,44
2077,0.4,1.7,0.8,1.6,0.7,0.9,0.9,1.4,1.2,0.7,0.5,1.2,44,44,44,22,22,22,44,44,44,120,44,44
2078,0.3,1.4,0.7,1.6,0.6,0.7,0.8,1.3,1,0.6,0.4,1,44,44,44,22,22,22,44,44,44,120,44,44
2079,0.4,1.6,0.7,1.7,0.7,0.8,0.8,1.2,1.2,0.6,0.4,1,44,44,44,22,22,22,44,44,44,120,44,44
2080,0.4,1.5,0.7,1.7,0.7,0.8,0.9,1.3,1.2,0.7,0.5,1,44,44,44,22,22,22,44,44,44,120,44,44
2081,0.4,1.6,0.8,1.8,0.7,0.9,0.8,1.3,1.2,0.7,0.4,1,44,44,44,22,22,22,44,44,44,120,44,44
2082,0.4,1.7,0.8,1.8,0.7,0.8,0.7,1.3,1.1,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2083,0.4,1.8,1,1.6,0.7,0.7,0.9,1.4,1.4,0.6,0.5,1.1,44,44,44,22,22,22,44,44,44,120,44,44
2084,0.4,1.5,0.8,1.7,0.7,0.8,0.8,1.4,1.2,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2085,0.4,1.6,0.7,1.6,0.7,0.8,0.8,1.2,1.1,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2086,0.5,1.5,0.7,1.6,0.7,0.8,0.8,1.3,1.1,0.6,0.4,1,120,44,44,22,22,22,120,44,44,120,44,44
2087,0.4,1.4,0.7,1.7,0.6,0.7,0.8,1.2,1,0.6,0.4,0.9,120,44,44,22,22,22,120,44,44,120,44,44
2088,0.4,1.4,0.7,1.8,0.6,0.8,0.8,1.2,1,0.6,0.5,1,120,44,44,22,22,22,44,44,44,120,44,44
2089,0.4,1.5,0.7,1.8,0.7,0.8,0.8,1.2,1.2,0.6,0.4,1.1,120,44,44,22,22,22,44,44,44,120,44,44
2090,0.4,1.5,0.8,1.8,0.7,0.7,0.8,1.4,1.2,0.6,0.5,1.2,44,44,44,22,22,22,44,44,44,120,44,44
2091,0.4,1.7,0.8,1.7,0.8,0.8,0.9,1.6,1.3,0.7,0.4,1.2,44,44,44,22,44,22,44,44,44,120,44,44
2092,0.3,1.6,0.8,1.9,0.8,0.9,0.8,1.6,1.3,0.7,0.5,1.1,44,44,44,22,22,22,44,44,44,120,44,44
2093,0.4,1.5,0.8,1.7,0.7,0.8,0.8,1.4,1.1,0.7,0.5,1.1,44,44,44,22,44,22,44,44,44,120,44,44
2094,0.4,1.7,0.8,1.7,0.8,0.7,0.9,1.3,1.2,0.6,0.5,1.1,44,44,44,22,44,22,44,44,44,120,44,44
2095,0.4,1.8,1,1.8,0.8,0.7,0.9,1.3,1.5,0.7,0.6,1.3,44,44,44,22,44,22,44,44,44,44,44,44
2096,0.4,1.9,1.1,1.7,0.7,0.8,0.9,1.3,1.6,0.8,0.6,1.4,44,44,44,22,44,22,44,44,44,120,44,44
2097,0.4,2,1,1.7,0.8,0.8,0.9,1.3,1.6,0.8,0.6,1.2,44,44,44,22,44,22,44,44,44,44,44,44
2098,0.5,2,0.9,1.7,0.9,0.8,1.1,1.4,1.6,0.7,0.6,1.3,45,45,45,22,45,22,45,45,45,120,45,45
2099,0.5,1.8,0.9,1.6,0.9,0.9,0.9,1.3,1.5,0.7,0.6,1.1,47,47,47,23,47,23,47,47,47,120,47,47
2100,0.5,1.5,0.8,1.5,0.8,0.8,0.8,1.1,1.1,0.6,0.6,0.8,120,48,48,24,24,24,48,48,48,120,48,48
2101,0.5,1.6,0.8,1.6,0.8,0.7,0.8,1,1.2,0.7,0.5,0.8,48,48,48,24,24,24,48,48,48,120,48,48
2102,0.5,1.6,0.8,1.5,0.8,0.7,0.9,1,1.2,0.6,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2103,0.5,1.6,0.9,1.6,0.8,0.7,0.8,1.1,1.3,0.6,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2104,0.4,1.5,0.8,1.6,0.8,0.7,0.8,1,1.2,0.7,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2105,0.4,1.7,0.8,1.6,0.7,0.7,0.7,1,1.1,0.6,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2106,0.4,1.5,0.8,1.6,0.8,0.7,0.8,1,1.2,0.7,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2107,0.5,1.7,0.8,1.6,0.7,0.8,0.8,1.1,1.2,0.7,0.5,1,48,48,48,24,24,24,48,48,48,120,48,48
2108,0.5,1.6,0.8,1.7,0.8,0.7,0.8,1.1,1.2,0.6,0.5,1,48,48,48,24,24,24,48,48,48,120,48,48
2109,0.5,1.6,0.8,1.7,0.8,0.7,0.8,1.1,1.3,0.7,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2110,0.5,1.7,0.8,1.6,0.8,0.7,0.8,1.1,1.2,0.6,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2111,0.5,1.7,0.8,1.7,0.8,0.8,0.9,1.1,1.2,0.6,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2112,0.5,1.7,0.8,1.6,0.8,0.7,0.8,1.1,1.4,0.7,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2113,0.4,1.7,0.8,1.6,0.8,0.7,0.8,1.2,1.2,0.6,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2114,0.5,1.8,0.8,1.7,0.8,0.8,0.8,1.1,1.3,0.7,0.6,1,120,48,48,24,24,24,48,48,48,120,48,48
2115,0.4,1.8,0.8,1.6,0.7,0.8,0.8,1,1.2,0.7,0.5,1,48,48,48,24,24,24,48,48,48,120,48,48
2116,0.5,1.7,0.9,1.7,0.8,0.7,0.9,1.1,1.3,0.7,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2117,0.5,1.7,0.8,1.5,0.8,0.7,0.9,1.1,1.2,0.7,0.6,0.9,120,48,48,24,24,24,48,48,48,120,48,48
2118,0.5,1.8,0.9,1.7,0.8,0.7,0.9,1.2,1.4,0.7,0.6,0.9,48,48,48,24,48,24,48,48,48,120,48,48
2119,0.5,2,1,1.7,0.9,0.7,1,1.3,1.7,0.6,0.7,0.9,48,48,48,24,48,24,48,48,48,120,48,48
2120,0.5,1.9,0.9,1.6,0.9,0.7,1,1.4,1.5,0.7,0.7,1,48,48,48,24,48,24,48,48,48,120,48,48
2121,0.6,1.8,1.1,1.6,0.9,0.8,1,1.5,1.6,0.7,0.7,1,48,48,48,24,48,24,48,48,48,48,48,48
2122,0.6,1.8,1,1.6,0.9,0.7,1,1.3,1.6,0.7,0.8,1,48,48,48,24,48,24,48,48,48,48,48,48
2123,0.6,1.8,1.1,1.6,0.9,0.7,1,1.5,1.6,0.8,0.7,1,48,48,48,24,48,24,48,48,48,48,48,48
2124,0.6,1.9,1,1.6,0.8,0.8,1,1.4,1.6,0.7,0.7,1,48,48,48,24,48,24,48,48,48,120,48,48
2125,0.5,1.7,0.9,1.5,0.8,0.7,1,1.4,1.5,0.6,0.7,0.9,48,48,48,24,48,24,48,48,48,120,48,48
2126,0.5,1.6,0.9,1.5,0.8,0.7,0.9,1.3,1.4,0.7,0.6,1,48,48,48,24,48,24,48,48,48,120,48,48
2127,0.5,1.7,0.9,1.5,0.8,0.7,0.8,1.4,1.3,0.6,0.6,0.8,48,48,48,24,48,24,48,48,48,120,48,48
2128,0.5,1.5,0.8,1.6,0.8,0.7,1,1.3,1.3,0.6,0.6,0.9,48,48,48,24,48,24,48,48,48,120,48,48
2129,0.4,1.7,0.9,1.6,0.8,0.8,0.9,1.5,1.4,0.7,0.7,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2130,0.4,1.6,0.8,1.5,0.8,0.8,0.8,1.1,1.3,0.6,0.6,0.8,48,48,48,24,24,24,48,48,48,120,48,48
2131,0.5,1.7,0.8,1.7,0.8,0.7,0.9,1.1,1.2,0.7,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2132,0.4,1.6,0.8,1.6,0.7,0.7,0.8,1.1,1.2,0.6,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2133,0.5,1.7,0.8,1.6,0.8,0.7,0.9,1.3,1.4,0.6,0.6,1,48,48,48,24,24,24,48,48,48,120,48,48
2134,0.5,1.7,0.8,1.6,0.8,0.7,0.8,1.4,1.3,0.6,0.6,1,48,48,48,24,24,24,48,48,48,120,48,48
2135,0.5,1.9,1,1.5,0.8,0.7,0.9,1.4,1.5,0.7,0.7,0.9,120,48,48,24,24,24,48,48,48,120,48,48
2136,0.5,1.7,0.8,1.6,0.8,0.8,0.9,1.1,1.2,0.6,0.6,0.9,120,48,48,24,24,24,48,48,48,120,48,48
2137,0.5,1.9,0.8,1.5,0.8,0.8,0.8,1.1,1.2,0.6,0.6,1.1,48,48,48,24,24,24,48,48,48,120,48,48
2138,0.4,1.7,0.8,1.6,0.8,0.7,0.8,1,1.2,0.6,0.5,1,48,48,48,24,24,24,48,48,48,120,48,48
2139,0.5,1.8,0.8,1.6,0.8,0.7,0.8,1.1,1.2,0.6,0.5,1,48,48,48,24,24,24,48,48,48,120,48,48
2140,0.4,1.7,0.8,1.7,0.8,0.8,0.9,1.2,1.2,0.6,0.6,1,48,48,48,24,24,24,48,48,48,120,48,48
2141,0.5,1.8,0.9,1.6,0.8,0.7,0.9,1,1.2,0.7,0.5,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2142,0.5,1.8,0.9,1.6,0.8,0.7,0.8,1.1,1.3,0.7,0.6,1,48,48,48,24,24,24,48,48,48,120,48,48
2143,0.5,1.7,0.8,1.5,0.7,0.7,0.9,1.2,1.3,0.6,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2144,0.6,1.8,0.9,1.5,0.8,0.7,0.9,1.4,1.5,0.6,0.7,1,48,48,48,24,48,24,48,48,48,120,48,48
2145,0.5,1.8,1,1.5,0.8,0.8,0.8,1.5,1.5,0.7,0.7,1,48,48,48,24,48,24,48,48,48,120,48,48
2146,0.6,1.7,0.9,1.7,0.8,0.8,0.9,1.3,1.4,0.6,0.6,0.9,48,48,48,24,48,24,48,48,48,120,48,48
2147,0.5,1.9,1.1,1.8,1,0.7,1,1.6,1.7,0.7,0.8,1.2,48,48,48,24,48,24,48,48,48,120,48,48
2148,0.5,1.8,1.1,1.6,0.9,0.7,1,1.6,1.6,0.7,0.7,1.1,48,48,48,24,48,24,48,48,48,48,48,48
2149,0.6,1.8,1.1,1.7,0.8,0.8,1,1.5,1.5,0.8,0.7,1,48,48,48,24,48,24,48,48,48,48,48,48
2150,0.6,1.8,1.1,1.6,0.9,0.8,1,1.5,1.5,0.7,0.8,1,48,48,48,24,48,24,48,48,48,120,48,48
2151,0.6,1.8,1,1.6,0.9,0.7,0.9,1.5,1.7,0.7,0.7,0.9,48,48,48,24,48,24,48,48,48,48,48,48
2152,0.5,1.8,1.1,1.7,0.9,0.7,0.9,1.5,1.6,0.8,0.7,1,48,48,48,24,48,24,48,48,48,48,48,48
2153,0.5,1.8,1,1.5,0.9,0.7,1,1.4,1.5,0.8,0.7,1,48,48,48,24,48,24,48,48,48,120,48,48
2154,0.5,1.7,1,1.6,0.8,0.7,0.9,1.4,1.5,0.7,0.6,1,48,48,48,24,48,24,48,48,48,120,48,48
2155,0.5,1.7,0.9,1.6,0.8,0.7,1,1.4,1.5,0.7,0.6,0.9,48,48,48,24,48,24,48,48,48,120,48,48
2156,0.5,1.6,0.8,1.6,0.8,0.7,0.9,1.4,1.2,0.6,0.6,0.9,48,48,48,24,24,24,48,48,48,120,48,48
2157,0.5,1.7,0.9,1.6,0.8,0.8,0.9,1.3,1.4,0.8,0.5,1,120,48,48,24,24,24,48,48,48,120,48,48
2158,0.5,1.8,0.9,1.8,0.9,0.8,1.1,1.6,1.4,0.6,0.7,1,120,48,48,24,24,24,48,48,48,120,48,48
2159,0.5,1.6,0.8,1.5,0.7,0.7,0.9,1.3,1.3,0.7,0.6,1.1,48,48,48,24,24,24,48,48,48,120,48,48
2160,0.5,1.5,0.8,1.5,0.7,0.7,0.9,1.3,1.2,0.6,0.5,0.9,50,50,50,25,50,25,50,50,50,120,50,50
2161,0.5,1.5,0.8,1.3,0.7,0.8,0.8,1.3,1.2,0.6,0.6,0.8,52,52,52,26,26,26,52,26,52,52,52,52
2162,0.5,1.8,1,1.5,0.9,0.8,1,1.6,1.4,0.8,0.7,0.8,52,52,52,26,26,26,52,26,52,120,52,52
2163,0.5,1.6,0.9,1.5,0.9,0.8,1,1.5,1.4,0.7,0.7,0.9,52,52,52,26,26,26,52,26,52,120,52,52
2164,0.5,1.8,0.9,1.3,0.8,0.9,1,1.5,1.3,0.6,0.7,0.8,52,52,52,26,26,26,52,26,52,120,52,52
2165,0.5,1.9,0.9,1.6,0.8,0.9,0.9,1.4,1.4,0.7,0.7,0.8,52,52,52,26,26,26,52,26,52,120,52,52
2166,0.5,1.6,0.8,1.4,0.8,0.8,0.9,1.2,1.2,0.7,0.7,0.8,52,52,52,26,26,26,52,26,52,52,52,52
2167,0.5,2,1,1.7,0.9,0.8,0.9,1.5,1.5,0.7,0.7,0.8,52,52,52,26,26,26,52,26,52,52,52,52
2168,0.5,1.7,0.8,1.6,0.8,0.8,1.1,1.6,1.4,0.6,0.8,0.8,52,52,52,26,26,26,52,26,52,120,52,120
2169,0.5,1.9,0.9,1.5,0.8,0.9,0.9,1.4,1.4,0.7,0.6,0.8,52,52,52,26,26,26,52,26,52,120,52,52
2170,0.6,1.9,1.1,1.6,0.9,0.9,1,1.8,1.7,0.7,0.9,0.9,52,52,52,26,52,26,52,26,52,52,52,52
2171,0.6,1.8,1,1.4,0.9,0.9,0.9,1.6,1.5,0.8,0.8,0.8,52,52,52,26,52,26,52,52,52,52,52,52
2172,0.6,2.1,1.1,1.4,0.8,0.8,1.1,1.6,1.7,0.7,0.8,0.9,52,52,52,26,52,26,52,26,52,52,52,52
2173,0.7,2,1.2,1.7,1,0.8,1.2,1.8,1.9,0.8,0.8,1,52,52,52,26,52,26,52,26,52,52,52,52
2174,0.7,2,1.2,1.5,0.9,0.8,1.1,1.8,1.8,0.7,0.9,1.1,52,52,52,26,52,26,52,26,52,52,52,52
2175,0.7,2.1,1.2,1.6,0.9,0.7,1.1,1.8,1.7,0.8,0.8,1.1,52,52,52,26,52,26,52,26,52,52,52,52
2176,0.6,2.1,1.1,1.4,0.9,0.7,1.1,1.7,1.8,0.9,0.9,1,52,52,52,26,52,26,52,26,52,120,52,52
2177,0.7,2.1,1.2,1.5,0.9,0.8,1.1,1.7,1.7,0.7,0.8,1,52,52,52,26,52,26,52,26,52,120,52,52
2178,0.7,2.1,1.1,1.4,0.9,0.7,1.1,1.6,1.7,0.7,0.8,0.9,52,52,52,26,52,26,52,26,52,120,52,52
2179,0.6,2.1,1.2,1.7,0.9,0.8,1.1,1.8,1.9,0.7,0.8,1,52,52,52,26,52,26,52,26,52,120,52,52
2180,0.6,2,1.1,1.6,0.9,0.8,1,1.8,1.8,0.7,0.9,1.1,52,52,52,26,52,26,52,26,52,120,52,52
2181,0.6,2.1,1.2,1.6,0.9,0.8,1,1.7,1.8,0.7,0.8,1.1,52,52,52,26,52,26,52,26,52,120,52,52
2182,0.6,1.8,1.1,1.4,0.8,0.8,0.9,1.5,1.6,0.7,0.7,0.9,52,52,52,26,52,26,52,26,52,120,52,52
2183,0.6,2,1.1,1.7,1,0.8,1.1,2.2,1.9,0.8,0.8,1.1,52,52,52,26,52,26,52,32,52,120,52,52
2184,0.6,1.9,0.9,1.5,0.8,0.9,1,1.6,1.5,0.7,0.7,1,52,52,52,26,52,26,52,26,52,120,52,52
2185,0.6,2,1.1,1.6,1,0.9,1.1,1.7,1.7,0.7,0.8,1,52,52,52,26,52,26,52,26,52,52,52,52
2186,0.7,2.2,1.1,1.7,1,0.9,1.2,1.7,1.8,0.7,0.7,1,52,52,52,26,52,26,52,26,52,52,52,52
2187,0.6,2,1,1.6,0.9,0.9,1,1.8,1.7,0.7,0.7,1,52,52,52,26,52,26,52,26,52,52,52,52
2188,0.6,2,1.2,1.5,1,0.8,1.2,2,1.8,0.7,0.8,1,52,52,52,26,52,26,52,26,52,52,52,52
2189,0.5,1.9,1,1.4,0.7,0.8,0.9,1.3,1.4,0.6,0.7,0.9,52,52,52,26,52,26,52,26,52,52,52,52
2190,0.5,1.9,1,1.5,0.9,0.8,1,1.5,1.5,0.7,0.7,1.1,52,52,52,26,52,26,52,26,52,52,52,52
2191,0.5,2,1,1.8,1,0.9,1,1.9,1.8,0.7,0.7,1,52,52,52,26,26,26,52,26,52,120,52,52
2192,0.6,1.8,1,1.5,0.9,0.8,1.1,1.5,1.6,0.7,0.7,1,52,52,52,26,26,26,52,26,52,52,52,52
2193,0.5,1.8,0.9,1.5,0.8,0.8,0.9,1.3,1.3,0.7,0.7,0.9,52,52,52,26,52,26,52,26,52,52,52,52
2194,0.6,2.1,1.1,1.5,1,0.8,1.1,1.7,1.8,0.8,0.8,0.9,52,52,52,26,52,26,52,26,52,52,52,52
2195,0.6,2,1.1,1.5,1,0.8,1.1,1.6,1.8,0.7,0.7,0.9,52,52,52,26,26,26,52,26,52,120,52,52
2196,0.7,2.2,1.2,1.4,0.9,0.9,1,1.5,1.9,0.8,0.9,0.9,52,52,52,26,52,26,52,26,52,52,52,52
2197,0.8,2,1.1,1.6,1,0.9,1.2,1.8,1.6,0.8,0.9,1.1,52,52,52,26,52,26,52,26,52,52,52,52
2198,0.7,2.1,1.2,1.7,1,0.8,1.2,1.9,1.8,0.8,0.9,1.1,52,52,52,26,52,26,52,26,52,52,52,52
2199,0.7,2,1.2,1.6,0.9,0.9,1.1,1.8,1.9,0.8,0.9,1,52,52,52,26,52,26,52,26,52,52,52,52
2200,0.7,2,1.3,1.6,0.9,0.7,1.1,1.9,2,0.8,0.8,1,52,52,52,26,52,26,52,26,52,52,52,52
2201,0.8,2.3,1.4,1.6,1,0.8,1.3,2,2,0.8,0.9,1.2,52,52,52,26,52,26,52,26,52,52,52,52
2202,0.7,2.3,1.4,1.7,1,0.8,1.2,1.8,2.2,0.8,0.9,1.1,52,52,52,26,52,26,52,26,52,120,52,52
2203,0.7,1.9,1.1,1.4,0.9,0.7,1,1.6,1.7,0.8,0.8,1,52,52,52,26,52,26,52,26,52,52,52,52
2204,0.7,2,1.1,1.5,1,0.8,1.1,1.5,1.9,0.8,0.8,1,52,52,52,26,52,26,52,26,52,52,52,52
2205,0.7,2.1,1.2,1.5,0.9,0.8,1.1,1.6,1.9,0.8,0.8,1.1,52,52,52,26,52,26,52,26,52,52,52,52
2206,0.7,2.1,1.3,1.6,1,0.8,1.2,1.9,2.1,0.9,0.9,1.1,52,52,52,26,52,26,52,32,52,52,52,52
2207,0.6,2,1.2,1.5,0.9,0.8,1.1,1.7,1.8,0.7,0.9,1.1,52,52,52,26,52,26,52,26,52,120,52,52
2208,0.6,1.9,1.1,1.6,1,0.8,1.1,1.7,1.7,0.7,0.8,1,52,52,52,26,26,26,52,26,52,120,52,52
2209,0.6,1.8,1,1.4,0.9,0.9,1,1.6,1.6,0.7,0.7,0.9,52,52,52,26,52,26,52,26,52,120,52,52
2210,0.6,1.9,1,1.4,0.8,0.9,1,1.4,1.4,0.7,0.6,1.1,52,52,52,26,52,26,52,26,52,120,52,52
2211,0.6,2,1,1.5,0.9,0.9,1.1,1.5,1.7,0.7,0.8,1,52,52,52,26,52,26,52,26,52,120,52,52
2212,0.6,2.2,1.1,1.6,0.9,1,1.1,1.6,1.8,0.8,0.8,1,52,52,52,26,52,26,52,26,52,120,52,52
2213,0.7,2.1,1.1,1.5,1,0.8,1.1,1.6,1.7,0.7,0.8,1,52,52,52,26,52,26,52,26,52,120,52,52
