CH Name,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R,DIS AD 우(하단),DIS AD 우(중),DIS 1R,DIS 1R,SUC AD 우(중),SUC AD 우(상),SUC AD 후(상),SUC AD 좌(중),SUC AD 전(하단),DIS AD 전(하단),SUC 1R,VI 8R,SUC 2R,SUC 3R,압력센서 직관 용접(하),압력센서 직관 용접(상),VI 직관 용접,VI 7R
CH No.,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH23,CH24,CH25,CH26
238,1.7,0.8,1.3,1.9,1.8,3.2,3.3,2,1.8,0.7,1.4,3.7,2.6,0.7,1.4,1.1,2.4,2.9,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
239,1.7,0.7,1.3,1.7,1.9,2.9,3.2,1.9,1.9,0.8,1.4,3.7,2.6,0.7,1.3,1.2,2.3,2.8,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
240,1.7,0.8,1.3,1.9,1.9,3,3.4,2,1.9,0.7,1.4,3.8,2.5,0.7,1.4,1.3,2.4,2.9,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
241,1.8,0.9,1.5,2,2,3,3.4,2,1.9,0.7,1.5,3.9,2.6,0.8,1.4,1.2,2.6,3,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
242,1.8,0.9,1.4,2.1,2,3,3.3,2,1.9,0.8,1.4,3.8,2.6,0.9,1.4,1.3,2.7,3.1,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
243,1.8,0.9,1.4,1.9,1.9,3.1,3.4,2,1.9,0.8,1.4,3.8,2.6,0.7,1.5,1.4,2.7,3,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
244,1.8,0.9,1.4,2,1.9,2.9,3.3,2,1.9,0.8,1.4,3.8,2.6,0.7,1.4,1.4,2.5,3.1,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
245,1.7,0.9,1.4,1.8,2,3.1,3.3,2,1.9,0.7,1.4,3.7,2.5,1,1.4,1.2,2.7,3,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
246,1.9,0.8,1.5,2.1,2,3,3.3,2,1.9,0.8,1.5,3.8,2.5,0.8,1.4,1.2,2.6,3.2,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
247,1.8,0.9,1.4,1.8,1.9,3,3.2,2,1.9,0.7,1.4,3.8,2.5,0.8,1.4,1.2,2.6,3.1,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
248,1.7,0.8,1.4,1.9,2,3,3.3,2,1.9,0.7,1.5,3.9,2.6,0.8,1.4,1.3,2.6,3,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
249,1.9,0.9,1.4,1.8,2,2.9,3.3,1.9,2,0.8,1.5,4.6,2.5,0.9,1.5,1.2,3.2,3.7,76,76,76,76,76,76,76,76,76,76,76,151,76,76,76,227,151,151
250,1.9,0.9,1.4,1.9,1.8,2.9,3.1,1.9,1.8,0.8,1.3,4.4,2.5,0.8,1.5,1.2,3.2,3.5,77,77,77,77,77,77,77,77,77,77,77,153,77,77,77,230,153,153
251,1.7,1,1.3,1.9,1.6,2.6,3.1,1.7,1.6,0.7,1.1,4.1,2.4,0.7,1.4,1.1,3,3.2,78,78,78,78,78,78,78,78,78,78,78,155,78,78,78,233,155,78
252,1.6,0.9,1.3,1.5,1.6,2.6,2.9,1.6,1.5,0.7,0.9,3.8,2.4,0.7,1.4,1,2.7,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
253,1.7,1,1.3,1.7,1.7,2.4,2.7,1.6,1.5,0.7,1,3.8,2.3,0.6,1.3,1,2.5,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
254,1.7,0.9,1.2,1.6,1.5,2.3,2.5,1.5,1.5,0.7,1,3.7,2.3,0.7,1.3,1.1,2.3,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
255,1.7,0.9,1.3,1.6,1.6,2.4,2.7,1.5,1.5,0.7,0.9,3.7,2.3,0.6,1.3,1,2.5,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
256,1.7,1,1.3,1.5,1.6,2.4,2.8,1.6,1.5,0.7,1,3.7,2.3,0.6,1.4,1.1,2.7,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
257,1.7,1,1.3,1.7,1.6,2.5,3,1.6,1.5,0.7,1.1,3.8,2.2,0.6,1.3,1.1,2.8,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
258,1.7,1,1.3,1.8,1.6,2.8,3,1.6,1.5,0.7,1,3.8,2.4,0.7,1.2,1,2.9,2.9,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
259,1.6,0.8,1.3,1.4,1.6,2.4,2.9,1.6,1.4,0.7,1,3.8,2.3,0.7,1.3,1.1,2.8,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
260,1.6,0.8,1.2,1.5,1.7,2.5,2.8,1.6,1.5,0.7,1,3.8,2.3,0.7,1.4,1,2.8,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
261,1.6,0.9,1.3,1.5,1.6,2.5,2.9,1.7,1.5,0.7,1,3.8,2.2,0.7,1.3,1.1,2.8,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
262,1.6,0.8,1.3,1.5,1.6,2.6,2.8,1.7,1.5,0.7,1.1,3.9,2.4,0.7,1.3,1.1,2.8,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
263,1.6,0.8,1.3,1.5,1.6,2.5,2.8,1.6,1.5,0.7,1.1,3.9,2.3,0.7,1.3,1.1,2.9,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
264,1.6,0.8,1.2,1.4,1.6,2.5,2.8,1.6,1.4,0.7,1,3.7,2.3,0.7,1.3,1.1,2.9,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
265,1.7,0.8,1.2,1.3,1.6,2.6,2.9,1.7,1.5,0.7,1.1,3.7,2.3,0.7,1.3,1.1,2.9,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
266,1.7,0.9,1.3,1.4,1.6,2.5,2.8,1.6,1.4,0.7,1,3.7,2.3,0.7,1.2,1.1,2.8,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
267,1.7,1,1.2,1.6,1.7,2.4,2.8,1.5,1.5,0.7,1,3.8,2.3,0.7,1.3,1,2.6,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
268,1.6,0.9,1.3,1.5,1.6,2.4,2.6,1.5,1.5,0.7,1,3.6,2.2,0.7,1.3,1.1,2.3,2.5,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
269,1.6,0.9,1.2,1.4,1.6,2.2,2.5,1.6,1.5,0.7,1,3.5,2.2,0.7,1.3,1.1,2.2,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
270,1.6,0.9,1.2,1.6,1.6,2.4,2.6,1.5,1.5,0.7,1.1,3.7,2.2,0.9,1.3,1.1,2.4,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
271,1.7,0.9,1.3,1.7,1.7,2.5,2.8,1.6,1.5,0.7,1.1,3.7,2.3,0.8,1.3,1,2.6,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
272,1.7,1,1.2,1.6,1.6,2.6,2.9,1.6,1.5,0.7,1.1,3.8,2.3,0.7,1.3,1.1,2.9,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
273,1.7,0.9,1.3,1.7,1.7,2.6,2.9,1.6,1.5,0.7,1.1,3.8,2.4,0.8,1.3,1.1,3,2.8,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
274,1.7,1,1.3,1.7,1.6,2.6,2.9,1.6,1.5,0.7,1.1,3.7,2.4,0.8,1.3,1.3,2.9,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
275,1.6,1,1.3,1.5,1.7,2.5,2.8,1.6,1.6,0.7,1.1,3.6,2.3,0.7,1.3,1.1,2.6,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
276,1.7,0.9,1.3,1.6,1.5,2.3,2.8,1.6,1.5,0.7,1.1,3.6,2.3,0.8,1.2,1.1,2.5,2.7,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
277,1.7,1,1.3,1.7,1.7,2.3,2.7,1.5,1.5,0.7,1.1,3.6,2.4,0.7,1.4,1.1,2.5,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
278,1.7,1,1.3,1.7,1.6,2.4,2.6,1.5,1.5,0.7,1.1,3.6,2.3,0.7,1.2,1,2.4,2.6,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
279,1.7,1,1.3,1.7,1.6,2.4,2.7,1.6,1.5,0.7,1.1,3.6,2.4,0.8,1.3,1,2.4,2.5,79,79,79,79,79,79,79,79,79,79,79,157,79,79,79,236,157,157
280,1.7,1,1.2,1.7,1.6,2.3,2.6,1.5,1.4,0.7,1.1,3.4,2.3,0.7,1.3,1.1,2.5,2.3,79,79,79,79,79,79,79,79,79,79,79,159,79,79,79,300,159,159
281,1.7,0.9,1.2,1.6,1.6,2.3,2.6,1.4,1.4,0.7,1,3.2,2.3,0.6,1.4,1.1,2.3,1.9,80,80,80,80,80,80,80,80,80,80,80,161,80,80,80,300,161,161
282,1.7,1,1.1,1.7,1.6,2.1,2.6,1.4,1.4,0.7,0.9,3.2,2.2,0.5,1.3,1.2,2.3,9.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,4
283,1.7,1,1.2,1.6,1.5,2.2,2.5,1.4,1.4,0.7,0.9,3.3,2.2,0.6,1.3,1.1,2.4,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
284,1.6,1,1.2,1.6,1.6,2.2,2.5,1.4,1.4,0.7,1,3.1,2.2,0.9,1.4,1.1,2.2,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
285,1.6,1,1.2,1.6,1.5,2.2,2.6,1.4,1.4,0.7,1,3.1,2.2,0.7,1.3,1.1,2.3,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
286,1.7,1,1.3,1.6,1.5,2.2,2.6,1.4,1.4,0.7,0.9,3.2,2.2,0.8,1.4,1.2,2.3,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
287,1.7,1,1.3,1.6,1.5,2.5,2.7,1.4,1.3,0.7,0.9,3.2,2.2,0.6,1.3,1.1,2.5,1.7,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
288,1.6,1,1.2,1.6,1.6,2.5,2.7,1.5,1.4,0.7,0.9,3.3,2.2,0.6,1.3,1.1,2.7,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
289,1.7,1,1.2,1.7,1.6,2.3,2.8,1.4,1.3,0.8,1,3.4,2.3,0.6,1.3,1.2,2.7,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
290,1.7,1,1.2,1.7,1.6,2.4,2.7,1.4,1.3,0.6,1,3.3,2.2,0.7,1.3,1.2,2.7,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
291,1.6,1,1.2,1.6,1.5,2.6,2.7,1.5,1.4,0.7,1.1,3.3,2.3,0.8,1.4,1.1,2.7,2,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,242,161,161
292,1.6,0.9,1.2,1.6,1.6,2.3,2.7,1.5,1.4,0.7,1,3.4,2.3,0.9,1.3,1.2,2.9,2,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
293,1.6,0.9,1.3,1.6,1.5,2.3,2.8,1.5,1.3,0.7,0.9,3.3,2.3,0.6,1.3,1.3,2.8,2,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
294,1.7,1,1.2,1.5,1.6,2.3,2.8,1.5,1.3,0.7,1,3.4,2.3,0.6,1.3,1.1,2.7,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
295,1.6,0.9,1.2,1.7,1.6,2.3,2.6,1.4,1.4,0.7,1,3.4,2.2,0.7,1.3,1.2,2.7,2.2,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
296,1.6,0.9,1.2,1.4,1.5,2.3,2.6,1.5,1.4,0.7,1,3.4,2.2,0.6,1.3,1.1,2.6,2.1,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
297,1.7,1,1.2,1.5,1.6,2.2,2.6,1.4,1.3,0.7,1,3.4,2.3,0.8,1.3,1.2,2.5,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
298,1.7,0.9,1.3,1.5,1.5,2.1,2.5,1.4,1.3,0.7,0.9,3.3,2.3,0.6,1.3,1.1,2.4,2,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
299,1.6,0.9,1.3,1.6,1.5,2.1,2.6,1.4,1.3,0.7,0.9,3.2,2.3,0.7,1.3,1.1,2.4,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
300,1.6,0.9,1.3,1.5,1.6,2.3,2.7,1.5,1.3,0.7,1,3.2,2.3,0.6,1.3,1.1,2.4,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
301,1.6,0.9,1.2,1.7,1.6,2.3,2.7,1.4,1.4,0.7,0.9,3.3,2.3,0.7,1.3,1.1,2.4,2,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
302,1.6,0.9,1.3,1.4,1.5,2.3,2.6,1.4,1.3,0.7,1,3.4,2.1,0.6,1.4,1.2,2.4,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
303,1.6,0.9,1.2,1.5,1.4,2.2,2.7,1.5,1.4,0.7,1,3.3,2.3,0.7,1.3,1.1,2.3,1.9,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
304,1.6,0.9,1.2,1.6,1.4,2.2,2.5,1.4,1.3,0.8,1,3.3,2.3,0.6,1.3,1,2.4,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
305,1.7,1,1.3,1.5,1.5,2.2,2.6,1.4,1.3,0.7,1,3.2,2.2,0.6,1.3,1.1,2.4,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
306,1.6,0.9,1.2,1.4,1.5,2.1,2.5,1.4,1.4,0.7,0.9,3.1,2.2,0.9,1.3,1.1,2.2,1.7,81,81,81,81,81,81,81,81,81,81,81,161,81,4,81,242,161,161
307,1.6,0.9,1.3,1.4,1.4,2.2,2.4,1.4,1.3,0.7,0.9,3.1,2.3,0.7,1.4,1,2.1,1.7,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
308,1.6,0.9,1.2,1.4,1.5,2.1,2.3,1.3,1.4,0.7,0.8,3.1,2.3,0.8,1.4,1.2,2.1,1.8,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
309,1.6,0.9,1.3,1.3,1.4,2.1,2.3,1.3,1.3,0.7,0.9,3,2.1,0.6,1.4,1.1,2.2,1.7,81,81,81,81,81,81,81,81,81,81,81,161,81,81,81,242,161,161
310,1.6,0.9,1.3,1.3,1.5,2.1,2.3,1.3,1.4,0.7,0.9,2.9,2.3,0.6,1.4,1.1,2.1,1.6,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,163
311,1.7,0.9,1.3,1.7,1.5,2.1,2.5,1.4,1.3,0.7,0.8,3,2.3,0.8,1.4,1.1,2.3,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,4,82,82,163,163
312,1.6,0.9,1.2,1.4,1.5,2.3,2.6,1.4,1.4,0.7,0.9,3.1,2.2,0.5,1.4,1.1,2.6,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
313,1.6,0.9,1.2,1.4,1.6,2.2,2.6,1.4,1.4,0.7,0.9,3.2,2.2,0.6,1.4,1.2,2.6,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,163,163
314,1.6,0.9,1.3,1.2,1.5,2.1,2.6,1.4,1.3,0.7,0.9,3.2,2.1,0.5,1.4,1.2,2.6,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
315,1.7,0.9,1.2,1.4,1.6,2.2,2.6,1.4,1.4,0.7,0.9,3.2,2.2,0.5,1.5,1.1,2.2,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
316,1.6,0.9,1.2,1.3,1.6,1.9,2.2,1.3,1.3,0.7,0.8,2.7,2.3,0.5,1.5,1.2,2,1.5,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
317,1.7,1,1.2,1.4,1.5,2.2,2.6,1.4,1.3,0.7,0.9,2.9,2.3,0.5,1.5,1.1,2.2,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
318,1.6,0.9,1.2,1.4,1.6,2.2,2.6,1.4,1.3,0.7,0.9,3,2.2,0.5,1.5,1.2,2.5,1.9,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
319,1.6,0.9,1.3,1.4,1.5,2.3,2.6,1.4,1.4,0.7,1,3.2,2.3,0.5,1.5,1.2,2.6,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
320,1.6,0.9,1.3,1.4,1.5,2.4,2.6,1.4,1.4,0.7,1,3.3,2.3,0.5,1.4,1.2,2.6,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
321,1.6,0.9,1.2,1.4,1.5,2.3,2.5,1.4,1.4,0.7,0.9,3.3,2.2,0.5,1.4,1.2,2.6,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
322,1.7,0.9,1.3,1.3,1.5,2.2,2.7,1.4,1.3,0.7,0.9,3.3,2.3,0.5,1.4,1.2,2.5,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
323,1.6,0.9,1.3,1.5,1.6,2.1,2.6,1.4,1.3,0.7,0.9,3.3,2.2,0.6,1.5,1.2,2.5,1.9,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
324,1.6,0.9,1.2,1.4,1.7,2.1,2.5,1.4,1.3,0.7,0.9,3.3,2.2,0.5,1.4,1.3,2.5,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
325,1.6,0.9,1.2,1.3,1.5,2.1,2.5,1.4,1.4,0.7,0.9,3.2,2.2,0.5,1.5,1.2,2.5,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
326,1.7,0.9,1.3,1.3,1.5,2.1,2.4,1.4,1.3,0.7,0.8,3,2.2,0.7,1.5,1.1,2.3,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
327,1.7,0.9,1.2,1.3,1.6,2.2,2.4,1.3,1.3,0.7,0.8,2.8,2.2,0.5,1.3,1.1,2,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
328,1.6,0.9,1.3,1.3,1.6,2,2.5,1.3,1.3,0.7,1,3,2.2,0.5,1.5,1.1,2.4,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
329,1.6,0.9,1.2,1.4,1.6,2.2,2.6,1.4,1.3,0.7,0.9,3.2,2.2,0.4,1.5,1.2,2.6,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
330,1.6,0.9,1.3,1.4,1.5,2.3,2.5,1.4,1.3,0.7,0.8,3.4,2.3,0.5,1.5,1.2,2.6,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
331,1.6,0.9,1.2,1.2,1.5,2.1,2.5,1.4,1.3,0.7,0.9,3.2,2.3,0.6,1.5,1.1,2.4,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
332,1.6,0.9,1.3,1.4,1.5,2,2.3,1.3,1.4,0.7,0.9,3,2.2,0.6,1.5,1.3,2.1,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
333,1.6,0.9,1.3,1.2,1.5,2.1,2.4,1.3,1.3,0.7,0.9,2.7,2.2,0.6,1.5,1.1,2,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
334,1.6,0.9,1.3,1.3,1.5,2.1,2.7,1.5,1.3,0.7,1,3,2.2,0.5,1.4,1.1,2.3,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
335,1.6,0.9,1.3,1.3,1.6,2.1,2.6,1.4,1.3,0.7,0.9,3.1,2.2,0.5,1.4,1.2,2.5,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
336,1.7,0.9,1.2,1.3,1.6,2.2,2.6,1.4,1.3,0.7,0.9,3.2,2.2,0.6,1.5,1.2,2.5,1.8,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
337,1.6,0.9,1.3,1.4,1.6,2.1,2.5,1.4,1.4,0.7,0.9,3.3,2.3,0.5,1.5,1.1,2.4,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
338,1.7,0.9,1.3,1.3,1.6,2.1,2.4,1.3,1.3,0.7,0.8,3.2,2.3,0.5,1.4,1.2,2.2,1.7,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
339,1.6,0.9,1.2,1.3,1.5,2,2.4,1.3,1.3,0.7,0.8,2.8,2.2,0.5,1.5,1.1,2,1.5,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,163,163
340,1.6,0.9,1.2,1.3,1.5,2.3,2.5,1.3,1.3,0.7,0.9,2.8,2.2,0.4,1.5,1.2,2.1,1.6,82,82,82,82,82,82,82,82,82,82,82,82,82,300,82,82,164,164
341,1.6,1,1.2,1.4,1.6,2.1,2.6,1.3,1.3,0.7,0.9,2.9,2.1,0.5,1.7,1.3,2.4,1.9,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
342,1.6,1,1.2,1.4,1.6,2.1,2.6,1.3,1.3,0.7,0.8,3,2.2,0.4,1.6,1.2,2.4,2,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
343,1.6,1.1,1.2,1.5,1.6,2.1,2.6,1.3,1.3,0.7,0.8,3,2.3,0.4,1.6,1.3,2.3,2,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
344,1.6,1,1.2,1.5,1.6,2.1,2.5,1.3,1.3,0.7,0.8,3.1,2.2,0.4,1.6,1.3,2.3,1.9,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
345,1.6,1,1.2,1.3,1.7,2.2,2.6,1.3,1.3,0.7,0.8,3,2.3,0.5,1.6,1.3,2.3,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
346,1.6,0.9,1.2,1.3,1.6,2.2,2.5,1.3,1.3,0.7,0.7,3.1,2.2,0.4,1.6,1.3,2.2,1.9,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
347,1.6,1,1.3,1.4,1.7,2,2.5,1.3,1.3,0.7,0.7,2.9,2.2,0.4,1.5,1.3,2.3,2,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
348,1.6,0.9,1.2,1.4,1.6,2,2.4,1.2,1.3,0.7,0.6,2.5,2.2,0.5,1.6,1.2,1.9,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
349,1.6,1,1.3,1.3,1.6,2,2.5,1.3,1.3,0.7,0.7,2.7,2.2,0.4,1.6,1.3,1.9,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
350,1.6,0.9,1.2,1.3,1.6,2,2.4,1.3,1.4,0.7,0.7,2.9,2.2,0.4,1.6,1.3,2.3,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
351,1.6,1,1.2,1.4,1.6,2,2.7,1.3,1.3,0.7,0.8,3,2.3,0.4,1.7,1.3,2.3,2,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,12,165
352,1.6,1,1.3,1.5,1.5,2,2.5,1.4,1.3,0.7,0.8,3.1,2.3,0.4,1.5,1.3,2.3,2,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,12,165
353,1.6,1,1.3,1.6,1.6,2.1,2.6,1.3,1.3,0.7,0.9,3.2,2.2,0.4,1.5,1.3,2.2,2.1,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
354,1.6,1,1.2,1.5,1.6,2,2.5,1.3,1.3,0.7,0.7,3.1,2.4,0.4,1.6,1.2,2.2,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
355,1.6,1,1.2,1.4,1.6,2,2.6,1.3,1.3,0.7,0.8,3.1,2.3,0.4,1.6,1.2,2.1,1.9,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
356,1.6,1,1.3,1.6,1.6,2.1,2.5,1.3,1.3,0.7,0.8,3.1,2.2,0.4,1.7,1.3,2.1,1.9,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
357,1.6,1,1.2,1.5,1.7,2.2,2.6,1.3,1.3,0.7,0.9,3,2.3,0.5,1.6,1.3,2.3,1.7,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
358,1.6,1,1.2,1.3,1.6,2.2,2.5,1.2,1.4,0.7,0.8,2.8,2.3,0.5,1.6,1.2,2.2,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
359,1.6,1,1.3,1.2,1.6,2.1,2.3,1.2,1.3,0.7,0.7,2.6,2.3,0.4,1.7,1.2,1.8,1.8,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
360,1.6,1,1.2,1.3,1.7,2.2,2.7,1.3,1.4,0.7,0.8,2.9,2.3,0.4,1.6,1.2,2.2,1.9,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
361,1.6,1,1.3,1.4,1.6,2.3,2.5,1.3,1.3,0.7,0.9,3,2.2,0.4,1.7,1.3,2.4,2,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,12,165
362,1.7,1,1.3,1.4,1.7,2.2,2.7,1.3,1.4,0.7,0.8,3.2,2.4,0.5,1.6,1.2,2.3,2.1,83,83,83,83,83,83,83,83,83,83,83,83,83,300,83,83,165,165
