time,운전모드,Error,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,제상단계,RESET TIMER,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,EEV1,공기1,배관in1,배관out1,목표고압,목표저압,현재고압,현재저압,설정온도차,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류
08:42:18,1,,2,22,1,Te Limit,4,0,6,2,5,13,0,255,126,0,1,25,46,5,101,5,134,143,27.93,4.14,3.07,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.6,14.6,172,60,2.52,300,300,10.0,7.2,6.6,7.0,7.2
08:42:20,1,,2,22,1,Te Limit,4,0,10,2,9,13,0,255,126,0,1,25,43,5,109,5,142,143,27.93,4.14,3.07,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.6,14.6,172,60,2.52,300,300,10.0,7.2,7.8,7.0,5.6
08:42:22,1,,2,22,1,Te Limit,4,0,10,2,9,13,0,255,126,0,1,25,43,5,109,5,142,143,27.93,4.14,3.07,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.6,14.6,172,60,2.52,295,300,10.0,7.2,7.8,7.0,5.6
08:42:24,1,,2,22,1,Te Limit,4,0,13,2,12,13,0,255,126,0,1,25,62,5,119,5,152,143,27.93,4.14,3.07,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.6,14.6,172,60,2.52,295,295,10.0,7.2,6.4,7.0,7.8
08:42:26,1,,2,22,1,Te Limit,4,0,13,2,15,13,0,255,126,0,1,25,62,5,119,5,152,143,27.93,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,295,10.0,7.2,6.4,7.0,7.8
08:42:28,1,,2,22,1,Te Limit,4,0,16,2,15,13,0,255,127,0,1,25,57,5,123,5,139,143,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.2,7.2,8.0,7.0,6.2
08:42:30,1,,2,22,1,Te Limit,4,0,20,2,19,13,0,255,126,0,1,25,65,5,112,5,144,143,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,6.6,7.0,7.0
08:42:32,1,,2,22,1,Te Limit,4,0,20,2,19,13,0,255,126,0,1,25,65,5,112,5,144,143,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,6.6,7.0,7.0
08:42:34,1,,2,22,1,Te Limit,4,0,23,2,22,13,0,255,125,0,1,25,59,5,107,5,158,143,27.57,4.14,2.71,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.4,172,60,2.52,295,300,10.0,7.0,7.0,7.0,7.6
08:42:36,1,,2,22,1,Te Limit,4,0,23,2,26,13,0,255,125,0,1,25,59,5,107,5,158,143,27.57,4.14,2.71,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.1,14.4,172,60,2.52,295,300,10.0,7.0,7.0,7.0,7.6
08:42:38,1,,2,22,1,Te Limit,4,0,27,2,26,13,0,255,126,0,1,25,58,5,112,5,145,143,27.57,4.14,2.71,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.1,14.6,172,60,2.52,295,300,10.0,7.2,7.0,7.0,7.6
08:42:40,1,,2,22,1,Te Limit,4,0,30,2,29,13,0,255,126,0,1,25,62,5,110,5,143,143,27.57,4.14,2.71,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.1,14.6,172,60,2.52,295,300,10.0,7.2,6.8,7.0,7.6
08:42:42,1,,2,22,1,Te Limit,4,0,30,2,32,13,0,255,126,0,1,25,62,5,110,5,143,143,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.1,14.6,172,60,2.52,295,300,10.0,7.2,6.8,7.0,7.6
08:42:44,1,,2,22,1,Te Limit,4,0,33,2,32,13,0,255,126,0,1,25,46,5,116,5,148,143,27.93,4.14,2.71,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.56,290,295,10.0,7.0,7.0,7.0,5.8
08:42:46,1,,2,22,1,Te Limit,4,0,33,2,36,13,0,255,126,0,1,25,46,5,116,5,148,143,27.93,4.14,2.71,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.56,290,295,10.0,7.0,7.0,7.0,5.8
08:42:48,1,,2,22,1,Te Limit,4,0,37,2,36,13,0,255,127,0,1,25,44,5,126,5,142,143,27.93,4.14,2.71,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.56,300,300,10.2,7.2,7.4,7.0,7.0
08:42:50,1,,2,22,1,Te Limit,4,0,40,2,39,13,0,255,127,0,1,25,47,5,124,5,139,143,27.93,4.14,2.71,0,0,0,0,9.9,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,295,10.2,7.2,6.4,7.0,7.4
08:42:52,1,,2,22,1,Te Limit,4,0,40,2,2,13,0,255,127,0,1,25,47,5,124,5,139,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,295,10.2,7.2,6.4,7.0,7.4
08:42:54,1,,2,22,1,Te Limit,4,0,43,2,2,13,0,255,126,0,1,25,62,5,104,5,136,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.4,172,60,2.52,300,300,10.0,7.2,6.8,7.0,7.0
08:42:57,1,,2,22,1,Te Limit,4,0,43,2,6,13,0,255,126,0,1,25,62,5,104,5,136,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.6,14.4,172,60,2.52,300,300,10.0,7.2,6.8,7.0,7.0
08:42:59,1,,2,22,1,Te Limit,4,0,47,2,6,13,0,255,126,0,1,25,61,5,110,5,142,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.6,14.6,172,60,2.52,295,300,10.0,7.2,8.2,7.0,6.4
08:43:01,1,,2,22,1,Te Limit,4,0,50,2,9,13,0,255,126,0,1,25,66,5,114,5,147,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,7.2,7.0,7.4
08:43:03,1,,2,22,1,Te Limit,4,0,50,2,9,13,0,255,126,0,1,25,66,5,114,5,147,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,290,300,10.0,7.2,7.2,7.0,7.4
08:43:05,1,,2,22,1,Te Limit,4,0,54,2,13,13,0,255,126,0,1,25,63,5,112,5,145,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,6.6,7.0,7.2
08:43:07,1,,2,22,1,Te Limit,4,0,54,2,16,13,0,255,126,0,1,25,63,5,112,5,145,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,6.6,7.0,7.2
08:43:09,1,,2,22,1,Te Limit,4,0,57,2,16,13,0,255,126,0,1,25,66,5,118,5,151,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.4,172,60,2.52,300,300,10.0,7.2,6.8,7.0,7.4
08:43:11,1,,2,22,1,Te Limit,4,0,0,2,19,13,0,255,126,0,1,25,38,5,108,5,140,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,6.4,7.0,7.4
08:43:13,1,,2,22,1,Te Limit,4,0,0,2,19,13,0,255,126,0,1,25,38,5,108,5,140,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.6,172,60,2.52,295,300,10.0,7.2,6.4,7.0,7.4
08:43:15,1,,2,22,1,Te Limit,4,0,4,2,23,13,0,255,125,0,1,25,49,5,104,5,154,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.4,172,60,2.52,295,300,10.0,7.2,7.0,7.0,7.6
08:43:17,1,,2,22,1,Te Limit,4,0,4,2,26,13,0,255,125,0,1,25,49,5,104,5,154,142,27.57,4.14,3.07,0,0,0,0,9.6,90,90,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.4,172,60,2.52,295,300,10.0,7.2,7.0,7.0,7.6
08:43:19,1,,2,22,1,Te Limit,4,0,7,2,26,13,0,255,119,0,1,25,2,5,8,5,158,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,46.1,44.6,14.2,172,60,2.48,295,305,9.6,7.2,7.8,6.4,6.6
08:43:21,1,,2,22,1,Te Limit,4,0,11,2,30,13,0,255,123,0,1,24,88,5,55,5,137,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,6.8,6.8,7.4
08:43:23,1,,2,22,1,Te Limit,4,0,11,2,33,13,0,255,123,0,1,24,88,5,55,5,137,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,6.8,6.8,7.4
08:43:25,1,,2,22,1,Te Limit,4,0,14,2,33,13,0,255,123,0,1,24,88,5,62,5,144,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.1,14.4,172,60,2.48,290,300,9.8,7.2,7.4,6.8,5.2
08:43:27,1,,2,22,1,Te Limit,4,0,14,2,36,13,0,255,124,0,1,25,0,5,65,5,132,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.1,14.4,172,60,2.48,290,300,9.8,7.2,7.4,6.8,5.2
08:43:29,1,,2,22,1,Te Limit,4,0,17,2,36,13,0,255,124,0,1,25,0,5,65,5,132,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.1,14.2,172,60,2.48,295,300,10.0,7.2,8.0,6.8,7.0
08:43:31,1,,2,22,1,Te Limit,4,0,21,2,0,13,0,255,123,0,1,25,2,5,59,5,143,142,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,7.2,6.8,7.0
08:43:33,1,,2,22,1,Te Limit,4,0,21,2,0,13,0,255,123,0,1,25,2,5,59,5,143,141,27.57,4.14,2.71,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,9.8,7.2,7.2,6.8,7.0
08:43:35,1,,2,22,1,Te Limit,4,0,24,2,3,13,0,255,123,0,1,25,11,5,58,5,140,141,27.57,4.14,2.71,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,7.0,6.6,7.6
08:43:37,1,,2,22,1,Te Limit,4,0,24,2,6,13,0,255,123,0,1,25,11,5,58,5,140,141,27.57,4.14,2.71,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,7.0,6.6,7.6
08:43:39,1,,2,22,1,Te Limit,4,0,27,2,6,13,0,255,123,0,1,25,5,5,62,5,145,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,9.8,7.2,7.6,6.8,6.2
08:43:41,1,,2,22,1,Te Limit,4,0,31,2,10,13,0,255,123,0,1,24,94,5,62,5,145,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,290,300,9.8,7.2,6.8,6.8,7.8
08:43:43,1,,2,22,1,Te Limit,4,0,31,2,10,13,0,255,123,0,1,24,94,5,62,5,145,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,290,300,9.8,7.2,6.8,6.8,7.8
08:43:45,1,,2,22,1,Te Limit,4,0,34,2,13,13,0,255,124,0,1,24,99,5,70,5,137,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,300,300,10.0,7.2,7.0,6.8,7.4
08:43:47,1,,2,22,1,Te Limit,4,0,34,2,17,13,0,255,124,0,1,24,99,5,70,5,137,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,300,300,10.0,7.2,7.0,6.8,7.4
08:43:49,1,,2,22,1,Te Limit,4,0,38,2,17,13,0,255,123,0,1,25,11,5,61,5,145,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,10.0,7.2,7.4,6.8,7.2
08:43:51,1,,2,22,1,Te Limit,4,0,41,2,20,13,0,255,123,0,1,25,10,5,64,5,147,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,6.8,6.8,6.8
08:43:53,1,,2,22,1,Te Limit,4,0,41,2,20,13,0,255,123,0,1,25,10,5,64,5,147,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,6.8,6.8,6.8
08:43:55,1,,2,22,1,Te Limit,4,0,44,2,23,13,0,255,124,0,1,25,5,5,75,5,142,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,7.6,6.8,6.8
08:43:57,1,,2,22,1,Te Limit,4,0,44,2,27,13,0,255,124,0,1,25,5,5,75,5,142,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,7.6,6.8,6.8
08:43:59,1,,2,22,1,Te Limit,4,0,48,2,27,13,0,255,123,0,1,24,91,5,62,5,145,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,290,300,9.8,7.2,6.8,6.8,6.2
08:44:01,1,,2,22,1,Te Limit,4,0,51,2,30,13,0,255,123,0,1,24,88,5,62,5,144,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,290,300,9.8,7.2,6.6,6.8,7.0
08:44:03,1,,2,22,1,Te Limit,4,0,51,2,30,13,0,255,123,0,1,24,88,5,62,5,144,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,290,300,9.8,7.2,6.6,6.8,7.0
08:44:05,1,,2,22,1,Te Limit,4,0,55,2,34,13,0,255,123,0,1,24,84,5,56,5,138,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,8.0,6.8,6.0
08:44:07,1,,2,22,1,Te Limit,4,0,55,2,37,13,0,255,123,0,1,24,84,5,56,5,138,141,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,8.0,6.8,6.0
08:44:09,1,,2,22,1,Te Limit,4,0,58,2,37,13,0,255,123,0,1,25,12,5,58,5,141,141,27.57,4.14,2.71,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,6.8,6.8,7.2
08:44:11,1,,2,22,1,Te Limit,4,0,1,2,0,13,0,255,123,0,1,24,88,5,61,5,143,141,27.57,4.14,2.71,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,7.0,6.8,5.8
08:44:13,1,,2,22,1,Te Limit,4,0,1,2,0,13,0,255,123,0,1,24,88,5,61,5,143,140,27.57,4.14,2.71,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,9.8,7.2,7.0,6.8,5.8
08:44:15,1,,2,22,1,Te Limit,4,0,5,2,4,13,0,255,123,0,1,24,98,5,63,5,146,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,6.8,6.8,7.6
08:44:17,1,,2,22,1,Te Limit,4,0,5,2,7,13,0,255,123,0,1,24,98,5,63,5,146,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,10.0,7.2,6.8,6.8,7.6
08:44:19,1,,2,22,1,Te Limit,4,0,8,2,7,13,0,255,123,0,1,24,91,5,58,5,140,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,9.8,7.2,7.4,6.8,5.4
08:44:21,1,,2,22,1,Te Limit,4,0,12,2,10,13,0,255,122,0,1,24,87,5,52,5,151,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,290,300,9.8,7.2,6.4,6.8,7.2
08:44:23,1,,2,22,1,Te Limit,4,0,12,2,14,13,0,255,122,0,1,24,87,5,52,5,151,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,290,300,9.8,7.2,6.4,6.8,7.2
08:44:25,1,,2,22,1,Te Limit,4,0,15,2,14,13,0,255,123,0,1,25,4,5,56,5,139,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,9.8,7.2,7.6,6.8,7.4
08:44:27,1,,2,22,1,Te Limit,4,0,15,2,17,13,0,255,123,0,1,25,4,5,56,5,139,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.4,172,60,2.48,295,300,9.8,7.2,7.6,6.8,7.4
08:44:29,1,,2,22,1,Te Limit,4,0,18,2,17,13,0,255,123,0,1,24,96,5,56,5,138,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,7.4,6.8,6.8
08:44:31,1,,2,22,1,Te Limit,4,0,18,2,21,13,0,255,123,0,1,24,97,5,51,5,134,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.2,7.4,6.8,6.8
08:44:33,1,,2,22,1,Te Limit,4,0,22,2,21,13,0,255,123,0,1,24,97,5,51,5,134,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.44,295,300,9.8,7.2,7.2,6.6,7.6
08:44:35,1,,2,22,1,Te Limit,4,0,25,2,24,13,0,255,123,0,1,24,96,5,52,5,134,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,45.1,44.6,14.2,172,60,2.48,295,300,9.8,7.0,8.2,6.8,5.4
08:44:37,1,,2,22,1,Te Limit,4,0,25,2,27,13,0,255,123,0,1,24,96,5,52,5,134,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,295,300,9.8,7.0,8.2,6.8,5.4
08:44:39,1,,2,22,1,Te Limit,4,0,28,2,27,13,0,255,123,0,1,24,71,5,54,5,137,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,295,300,10.0,7.2,7.2,6.6,7.2
08:44:41,1,,2,22,1,Te Limit,4,0,32,2,31,13,0,255,123,0,1,24,96,5,55,5,137,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,295,300,10.0,7.2,6.8,6.6,6.8
08:44:43,1,,2,22,1,Te Limit,4,0,32,2,31,13,0,255,123,0,1,24,96,5,55,5,137,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,300,300,10.0,7.2,6.8,6.8,6.8
08:44:45,1,,2,22,1,Te Limit,4,0,35,2,34,13,0,255,123,0,1,24,85,5,52,5,135,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,6.8,6.8,5.8
08:44:47,1,,2,22,1,Te Limit,4,0,35,2,38,13,0,255,123,0,1,24,85,5,52,5,135,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,6.8,6.8,5.8
08:44:49,1,,2,22,1,Te Limit,4,0,39,2,38,13,0,255,123,0,1,24,87,5,54,5,137,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.0,172,60,2.48,295,300,10.0,7.2,7.2,6.8,7.4
08:44:51,1,,2,22,1,Te Limit,4,0,42,2,1,13,0,255,123,0,1,25,2,5,56,5,138,140,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.0,172,60,2.48,295,300,9.8,7.2,7.0,6.8,7.4
08:44:53,1,,2,22,1,Te Limit,4,0,42,2,1,13,0,255,123,0,1,25,2,5,56,5,138,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,7.0,6.8,7.4
08:44:55,1,,2,22,1,Te Limit,4,0,45,2,4,13,0,255,123,0,1,25,6,5,55,5,138,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,8.0,6.8,6.2
08:44:57,1,,2,22,1,Te Limit,4,0,45,2,8,13,0,255,123,0,1,25,6,5,55,5,138,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,8.0,6.8,6.2
08:44:59,1,,2,22,1,Te Limit,4,0,49,2,8,13,0,255,123,0,1,25,10,5,60,5,143,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,7.0,6.8,7.2
08:45:01,1,,2,22,1,Te Limit,4,0,52,2,11,13,0,255,123,0,1,25,3,5,49,5,131,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.48,290,300,9.8,7.2,6.6,6.8,7.2
08:45:03,1,,2,22,1,Te Limit,4,0,52,2,11,13,0,255,123,0,1,25,3,5,49,5,131,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.44,290,300,9.8,7.2,6.6,6.8,7.2
08:45:05,1,,2,22,1,Te Limit,4,0,56,2,15,13,0,255,123,0,1,24,71,5,53,5,135,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.44,290,300,9.8,7.0,6.6,6.6,7.4
08:45:07,1,,2,22,1,Te Limit,4,0,56,2,18,13,0,255,123,0,1,24,71,5,53,5,135,139,27.57,4.14,3.07,0,0,0,0,9.6,89,89,750,750,0,0,41.5,220.0,-48.7,-50.3,78.0,44.6,44.1,14.2,172,60,2.44,290,300,9.8,7.0,6.6,6.6,7.4
