Micom ODU2 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,,,,,,,,,,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,,,,
5464,11:28:36,1,,,5.0,176,60,0.88,305,310,6.2,6.0,6.0,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5465,11:28:38,1,,,5.0,175,60,0.88,300,310,6.4,6.2,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5466,11:28:40,1,,,5.0,175,60,0.88,300,310,6.4,6.2,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5467,11:28:42,1,,,5.0,175,60,0.88,305,310,6.0,6.0,5.6,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5468,11:28:44,1,,,5.0,176,60,0.88,310,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5469,11:28:46,1,,,5.0,176,60,0.88,310,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5470,11:28:48,1,,,5.0,176,60,0.88,310,310,6.2,6.0,6.4,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5471,11:28:50,1,,,5.0,176,60,0.88,310,310,6.2,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5472,11:28:52,1,,,5.0,175,60,0.88,300,310,6.2,6.2,6.0,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5473,11:28:54,1,,,5.0,176,60,0.88,300,310,6.2,6.0,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5474,11:28:56,1,,,5.0,176,60,0.88,300,310,6.2,6.0,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5475,11:28:58,1,,,5.0,176,60,0.88,305,310,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5476,11:29:00,1,,,5.0,176,60,0.88,305,310,6.2,6.0,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5477,11:29:02,1,,,5.0,176,60,0.88,305,310,6.2,6.0,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5478,11:29:04,1,,,5.0,175,60,0.88,305,310,6.4,6.2,6.0,1.4,2.2,TO,,,,,,,,,,0,0,0,0,,,,
5479,11:29:06,1,,,5.0,175,60,0.88,305,310,6.4,6.2,6.0,1.4,2.2,TO,,,,,,,,,,0,0,0,0,,,,
5480,11:29:08,1,,,5.0,175,60,0.88,300,310,6.4,6.2,6.4,1.2,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5481,11:29:10,1,,,5.0,175,60,0.88,300,310,6.4,6.2,6.4,1.2,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5482,11:29:12,1,,,5.0,176,60,0.88,300,310,6.2,6.0,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5483,11:29:14,1,,,5.2,175,60,0.88,300,305,6.4,6.2,6.0,1.2,2.2,TO,,,,,,,,,,0,0,0,0,,,,
5484,11:29:16,1,,,5.2,175,60,0.88,300,305,6.4,6.2,6.0,1.2,2.2,TO,,,,,,,,,,0,0,0,0,,,,
5485,11:29:18,1,,,5.0,175,60,0.92,300,310,6.4,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5486,11:29:20,1,,,5.0,175,60,0.92,300,310,6.4,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5487,11:29:22,1,,,5.2,175,60,0.92,300,310,6.2,6.0,5.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5488,11:29:24,1,,,5.2,176,60,0.92,305,310,6.2,6.0,6.2,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5489,11:29:26,1,,,5.2,176,60,0.92,305,310,6.2,6.0,6.2,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5490,11:29:28,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.6,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5491,11:29:30,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.6,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5492,11:29:32,1,,,5.2,175,60,0.92,310,310,6.2,6.2,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5493,11:29:34,1,,,5.2,176,60,0.92,300,310,6.2,6.0,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5494,11:29:36,1,,,5.2,176,60,0.92,300,310,6.2,6.0,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5495,11:29:38,1,,,5.0,175,60,0.92,310,310,6.4,6.2,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5496,11:29:40,1,,,5.0,175,60,0.92,310,310,6.4,6.2,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5497,11:29:42,1,,,5.2,175,60,0.92,305,310,6.2,6.0,5.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5498,11:29:44,1,,,5.0,175,60,0.92,305,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5499,11:29:46,1,,,5.0,175,60,0.92,305,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5500,11:29:48,1,,,5.2,176,60,0.92,310,310,6.4,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5501,11:29:50,1,,,5.2,176,60,0.92,310,310,6.4,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5502,11:29:52,1,,,5.0,175,60,0.92,305,310,6.2,6.0,6.0,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5503,11:29:54,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.6,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5504,11:29:56,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.6,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5505,11:29:58,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5506,11:30:00,1,,,5.2,175,60,0.92,300,310,6.2,6.2,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5507,11:30:02,1,,,5.0,176,60,0.88,305,310,6.2,6.2,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5508,11:30:04,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5509,11:30:06,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5510,11:30:08,1,,,5.0,175,60,0.88,310,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5511,11:30:10,1,,,5.0,175,60,0.88,310,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5512,11:30:12,1,,,5.2,176,60,0.88,305,310,6.2,6.0,6.4,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5513,11:30:14,1,,,5.0,175,60,0.92,300,310,6.2,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5514,11:30:16,1,,,5.0,175,60,0.92,300,310,6.2,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5515,11:30:18,1,,,5.2,175,60,0.92,300,310,6.2,6.2,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5516,11:30:20,1,,,5.2,175,60,0.92,300,310,6.2,6.2,5.6,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5517,11:30:22,1,,,5.0,175,60,0.88,300,310,6.2,6.0,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5518,11:30:24,1,,,5.2,176,60,0.88,305,310,6.2,6.0,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5519,11:30:26,1,,,5.2,176,60,0.88,305,310,6.2,6.0,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5520,11:30:28,1,,,5.2,176,60,0.88,300,310,6.4,6.2,6.6,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5521,11:30:30,1,,,5.2,176,60,0.88,300,310,6.4,6.2,6.6,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5522,11:30:32,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5523,11:30:34,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5524,11:30:36,1,,,5.2,176,60,0.92,310,310,6.2,6.0,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5525,11:30:38,1,,,5.2,176,60,0.92,305,310,6.4,6.2,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5526,11:30:40,1,,,5.2,176,60,0.92,305,310,6.4,6.2,6.4,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5527,11:30:42,1,,,5.2,175,60,0.92,310,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5528,11:30:44,1,,,5.2,175,60,0.88,300,310,6.2,6.0,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5529,11:30:46,1,,,5.2,175,60,0.88,300,310,6.2,6.0,6.4,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5530,11:30:48,1,,,5.2,176,60,0.92,295,310,6.2,6.2,6.6,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5531,11:30:50,1,,,5.2,176,60,0.92,295,310,6.2,6.2,6.6,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5532,11:30:53,1,,,5.2,176,60,0.92,300,310,6.4,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5533,11:30:55,1,,,5.2,175,60,0.92,300,310,6.2,6.0,5.6,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5534,11:30:57,1,,,5.2,175,60,0.92,300,310,6.2,6.0,5.6,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5535,11:30:59,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.6,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5536,11:31:01,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.6,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5537,11:31:03,1,,,5.2,176,60,0.92,300,310,6.2,6.2,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5538,11:31:05,1,,,5.2,176,60,0.92,300,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5539,11:31:07,1,,,5.2,176,60,0.92,300,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5540,11:31:09,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5541,11:31:11,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5542,11:31:13,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.6,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5543,11:31:15,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.6,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5544,11:31:17,1,,,5.2,176,60,0.92,305,310,6.4,6.2,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5545,11:31:19,1,,,5.2,175,60,0.92,310,310,6.4,6.2,7.0,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5546,11:31:21,1,,,5.2,175,60,0.92,310,310,6.4,6.2,7.0,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5547,11:31:23,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5548,11:31:25,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5549,11:31:27,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.2,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5550,11:31:29,1,,,5.2,176,60,0.92,305,305,6.4,6.2,6.4,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5551,11:31:31,1,,,5.2,176,60,0.92,305,305,6.4,6.2,6.4,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5552,11:31:33,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5553,11:31:35,1,,,5.2,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5554,11:31:37,1,,,5.2,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5555,11:31:39,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5556,11:31:41,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5557,11:31:43,1,,,5.2,176,60,0.92,310,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5558,11:31:45,1,,,5.4,175,60,0.92,300,310,6.2,6.0,5.8,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5559,11:31:47,1,,,5.4,175,60,0.92,300,310,6.2,6.0,5.8,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5560,11:31:49,1,,,5.2,175,60,0.92,300,310,6.2,6.0,5.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5561,11:31:51,1,,,5.2,175,60,0.92,300,310,6.2,6.0,5.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5562,11:31:53,1,,,5.2,176,60,0.92,300,310,6.2,6.0,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5563,11:31:55,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5564,11:31:57,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5565,11:31:59,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5566,11:32:01,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.6,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5567,11:32:03,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5568,11:32:05,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5569,11:32:07,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5570,11:32:09,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5571,11:32:11,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5572,11:32:13,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5573,11:32:15,1,,,5.2,175,60,0.92,300,310,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5574,11:32:17,1,,,5.2,175,60,0.92,300,310,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5575,11:32:19,1,,,5.2,176,60,0.92,305,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5576,11:32:21,1,,,5.2,176,60,0.92,305,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5577,11:32:23,1,,,5.4,175,60,0.92,305,310,6.4,6.2,6.2,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5578,11:32:25,1,,,5.4,175,60,0.92,305,310,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5579,11:32:27,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5580,11:32:29,1,,,5.4,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5581,11:32:31,1,,,5.4,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5582,11:32:33,1,,,5.2,175,60,0.92,300,310,6.2,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5583,11:32:35,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5584,11:32:37,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5585,11:32:39,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5586,11:32:41,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5587,11:32:43,1,,,5.2,176,60,0.92,305,310,6.4,6.2,6.0,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5588,11:32:45,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.2,1.4,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5589,11:32:47,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.2,1.4,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5590,11:32:49,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5591,11:32:51,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5592,11:32:53,1,,,5.4,175,60,0.92,310,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5593,11:32:55,1,,,5.4,175,60,0.92,310,310,6.2,6.2,6.2,1.4,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5594,11:32:57,1,,,5.2,176,60,0.92,300,310,6.2,6.2,6.2,1.4,2.0,TO,,,,,,,,,,0,0,0,0,,,,
5595,11:32:59,1,,,5.4,175,60,0.92,305,310,6.2,6.2,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5596,11:33:01,1,,,5.4,175,60,0.92,305,310,6.2,6.2,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5597,11:33:03,1,,,5.2,175,60,0.92,310,310,6.2,6.0,6.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5598,11:33:05,1,,,5.2,175,60,0.92,310,310,6.2,6.0,6.2,1.2,0.2,TO,,,,,,,,,,0,0,0,0,,,,
5599,11:33:07,1,,,5.4,176,60,0.92,300,310,6.2,6.0,6.2,1.2,0.2,TO,,,,,,,,,,0,0,0,0,,,,
5600,11:33:09,1,,,5.2,176,60,0.92,300,310,6.4,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5601,11:33:11,1,,,5.2,176,60,0.92,300,310,6.4,6.2,6.0,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5602,11:33:13,1,,,5.2,175,60,0.92,300,310,6.2,6.0,4.8,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5603,11:33:15,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5604,11:33:17,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5605,11:33:19,1,,,5.4,176,60,0.96,310,310,6.4,6.2,5.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5606,11:33:21,1,,,5.4,176,60,0.96,310,310,6.4,6.2,5.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5607,11:33:23,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.6,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5608,11:33:25,1,,,5.4,175,60,0.96,300,310,6.4,6.2,5.6,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5609,11:33:27,1,,,5.4,175,60,0.96,300,305,6.4,6.2,5.6,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5610,11:33:29,1,,,5.4,175,60,0.96,310,310,6.2,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5611,11:33:31,1,,,5.4,175,60,0.96,310,310,6.2,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5612,11:33:34,1,,,5.4,176,60,0.96,300,310,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5613,11:33:36,1,,,5.4,176,60,0.96,300,310,6.4,6.2,6.4,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5614,11:33:38,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.4,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5615,11:33:40,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.6,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5616,11:33:42,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.6,1.4,0.8,TO,,,,,,,,,,0,0,0,0,,,,
5617,11:33:44,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.0,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5618,11:33:46,1,,,5.4,175,60,0.96,300,310,6.2,6.2,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5619,11:33:48,1,,,5.4,176,60,0.96,310,310,6.2,6.2,5.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5620,11:33:50,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5621,11:33:52,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5622,11:33:54,1,,,5.4,175,60,0.96,300,310,6.2,6.0,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5623,11:33:56,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5624,11:33:58,1,,,5.4,175,60,0.96,305,305,6.4,6.2,6.2,1.2,1.8,TO,,,,,,,,,,0,0,0,0,,,,
5625,11:34:00,1,,,5.4,176,60,0.96,300,305,6.4,6.2,6.4,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5626,11:34:02,1,,,5.4,176,60,0.96,300,305,6.4,6.2,6.4,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5627,11:34:04,1,,,5.4,175,60,0.96,300,310,6.2,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5628,11:34:06,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5629,11:34:08,1,,,5.4,175,60,0.96,300,310,6.2,6.0,6.0,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
5630,11:34:10,1,,,5.4,175,60,0.96,305,310,6.2,6.2,6.0,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5631,11:34:12,1,,,5.4,175,60,0.96,305,310,6.2,6.2,6.0,1.4,0.6,TO,,,,,,,,,,0,0,0,0,,,,
5632,11:34:14,1,,,5.4,176,60,0.96,305,310,6.4,6.2,6.0,1.4,0.4,TO,,,,,,,,,,0,0,0,0,,,,
5633,11:34:16,1,,,5.4,175,60,0.96,310,310,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5634,11:34:18,1,,,5.4,175,60,0.96,310,310,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5635,11:34:20,1,,,5.4,175,60,0.96,300,310,6.2,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5636,11:34:22,1,,,5.4,175,60,0.96,300,310,6.2,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5637,11:34:24,1,,,5.4,175,60,0.96,305,310,6.2,6.2,5.8,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5638,11:34:26,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5639,11:34:28,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.4,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5640,11:34:30,1,,,5.4,175,60,0.96,300,310,6.2,6.2,5.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5641,11:34:32,1,,,5.4,175,60,0.96,300,310,6.2,6.2,5.8,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
5642,11:34:34,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.2,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
5643,11:34:36,1,,,5.4,175,60,0.96,305,310,6.4,6.2,6.4,1.4,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5644,11:34:38,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
5645,11:34:40,1,,,5.4,175,60,0.96,305,310,6.2,6.0,6.6,1.4,0.2,TO,,,,,,,,,,0,0,0,0,,,,
5646,11:34:42,1,,,5.4,175,60,0.96,305,310,6.2,6.0,6.6,1.4,0.2,TO,,,,,,,,,,0,0,0,0,,,,
5647,11:34:44,1,,,5.4,175,60,0.96,300,310,6.4,6.2,6.6,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
