Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,,현재고압,현재저압,COMP기준,,압축비,설정온도차,,,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,,,,,,,,,,,,
31,08:26:23,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
32,08:26:25,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
33,08:26:27,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
34,08:26:29,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,67.0,43.0,32.8,51.00,115.7,,,,,,,,,,,,
35,08:26:31,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,66.0,43.0,32.8,51.00,114.7,,,,,,,,,,,,
36,08:26:33,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,66.0,43.0,32.8,51.00,114.7,,,,,,,,,,,,
37,08:26:35,0,,,0,0,0,,0,0,0,,1.00,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,66.0,43.0,33.2,51.00,114.7,,,,,,,,,,,,
38,08:26:37,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,66.0,43.0,33.2,51.00,114.7,,,,,,,,,,,,
39,08:26:39,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,66.0,43.0,33.2,51.00,114.7,,,,,,,,,,,,
40,08:26:41,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
41,08:26:43,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
42,08:26:45,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
43,08:26:47,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
44,08:26:49,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
45,08:26:51,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
46,08:26:53,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
47,08:26:55,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
48,08:26:57,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
49,08:26:59,0,,,0,0,0,,0,0,0,,1.00,10.6,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
50,08:27:01,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
51,08:27:03,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
52,08:27:05,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,65.0,43.0,33.2,50.00,113.7,,,,,,,,,,,,
53,08:27:07,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,50.00,112.7,,,,,,,,,,,,
54,08:27:09,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,50.00,112.7,,,,,,,,,,,,
55,08:27:11,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,50.00,112.7,,,,,,,,,,,,
56,08:27:13,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,50.00,112.7,,,,,,,,,,,,
57,08:27:15,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,64.0,43.0,33.2,50.00,112.7,,,,,,,,,,,,
58,08:27:17,0,,,0,0,0,,0,0,0,,1.00,11.0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,460,0,,,,,,,38.8,220.0,-48.7,-50.3,64.0,43.0,33.6,50.00,112.7,,,,,,,,,,,,
