siter,time,운전모드,Error,ErrorUnit,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,EEV퍼지증분,EEV정시증분,제상단계,약계자제어,예열운전1,예열운전2,LOW AMBIENT운전,CT제한,방열판 제한,과전류 제어,과부하 제어,ACM,통신시도,RESET TIMER,대기전력상태,DC PEAK,DCLINK 에러,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,실내기운전용량합,Unnamed: 42,Unnamed: 43,Unnamed: 44,siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,습도1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,Unnamed: 8,현재고압,현재저압,COMP기준,Unnamed: 12,압축비,설정온도차,Unnamed: 15,Unnamed: 16,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,Unnamed: 35,Unnamed: 36,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
4235,10:47:22,1,,,2,23,1,실외온도제한,4,0,16,2,15,13,0,-2,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,34,0,1,6,1,0,239,4,101,24,,,,4235,10:47:22,1,,,24,5,3,61,27.93,14.01,16.02,2.01,,66,0,0,220,,,,,,4235,10:47:22,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4235,10:47:22,1,,,3.4,176,60,0.6,300,310,5.8,5.6,6.0,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4236,10:47:24,1,,,2,23,1,실외온도제한,4,0,16,2,18,13,0,-2,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,34,0,1,6,1,0,239,4,101,24,,,,4236,10:47:24,1,,,24,5,3,61,27.93,14.01,16.02,2.01,,66,0,0,220,,,,,,4236,10:47:24,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4236,10:47:24,1,,,3.4,176,60,0.6,300,310,5.8,5.6,6.0,1.0,1.8,TO,,,,,,,,,,0,0,0,0,,,,
4237,10:47:26,1,,,2,23,1,실외온도제한,4,0,19,2,18,13,0,-2,0,0,0,0,0,0,0,0,0,0,5,255,0,0,0,33,0,1,6,1,0,223,4,59,24,,,,4237,10:47:26,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,80,0,0,220,,,,,,4237,10:47:26,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4237,10:47:26,1,,,3.4,176,60,0.6,305,310,5.6,5.6,5.0,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4238,10:47:28,1,,,2,23,1,실외온도제한,4,0,19,2,21,13,0,-2,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,33,0,1,6,5,0,226,4,74,24,,,,4238,10:47:28,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,100,0,0,220,,,,,,4238,10:47:28,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4238,10:47:28,1,,,3.4,176,60,0.6,305,310,5.6,5.6,5.0,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4239,10:47:30,1,,,2,23,1,실외온도제한,4,0,22,2,21,13,0,-2,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,33,0,1,6,5,0,226,4,74,24,,,,4239,10:47:30,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,100,0,0,220,,,,,,4239,10:47:30,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4239,10:47:30,1,,,3.4,176,60,0.6,305,310,5.4,5.4,5.6,1.0,0.4,TO,,,,,,,,,,0,0,0,0,,,,
4240,10:47:32,1,,,2,23,1,실외온도제한,4,0,22,2,25,13,0,-2,0,0,0,0,0,0,0,0,0,0,10,255,0,0,0,34,0,1,6,1,0,240,4,108,24,,,,4240,10:47:32,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,90,0,0,220,,,,,,4240,10:47:32,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4240,10:47:32,1,,,3.4,176,60,0.6,305,310,5.4,5.4,5.6,1.0,0.4,TO,,,,,,,,,,0,0,0,0,,,,
4241,10:47:34,1,,,2,23,1,실외온도제한,4,0,26,2,25,13,0,-2,0,0,0,0,0,0,0,0,0,0,10,255,0,0,0,34,0,1,6,1,0,240,4,108,24,,,,4241,10:47:34,1,,,24,5,3,61,27.93,14.01,17.36,3.35,,90,0,0,220,,,,,,4241,10:47:34,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4241,10:47:34,1,,,3.4,176,60,0.6,300,310,5.8,5.6,6.0,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4242,10:47:36,1,,,2,23,1,실외온도제한,4,0,29,2,28,13,0,-2,0,0,0,0,0,0,0,0,0,0,12,255,0,0,0,33,0,1,6,3,0,222,4,57,24,,,,4242,10:47:36,1,,,24,5,3,61,27.93,14.01,17.7,3.69,,91,0,0,220,,,,,,4242,10:47:36,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,26,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,60.0,40.6,39.7,49.0,108.7,,,,,,,,,,,,,4242,10:47:36,1,,,3.4,176,60,0.6,305,310,5.6,5.6,5.0,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4243,10:47:38,1,,,2,23,1,실외온도제한,4,0,29,2,32,13,0,-2,0,0,0,0,0,0,0,0,0,0,12,255,0,0,0,33,0,1,6,3,0,222,4,57,24,,,,4243,10:47:38,1,,,24,5,3,61,27.93,14.01,17.7,3.69,,91,0,0,220,,,,,,4243,10:47:38,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,26,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4243,10:47:38,1,,,3.4,176,60,0.6,305,310,5.6,5.6,5.0,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4244,10:47:41,1,,,2,23,1,실외온도제한,4,0,33,2,32,13,0,-2,0,0,0,0,0,0,0,0,0,0,14,255,0,0,0,33,0,1,6,5,0,223,4,61,24,,,,4244,10:47:41,1,,,24,5,3,61,27.93,14.01,17.7,3.69,,92,0,0,220,,,,,,4244,10:47:41,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4244,10:47:41,1,,,3.4,176,60,0.6,310,310,5.4,5.4,5.2,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4245,10:47:43,1,,,2,23,1,실외온도제한,4,0,36,2,35,13,0,-2,0,0,0,0,0,0,0,0,0,0,16,255,0,0,0,34,0,1,6,5,0,242,4,118,24,,,,4245,10:47:43,1,,,24,5,3,61,27.93,14.01,17.7,3.69,,100,0,0,220,,,,,,4245,10:47:43,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4245,10:47:43,1,,,3.4,176,60,0.6,310,310,5.8,5.8,6.2,1.0,2.0,TO,,,,,,,,,,0,0,0,0,,,,
4246,10:47:45,1,,,2,23,1,실외온도제한,4,0,36,2,35,13,0,-2,0,0,0,0,0,0,0,0,0,0,16,255,0,0,0,34,0,1,6,5,0,242,4,118,24,,,,4246,10:47:45,1,,,24,5,3,61,27.93,14.01,18.37,4.36,,100,0,0,220,,,,,,4246,10:47:45,1,,,0,0,67,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4246,10:47:45,1,,,3.4,176,60,0.6,310,310,5.8,5.8,6.2,1.0,2.0,TO,,,,,,,,,,0,0,0,0,,,,
4247,10:47:47,1,,,2,23,1,실외온도제한,4,0,39,2,38,13,0,-2,0,0,0,0,0,0,0,0,0,0,19,255,0,0,0,33,0,1,6,5,0,222,4,56,24,,,,4247,10:47:47,1,,,24,5,3,64,27.93,14.01,18.37,4.36,,94,0,0,220,,,,,,4247,10:47:47,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,60,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4247,10:47:47,1,,,3.4,176,60,0.6,305,310,5.6,5.4,5.0,1.2,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4248,10:47:49,1,,,2,23,1,실외온도제한,4,0,39,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,21,255,0,0,0,33,0,1,6,5,0,222,4,56,24,,,,4248,10:47:49,1,,,24,5,3,64,27.93,14.01,18.37,4.36,,95,0,0,220,,,,,,4248,10:47:49,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4248,10:47:49,1,,,3.4,176,60,0.6,305,310,5.6,5.4,5.0,1.2,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4249,10:47:51,1,,,2,23,1,실외온도제한,4,0,43,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,21,255,0,0,0,33,0,1,6,5,0,234,4,111,24,,,,4249,10:47:51,1,,,24,5,3,64,27.93,14.01,18.71,4.7,,95,0,0,220,,,,,,4249,10:47:51,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4249,10:47:51,1,,,3.4,176,60,0.6,310,310,5.8,5.6,6.0,1.0,1.2,TO,,,,,,,,,,0,0,0,0,,,,
4250,10:47:53,1,,,2,23,1,실외온도제한,4,0,46,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,23,255,0,0,0,34,0,1,6,5,0,239,4,104,24,,,,4250,10:47:53,1,,,24,5,3,64,27.93,14.01,18.71,4.7,,95,0,0,220,,,,,,4250,10:47:53,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4250,10:47:53,1,,,3.4,176,60,0.6,310,310,5.8,5.6,6.2,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4251,10:47:55,1,,,2,23,1,실외온도제한,4,0,46,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,23,255,0,0,0,34,0,1,6,5,0,239,4,104,24,,,,4251,10:47:55,1,,,24,5,3,64,27.93,14.01,18.71,4.7,,95,0,0,220,,,,,,4251,10:47:55,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4251,10:47:55,1,,,3.4,176,60,0.6,310,310,5.8,5.6,6.2,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4252,10:47:57,1,,,2,23,1,실외온도제한,4,0,50,2,9,13,0,0,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,33,0,1,6,17,0,221,4,51,24,,,,4252,10:47:57,1,,,24,5,3,64,27.93,14.01,19.05,5.04,,100,0,0,220,,,,,,4252,10:47:57,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4252,10:47:57,1,,,5.4,176,60,0.6,380,230,5.6,5.4,5.2,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4253,10:47:59,1,,,2,23,1,실외온도제한,4,0,50,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,28,255,0,0,0,33,0,1,6,17,0,221,4,51,24,,,,4253,10:47:59,1,,,24,5,3,64,27.93,14.01,19.05,5.04,,96,0,0,220,,,,,,4253,10:47:59,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4253,10:47:59,1,,,5.4,176,60,0.6,380,230,5.6,5.4,5.2,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4254,10:48:01,1,,,2,23,1,실외온도제한,4,0,53,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,28,255,0,0,0,33,0,1,6,15,0,219,4,39,24,,,,4254,10:48:01,1,,,24,5,3,64,27.93,14.01,19.39,5.38,,96,0,0,220,,,,,,4254,10:48:01,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4254,10:48:01,1,,,5.4,176,60,0.6,380,230,5.6,5.4,5.0,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4255,10:48:03,1,,,2,23,1,실외온도제한,4,0,56,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,30,255,0,0,0,33,0,1,6,18,0,220,4,43,24,,,,4255,10:48:03,1,,,24,5,3,64,27.93,14.01,19.39,5.38,,96,0,0,220,,,,,,4255,10:48:03,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4255,10:48:03,1,,,5.4,176,60,0.6,380,230,5.4,5.4,4.6,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4256,10:48:05,1,,,2,23,1,실외온도제한,4,0,56,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,30,255,0,0,0,33,0,1,6,18,0,220,4,43,24,,,,4256,10:48:05,1,,,24,5,3,64,27.93,14.01,19.39,5.38,,96,0,0,220,,,,,,4256,10:48:05,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4256,10:48:05,1,,,5.4,176,60,0.6,380,230,5.4,5.4,4.6,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4257,10:48:07,1,,,2,23,1,실외온도제한,4,0,0,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,32,255,0,0,0,33,0,1,6,14,0,220,4,45,24,,,,4257,10:48:07,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,96,0,0,220,,,,,,4257,10:48:07,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4257,10:48:07,1,,,5.4,176,60,0.6,380,230,5.4,5.4,5.4,1.0,0.0,TO,,,,,,,,,,0,0,0,0,,,,
4258,10:48:09,1,,,2,23,1,실외온도제한,4,0,0,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,32,255,0,0,0,33,0,1,6,14,0,220,4,45,24,,,,4258,10:48:09,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,96,0,0,220,,,,,,4258,10:48:09,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4258,10:48:09,1,,,5.4,176,60,0.6,380,230,5.4,5.4,5.4,1.0,0.0,TO,,,,,,,,,,0,0,0,0,,,,
4259,10:48:11,1,,,2,23,1,실외온도제한,4,0,3,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,34,255,0,0,0,33,0,1,6,20,0,221,4,50,24,,,,4259,10:48:11,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,100,0,0,220,,,,,,4259,10:48:11,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4259,10:48:11,1,,,5.4,176,60,0.6,380,230,5.4,5.4,5.0,1.0,0.6,TO,,,,,,,,,,0,0,0,0,,,,
4260,10:48:13,1,,,2,23,1,실외온도제한,4,0,6,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,33,0,1,6,25,0,226,4,73,24,,,,4260,10:48:13,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,,4260,10:48:13,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4260,10:48:13,1,,,5.4,176,60,0.6,380,230,5.4,5.4,5.6,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4261,10:48:15,1,,,2,23,1,실외온도제한,4,0,6,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,33,0,1,6,25,0,226,4,73,24,,,,4261,10:48:15,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,,4261,10:48:15,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4261,10:48:15,1,,,5.2,176,60,0.6,380,230,5.4,5.4,5.6,1.0,0.2,TO,,,,,,,,,,0,0,0,0,,,,
4262,10:48:17,1,,,2,23,1,실외온도제한,4,0,10,2,29,13,0,0,0,0,0,0,0,0,0,0,0,0,39,255,0,0,0,33,0,1,6,24,0,228,4,83,24,,,,4262,10:48:17,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,,4262,10:48:17,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4262,10:48:17,1,,,5.4,176,60,0.6,380,230,5.6,5.4,5.4,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4263,10:48:19,1,,,2,23,1,실외온도제한,4,0,10,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,41,255,0,0,0,33,0,1,6,24,0,228,4,83,24,,,,4263,10:48:19,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,,4263,10:48:19,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4263,10:48:19,1,,,5.4,176,60,0.6,380,230,5.6,5.4,5.4,1.0,1.0,TO,,,,,,,,,,0,0,0,0,,,,
4264,10:48:21,1,,,2,23,1,실외온도제한,4,0,13,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,41,255,0,0,0,33,0,1,6,21,0,232,4,101,24,,,,4264,10:48:21,1,,,24,5,3,64,27.93,14.01,20.07,6.06,,97,0,0,220,,,,,,4264,10:48:21,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,61.0,40.6,39.7,49.0,109.7,,,,,,,,,,,,,4264,10:48:21,1,,,5.4,176,60,0.6,380,230,5.6,5.6,6.0,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4265,10:48:23,1,,,2,23,1,실외온도제한,4,0,17,2,36,13,0,0,0,0,0,0,0,0,0,0,0,0,43,255,0,0,0,33,0,1,6,12,0,233,4,109,24,,,,4265,10:48:23,1,,,24,5,3,64,27.93,14.01,20.07,6.06,,100,0,0,220,,,,,,4265,10:48:23,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,62.0,40.6,39.7,49.0,110.7,,,,,,,,,,,,,4265,10:48:23,1,,,5.4,176,60,0.6,380,230,5.6,5.6,6.2,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4266,10:48:25,1,,,2,23,1,실외온도제한,4,0,17,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,43,255,0,0,0,33,0,1,6,12,0,233,4,109,24,,,,4266,10:48:25,1,,,24,5,3,64,27.93,14.01,20.07,6.06,,100,0,0,220,,,,,,4266,10:48:25,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,62.0,40.6,39.7,49.0,110.7,,,,,,,,,,,,,4266,10:48:25,1,,,5.4,176,60,0.6,380,230,5.6,5.6,6.2,1.0,1.4,TO,,,,,,,,,,0,0,0,0,,,,
4267,10:48:27,1,,,2,23,1,실외온도제한,4,0,20,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,46,255,0,0,0,33,0,1,6,21,0,233,4,106,24,,,,4267,10:48:27,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,97,0,0,220,,,,,,4267,10:48:27,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,64,255,,,,,,,38.8,220.0,-48.7,-50.3,62.0,40.6,39.7,49.0,110.7,,,,,,,,,,,,,4267,10:48:27,1,,,5.4,176,60,0.6,380,230,5.8,5.6,6.0,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
4268,10:48:29,1,,,2,23,1,실외온도제한,4,0,20,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,46,255,0,0,0,33,0,1,6,21,0,233,4,106,24,,,,4268,10:48:29,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,97,0,0,220,,,,,,4268,10:48:29,1,,,0,0,65,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,27,27,750,750,0,0,66,255,,,,,,,38.8,220.0,-48.7,-50.3,62.0,40.6,39.7,49.0,110.7,,,,,,,,,,,,,4268,10:48:29,1,,,5.4,176,60,0.6,380,230,5.8,5.6,6.0,1.0,1.6,TO,,,,,,,,,,0,0,0,0,,,,
